action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,1.94,0,50,,-4.14,-101.37,88.16,77.56,-1.07,0.99
2,1.97,1,49,0.416,-4.39,-101.43,88.57,77.67,-1.03,0.9
3,2.01,2,48,1.314,-4.47,-101.56,87.26,77.77,-1.02,0.86
4,2.04,3,47,0.936,-4.65,-101.74,88.2,77.83,-1.02,0.89
5,2.07,4,46,0.244,-4.62,-101.98,88.28,77.81,-0.98,0.86
6,2.11,5,45,0.342,-4.79,-101.64,88.46,77.83,-0.97,0.86
7,2.14,6,44,0.215,-5.0,-101.45,88.36,77.87,-1.01,0.75
8,2.17,7,43,0.532,-4.93,-101.98,88.82,78.07,-0.94,0.91
9,2.21,8,42,0.368,-4.81,-102.35,88.83,77.99,-0.91,1.09
10,2.24,9,41,0.928,-4.89,-101.42,88.85,78.05,-0.99,0.87
11,2.27,10,40,0.637,-5.52,-101.43,88.61,78.05,-1.03,0.85
12,2.31,11,39,0.522,-5.42,-101.95,88.65,77.92,-0.99,0.82
13,2.34,12,38,0.314,-5.69,-102.26,88.65,77.95,-0.98,0.88
14,2.38,13,37,0.578,-5.68,-101.68,88.94,77.98,-0.93,0.89
15,2.41,14,36,0.463,-6.14,-101.88,88.81,78.08,-1.01,0.81
16,2.44,15,35,0.413,-6.4,-102.08,88.4,77.92,-1.01,1.0
17,2.48,16,34,0.318,-6.56,-101.82,88.72,77.96,-1.0,0.98
18,2.51,17,33,0.478,-7.04,-102.08,89.1,77.99,-0.96,1.03
19,2.54,18,32,0.523,-7.57,-101.9,88.93,77.8,-1.05,0.99
20,2.58,19,31,0.659,-8.22,-102.19,88.76,77.73,-1.03,0.84
21,2.61,20,30,0.586,-8.81,-101.96,88.84,77.97,-1.05,0.96
22,2.64,21,29,0.505,-9.32,-101.98,88.85,77.8,-1.06,0.94
23,2.68,22,28,0.494,-9.81,-102.37,88.97,77.76,-0.95,1.04
24,2.71,23,27,0.793,-10.6,-102.5,89.03,77.75,-1.01,0.85
25,2.74,24,26,0.515,-11.07,-102.71,88.51,77.73,-0.97,0.86
26,2.78,25,25,1.112,-12.18,-102.63,88.82,77.76,-1.06,0.91
27,2.81,26,24,4.476,-7.71,-101.99,89.0,77.53,-1.11,0.92
28,2.84,27,23,0.317,-8.02,-102.16,89.13,77.48,-1.12,0.93
29,2.88,28,22,0.214,-8.1,-102.02,88.91,77.5,-1.09,0.95
30,2.91,29,21,0.226,-8.33,-102.23,89.02,77.58,-1.12,0.94
31,2.94,30,20,0.115,-8.45,-102.29,89.11,77.52,-1.12,0.93
32,2.98,31,19,0.449,-8.57,-101.84,88.97,77.48,-1.12,0.95
33,3.01,32,18,0.284,-8.66,-102.13,89.16,77.51,-1.16,0.98
34,3.04,33,17,0.200,-8.77,-102.05,88.96,77.48,-1.14,0.98
35,3.08,34,16,0.359,-8.78,-102.1,89.32,77.5,-1.15,0.95
36,3.11,35,15,0.242,-8.87,-101.9,89.08,77.6,-1.17,0.98
37,3.14,36,14,0.232,-8.71,-102.13,89.29,77.46,-1.17,0.88
38,3.18,37,13,0.488,-8.77,-101.96,88.8,77.46,-1.14,0.85
39,3.21,38,12,0.583,-8.8,-102.22,89.38,77.49,-1.18,0.85
40,3.24,39,11,0.116,-8.81,-102.11,89.39,77.46,-1.19,0.85
41,3.28,40,10,0.137,-8.84,-102.11,89.25,77.51,-1.22,0.81
42,3.31,41,9,0.132,-8.84,-101.98,89.17,77.44,-1.2,0.88
43,3.35,42,8,0.167,-8.81,-102.14,89.21,77.42,-1.18,0.89
44,3.38,43,7,0.174,-8.83,-102.32,89.1,77.41,-1.17,0.87
45,3.41,44,6,0.316,-8.8,-102.0,89.21,77.45,-1.17,0.88
46,3.45,45,5,0.092,-8.83,-102.09,89.25,77.49,-1.19,0.85
47,3.48,46,4,0.102,-8.91,-102.02,89.35,77.41,-1.19,0.8
48,3.51,47,3,0.150,-8.84,-101.99,89.2,77.36,-1.2,0.92
49,3.55,48,2,0.354,-8.84,-102.34,89.32,77.41,-1.19,0.9
50,3.58,49,1,0.162,-8.86,-102.28,89.16,77.45,-1.15,0.9
51,3.71,50,25,22.323,-31.18,-103.28,91.0,77.23,-1.15,0.85
52,3.75,51,24,0.628,-31.81,-103.32,91.37,77.34,-1.26,0.82
53,3.78,52,23,0.569,-31.88,-102.86,90.8,77.14,-1.19,0.84
54,3.81,53,22,1.108,-31.97,-103.13,91.91,77.51,-1.31,0.88
55,3.85,54,21,0.912,-32.04,-103.48,91.0,77.27,-1.29,0.72
56,3.88,55,20,0.319,-31.86,-103.8,90.76,77.27,-1.16,0.73
57,3.91,56,19,0.722,-31.81,-103.08,90.46,77.19,-1.19,0.96
58,3.95,57,18,0.505,-32.2,-103.59,90.56,77.36,-1.19,0.66
59,3.98,58,17,0.545,-32.16,-103.13,91.11,77.0,-1.33,0.56
60,4.01,59,16,0.587,-31.85,-103.71,91.3,77.44,-1.19,0.85
61,4.05,60,15,0.713,-31.9,-103.0,91.48,77.2,-1.34,0.73
62,4.08,61,14,1.096,-31.72,-103.57,90.39,77.24,-1.28,0.62
63,4.11,62,13,0.454,-31.9,-103.57,90.84,77.0,-1.34,0.75
64,4.15,63,12,0.185,-31.82,-103.39,90.67,77.0,-1.3,0.81
65,4.18,64,11,0.585,-31.91,-103.75,91.25,77.14,-1.18,0.74
66,4.21,65,10,1.151,-32.03,-103.68,90.1,77.1,-1.19,0.79
67,4.25,66,9,0.506,-31.88,-103.98,90.61,77.23,-1.31,0.73
68,4.28,67,8,0.218,-31.94,-103.76,90.58,77.04,-1.29,0.68
69,4.32,68,7,1.064,-31.81,-103.35,91.65,76.76,-1.32,0.66
70,4.35,69,6,0.697,-31.68,-103.95,90.95,77.07,-1.29,0.83
71,4.38,70,5,0.601,-31.5,-103.34,91.07,76.86,-1.39,0.63
72,4.42,71,4,0.626,-31.54,-103.51,90.45,77.16,-1.38,0.66
73,4.45,72,3,0.627,-31.91,-103.51,91.07,77.01,-1.3,0.51
74,4.48,73,2,0.279,-31.73,-103.61,90.92,77.24,-1.21,0.79
75,4.52,74,1,0.800,-31.96,-103.35,91.71,77.11,-1.22,0.48
76,4.65,75,24,4.255,-27.71,-103.75,91.72,77.63,-1.23,0.57
