action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,1.78,0,50,,-5.55,-102.25,87.07,72.87,-1.19,1.12
2,1.81,1,49,0.575,-5.67,-102.2,86.5,72.54,-1.22,0.93
3,1.84,2,48,0.537,-5.79,-102.74,86.17,72.34,-1.34,1.04
4,1.88,3,47,0.530,-6.32,-102.3,85.97,72.2,-1.34,0.85
5,1.91,4,46,0.332,-6.0,-102.26,86.16,71.86,-1.29,0.93
6,1.94,5,45,0.545,-6.42,-102.19,85.62,71.89,-1.29,0.91
7,1.98,6,44,0.325,-6.38,-102.32,85.58,71.57,-1.34,0.95
8,2.01,7,43,0.372,-6.21,-102.5,85.66,71.2,-1.32,0.92
9,2.05,8,42,0.266,-6.24,-102.76,85.88,70.99,-1.33,0.94
10,2.08,9,41,0.508,-6.34,-103.11,85.38,70.6,-1.39,1.04
11,2.11,10,40,0.981,-6.6,-102.13,84.99,70.22,-1.5,1.08
12,2.15,11,39,0.563,-6.76,-102.69,85.46,69.89,-1.31,1.07
13,2.18,12,38,0.596,-7.03,-102.1,85.15,69.3,-1.41,0.93
14,2.21,13,37,0.451,-6.91,-101.93,85.6,69.15,-1.46,0.91
15,2.25,14,36,0.767,-6.97,-102.22,85.64,68.38,-1.47,0.91
16,2.28,15,35,0.806,-6.87,-102.44,85.5,67.58,-1.45,0.92
17,2.31,16,34,1.043,-6.98,-101.4,84.69,67.12,-1.55,1.09
18,2.35,17,33,0.896,-6.97,-102.02,84.76,66.22,-1.52,1.14
19,2.38,18,32,0.433,-6.76,-102.11,84.73,65.79,-1.42,1.06
20,2.41,19,31,0.535,-6.9,-102.01,84.2,65.45,-1.5,1.11
21,2.45,20,30,0.526,-6.7,-101.49,84.2,65.04,-1.48,1.11
22,2.48,21,29,0.905,-6.6,-102.39,83.59,64.78,-1.56,1.25
23,2.51,22,28,0.373,-6.97,-102.02,83.72,64.52,-1.58,1.12
24,2.55,23,27,0.635,-6.91,-101.84,83.09,64.72,-1.5,0.99
25,2.58,24,26,1.523,-7.22,-101.18,81.56,64.65,-1.53,1.2
26,2.61,25,25,1.190,-7.45,-102.27,82.75,64.46,-1.57,1.05
27,2.65,26,24,1.316,-7.51,-101.61,81.44,64.58,-1.6,1.08
28,2.68,27,23,0.227,-7.28,-101.73,81.49,64.63,-1.56,0.94
29,2.71,28,22,0.602,-7.46,-101.68,80.88,64.6,-1.62,0.88
30,2.75,29,21,0.280,-7.61,-101.4,80.65,64.67,-1.53,0.93
31,2.78,30,23,2.782,-7.39,-101.38,83.44,63.88,-1.55,0.96
32,2.81,31,22,0.562,-7.32,-101.94,82.87,63.68,-1.5,1.0
33,2.85,32,21,0.279,-7.23,-101.72,82.7,63.96,-1.54,0.91
34,2.88,33,20,0.571,-7.35,-101.84,82.12,63.87,-1.53,0.78
35,2.92,34,19,0.389,-7.3,-102.22,81.97,64.03,-1.64,0.92
36,2.95,35,18,0.950,-7.23,-101.27,81.68,64.25,-1.63,0.95
37,2.98,36,17,0.854,-7.54,-101.85,80.82,64.38,-1.64,0.92
38,3.02,37,16,0.519,-7.48,-101.9,80.3,64.64,-1.81,0.74
39,3.05,38,15,1.188,-7.24,-102.03,79.12,64.8,-1.83,0.74
40,3.08,39,14,0.323,-7.42,-101.71,78.82,64.83,-1.93,0.73
41,3.12,40,13,0.441,-7.67,-101.83,79.05,65.27,-1.9,0.7
42,3.15,41,12,1.374,-7.75,-101.38,77.67,65.34,-1.9,0.74
43,3.18,42,11,0.141,-7.86,-101.49,77.64,65.48,-1.89,0.63
44,3.22,43,10,0.697,-7.69,-101.27,76.95,65.59,-1.98,0.71
45,3.25,44,9,0.180,-7.75,-101.45,77.0,65.72,-1.98,0.63
46,3.28,45,8,0.413,-7.72,-101.48,76.59,65.86,-2.0,0.65
47,3.32,46,7,0.576,-7.88,-101.71,76.01,66.23,-2.0,0.59
48,3.35,47,6,0.454,-7.67,-101.25,75.86,66.24,-2.06,0.57
49,3.38,48,5,0.762,-7.67,-101.47,75.1,66.4,-1.99,0.65
50,3.42,49,4,0.587,-7.61,-100.88,74.88,66.72,-2.1,0.67
51,3.45,50,3,0.609,-7.69,-101.49,75.0,66.57,-2.14,0.51
52,3.48,51,2,0.487,-7.76,-101.98,75.0,66.93,-2.25,0.66
53,3.52,52,1,0.708,-7.52,-101.32,74.29,67.23,-2.34,0.56
54,3.68,53,26,3.496,-8.15,-101.04,70.8,66.02,-0.19,1.18
55,3.72,54,25,0.362,-8.17,-101.03,70.43,66.02,0.03,1.11
56,3.75,55,24,1.037,-8.08,-101.33,71.47,66.14,0.04,1.11
57,3.78,56,23,0.363,-8.3,-100.97,71.11,65.92,0.04,1.13
58,3.82,57,22,0.923,-8.39,-100.04,70.91,66.17,0.04,1.0
59,3.85,58,21,0.512,-8.16,-100.56,70.69,65.81,-0.21,1.15
60,3.88,59,20,2.469,-8.12,-98.09,70.0,65.92,-0.26,1.06
61,3.92,60,19,1.283,-8.08,-96.8,69.76,65.88,-0.32,1.18
62,3.95,61,18,1.701,-8.04,-95.1,69.11,65.76,-0.47,1.13
63,3.98,62,17,2.710,-8.22,-92.39,67.59,65.7,-0.66,1.12
64,4.02,63,16,1.600,-8.55,-90.79,66.31,65.64,-0.88,0.87
65,4.05,64,15,2.296,-8.45,-88.5,64.84,65.49,-1.03,0.98
66,4.09,65,14,2.520,-8.79,-85.98,63.76,65.28,-1.23,0.9
67,4.12,66,13,2.000,-8.73,-83.98,61.84,65.2,-1.39,1.0
68,4.15,67,12,2.327,-8.74,-81.65,60.85,64.94,-1.6,1.02
69,4.19,68,11,2.589,-8.71,-79.06,59.33,64.71,-1.84,0.86
70,4.22,69,10,2.316,-8.52,-76.75,58.03,64.64,-1.95,0.9
71,4.25,70,9,1.970,-8.65,-74.78,56.38,64.31,-2.03,1.0
72,4.29,71,8,2.068,-8.58,-72.71,55.45,64.45,-2.27,0.98
73,4.32,72,7,1.714,-8.58,-70.99,54.17,64.14,-2.22,0.85
74,4.35,73,6,1.854,-8.73,-69.14,52.75,64.37,-2.35,1.02
75,4.39,74,5,1.782,-8.5,-67.36,51.92,64.41,-2.33,1.0
76,4.42,75,4,2.049,-8.64,-65.31,50.6,64.31,-2.36,0.99
77,4.45,76,3,1.774,-8.52,-63.53,49.99,64.21,-2.45,1.01
78,4.49,77,2,1.385,-8.45,-62.15,48.73,64.2,-2.53,0.95
79,4.52,78,1,1.648,-8.61,-60.5,48.6,64.0,-2.72,0.89
80,4.55,79,23,7.962,-7.8,-68.46,53.75,64.64,-2.77,0.98
81,4.59,80,22,1.847,-7.55,-66.62,52.37,64.75,-2.93,0.88
