action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,1.00,0,50,,-3.98,-102.49,89.45,74.48,-0.39,0.78
2,1.04,1,49,0.349,-4.19,-102.36,89.41,74.14,-0.45,0.8
3,1.07,2,48,0.384,-4.06,-102.17,89.8,73.79,-0.59,0.69
4,1.10,3,47,0.349,-4.22,-102.21,89.78,73.44,-0.52,0.7
5,1.14,4,46,0.562,-4.04,-102.22,89.22,73.23,-0.35,0.69
6,1.17,5,45,0.595,-4.34,-102.46,89.82,73.03,-0.36,0.65
7,1.20,6,44,0.488,-4.23,-102.95,89.73,72.73,-0.41,0.59
8,1.24,7,43,0.541,-4.15,-102.41,89.49,72.57,-0.45,0.48
9,1.27,8,42,0.352,-4.45,-102.06,89.5,72.5,-0.44,0.75
10,1.30,9,41,0.550,-4.56,-102.61,89.63,72.3,-0.43,0.67
11,1.34,10,40,0.368,-4.72,-102.34,89.78,71.93,-0.41,0.65
12,1.37,11,39,0.533,-4.86,-102.07,89.25,71.85,-0.41,0.49
13,1.40,12,38,0.381,-5.24,-102.12,89.13,71.56,-0.35,0.54
14,1.44,13,37,0.281,-5.36,-102.4,89.06,71.55,-0.33,0.59
15,1.47,14,36,0.238,-5.46,-102.56,88.82,71.44,-0.34,0.55
16,1.50,15,35,0.499,-5.14,-102.06,89.13,71.12,-0.32,0.67
17,1.54,16,34,0.304,-5.28,-102.06,88.83,71.24,-0.42,0.6
18,1.57,17,33,0.546,-5.04,-102.61,89.3,71.25,-0.32,0.6
19,1.61,18,32,0.225,-5.24,-102.41,89.22,71.02,-0.34,0.57
20,1.64,19,31,0.611,-5.06,-101.91,88.61,71.01,-0.33,0.58
21,1.67,20,30,0.901,-5.2,-102.81,89.36,70.9,-0.39,0.6
22,1.71,21,29,1.076,-5.0,-101.73,88.67,70.99,-0.43,0.6
23,1.74,22,28,1.140,-4.97,-102.87,89.13,70.84,-0.49,0.64
24,1.77,23,27,1.099,-4.93,-101.77,89.0,71.0,-0.46,0.69
25,1.81,24,26,0.763,-4.73,-102.53,88.83,70.92,-0.41,0.57
26,1.84,25,25,0.246,-4.79,-102.33,88.59,70.85,-0.3,0.52
27,1.87,26,24,0.134,-4.9,-102.44,88.46,70.89,-0.44,0.53
28,1.91,27,23,0.372,-4.67,-102.34,88.51,70.52,-0.5,0.67
29,1.94,28,22,0.610,-4.71,-102.52,87.9,70.4,-0.45,0.67
30,1.97,29,21,0.205,-4.9,-102.48,87.93,70.2,-0.43,0.57
31,2.01,30,20,0.676,-4.6,-102.45,88.6,70.01,-0.51,0.6
32,2.04,31,19,0.681,-5.05,-102.3,87.92,69.93,-0.57,0.61
33,2.07,32,18,0.329,-4.9,-102.47,87.97,69.6,-0.54,0.62
34,2.11,33,17,0.262,-4.63,-102.31,87.96,69.47,-0.67,0.48
35,2.14,34,16,0.576,-4.77,-102.88,88.27,69.42,-0.71,0.51
36,2.17,35,22,0.781,-4.73,-102.1,87.96,69.44,-0.76,0.8
37,2.21,36,21,0.305,-5.04,-101.96,87.85,69.3,-0.89,0.67
38,2.24,37,20,0.363,-4.99,-101.64,87.49,69.05,-0.91,0.71
39,2.27,38,19,0.544,-5.17,-102.19,87.58,69.02,-0.98,0.73
40,2.31,39,18,0.306,-5.2,-101.88,87.54,68.76,-0.99,0.62
41,2.34,40,17,0.314,-5.44,-102.14,87.23,68.77,-1.06,0.66
42,2.37,41,16,0.558,-5.1,-101.59,87.23,68.4,-1.1,0.7
43,2.41,42,15,0.827,-5.51,-102.41,87.2,68.38,-1.17,0.64
44,2.44,43,14,0.695,-5.39,-101.72,86.91,68.23,-1.25,0.63
45,2.48,44,13,0.087,-5.42,-101.7,86.96,68.15,-1.25,0.65
46,2.51,45,12,0.547,-5.29,-102.24,87.09,67.94,-1.26,0.55
47,2.54,46,11,0.621,-5.3,-102.45,86.47,67.81,-1.36,0.61
48,2.58,47,10,0.349,-5.36,-102.12,86.12,67.99,-1.35,0.66
49,2.61,48,9,0.332,-5.41,-102.04,86.45,67.72,-1.48,0.57
50,2.64,49,8,0.393,-5.24,-102.21,86.06,67.82,-1.43,0.69
51,2.68,50,7,1.084,-5.45,-101.12,86.18,68.18,-0.95,0.82
52,2.71,51,6,0.537,-5.25,-101.45,85.65,68.23,-0.89,0.73
53,2.74,52,5,0.582,-5.29,-101.78,85.06,68.25,-0.97,0.67
54,2.78,53,4,0.449,-5.22,-101.66,85.51,68.42,-0.93,0.66
55,2.81,54,3,0.417,-5.41,-101.83,85.93,68.61,-0.95,0.61
56,2.84,55,2,0.317,-5.28,-101.74,85.61,68.58,-0.9,0.71
57,2.88,56,1,0.316,-5.38,-101.59,85.3,68.88,-0.9,0.77
58,3.04,57,27,6.733,-4.86,-102.43,87.36,62.15,-0.89,0.59
59,3.08,58,26,0.248,-4.91,-102.26,87.14,62.4,-0.97,0.77
60,3.11,59,25,0.453,-4.99,-102.39,86.68,62.71,-0.94,0.73
61,3.14,60,24,0.415,-5.08,-102.6,86.51,63.13,-0.91,0.49
62,3.18,61,23,1.047,-5.0,-101.89,85.47,63.33,-0.97,0.81
63,3.21,62,22,0.574,-4.85,-102.47,85.16,63.44,-0.9,0.77
64,3.24,63,21,0.646,-4.81,-102.35,84.51,63.9,-0.95,0.81
65,3.28,64,20,0.224,-4.93,-102.26,84.59,64.12,-0.96,0.67
66,3.31,65,19,0.479,-4.92,-102.27,84.11,64.49,-0.99,0.78
67,3.34,66,18,1.229,-4.86,-101.8,82.88,64.61,-0.97,0.77
68,3.38,67,17,0.410,-4.58,-101.69,82.75,65.02,-1.0,0.78
69,3.41,68,16,0.787,-4.6,-101.84,81.96,65.18,-1.01,0.72
