action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,1.81,0,50,,-4.76,-102.21,89.38,73.29,-1.41,1.09
2,1.84,1,49,0.797,-4.92,-102.07,89.0,72.49,-1.44,1.03
3,1.87,2,48,0.361,-4.99,-102.16,89.3,72.13,-1.45,1.06
4,1.91,3,47,0.621,-4.87,-101.55,88.75,71.51,-1.41,1.01
5,1.94,4,46,0.402,-4.91,-101.95,88.84,71.24,-1.48,1.16
6,1.97,5,45,0.379,-5.29,-102.17,88.55,70.9,-1.43,1.05
7,2.01,6,44,0.413,-5.2,-101.82,88.86,70.49,-1.58,1.17
8,2.04,7,43,0.555,-5.59,-102.38,88.36,70.03,-1.52,1.21
9,2.07,8,42,0.613,-5.45,-102.71,88.72,69.42,-1.5,1.04
10,2.11,9,41,0.362,-5.78,-102.35,88.53,69.41,-1.51,1.03
11,2.14,10,40,0.758,-5.99,-102.25,87.77,68.76,-1.59,1.04
12,2.17,11,39,0.189,-6.12,-102.06,87.77,68.75,-1.44,1.21
13,2.21,12,38,0.513,-5.62,-102.37,88.2,68.23,-1.51,1.2
14,2.24,13,37,0.690,-5.52,-102.0,88.59,67.54,-1.54,1.05
15,2.27,14,36,0.824,-5.61,-101.27,87.77,67.2,-1.58,1.27
16,2.31,15,35,0.503,-5.66,-101.77,88.26,66.79,-1.61,1.24
17,2.34,16,34,0.511,-5.55,-102.28,87.91,66.65,-1.55,1.17
18,2.37,17,33,0.346,-5.35,-102.23,87.7,66.31,-1.51,1.18
19,2.41,18,32,0.231,-5.57,-102.12,87.64,66.09,-1.51,0.95
20,2.44,19,31,0.717,-5.29,-101.71,86.92,66.1,-1.53,0.97
21,2.47,20,30,0.830,-5.29,-102.54,87.12,66.06,-1.57,1.04
22,2.51,21,29,0.622,-5.53,-102.14,86.5,66.07,-1.52,1.12
23,2.54,22,28,0.307,-5.4,-102.45,86.38,66.22,-1.62,1.09
24,2.57,23,27,0.703,-5.37,-101.75,85.91,66.06,-1.56,1.11
25,2.61,24,26,0.809,-5.33,-102.55,85.9,65.99,-1.61,0.9
26,2.64,25,25,0.370,-5.52,-102.92,85.86,65.97,-1.53,1.02
27,2.68,26,24,0.614,-5.24,-102.31,85.56,66.1,-1.54,0.94
28,2.71,27,23,0.546,-5.08,-102.86,86.01,66.17,-1.55,0.93
29,2.74,28,22,1.206,-5.36,-102.27,84.81,66.31,-1.52,0.93
30,2.78,29,24,4.540,-4.73,-101.31,80.27,67.7,-1.63,0.96
31,2.81,30,23,0.275,-4.72,-101.06,80.32,67.97,-1.67,0.93
32,2.84,31,22,0.818,-4.89,-100.77,79.51,68.11,-1.72,1.06
33,2.88,32,21,0.243,-4.85,-101.02,79.43,68.25,-1.79,0.85
34,2.91,33,20,1.109,-4.74,-100.29,78.32,68.38,-1.73,0.91
35,2.94,34,19,0.520,-5.03,-100.81,78.49,68.51,-1.73,0.87
36,2.98,35,18,1.110,-4.88,-100.49,77.39,68.73,-1.68,0.86
37,3.01,36,17,1.077,-4.75,-99.41,76.49,68.64,-1.66,0.77
38,3.04,37,16,0.475,-4.95,-99.25,76.01,68.91,-1.67,0.74
39,3.08,38,15,1.395,-4.84,-97.86,74.94,69.01,-1.72,0.81
40,3.11,39,14,1.033,-4.74,-96.83,74.07,69.03,-1.81,0.84
41,3.14,40,13,1.608,-4.66,-95.22,72.56,69.03,-1.87,0.76
42,3.18,41,12,1.927,-4.91,-93.29,70.91,69.14,-2.09,0.76
43,3.21,42,11,1.527,-4.77,-91.76,70.42,69.22,-2.15,0.68
44,3.24,43,10,1.626,-4.41,-90.56,68.79,69.22,-2.2,0.64
45,3.28,44,9,1.647,-4.67,-88.92,68.13,69.38,-2.24,0.61
46,3.31,45,8,1.603,-4.52,-88.21,66.52,69.69,-2.34,0.7
47,3.34,46,7,1.418,-4.55,-86.8,65.85,69.88,-2.29,0.72
48,3.38,47,6,1.066,-4.62,-85.73,65.01,70.24,-2.37,0.68
49,3.41,48,5,1.580,-4.61,-84.15,63.8,70.47,-2.43,0.81
50,3.44,49,4,1.942,-4.67,-82.21,62.09,70.98,-2.49,0.68
51,3.48,50,3,7.423,-4.61,-74.78,58.83,70.86,-3.02,0.68
52,3.51,51,2,1.587,-4.67,-73.2,57.46,71.0,-3.27,0.91
53,3.54,52,1,1.742,-4.76,-71.46,56.73,71.04,-3.34,0.64
54,3.71,53,25,28.275,-5.52,-99.73,74.06,70.1,-2.21,1.02
55,3.75,54,24,0.755,-5.5,-99.73,73.31,70.13,-2.06,0.94
56,3.78,55,23,0.369,-5.57,-99.43,73.68,70.05,-1.87,0.88
57,3.81,56,22,0.361,-5.54,-99.79,74.02,69.96,-1.51,0.92
58,3.85,57,21,0.622,-5.33,-99.79,74.64,69.77,-1.26,0.96
59,3.88,58,20,0.617,-5.27,-100.41,74.08,69.84,-0.88,0.9
60,3.91,59,19,1.034,-5.32,-99.37,74.27,69.71,-0.85,0.99
61,3.95,60,18,0.583,-5.1,-99.22,73.69,70.05,-0.64,0.92
62,3.98,61,17,0.344,-4.99,-99.36,73.35,69.72,-0.98,1.08
63,4.01,62,16,0.958,-5.58,-98.4,73.01,70.07,-1.14,0.9
64,4.05,63,15,0.625,-5.53,-97.78,72.55,70.0,-1.28,0.89
65,4.08,64,14,1.782,-5.37,-96.0,71.08,69.9,-1.57,0.95
66,4.11,65,13,1.398,-5.25,-94.6,70.37,69.65,-1.74,0.84
67,4.15,66,12,1.417,-5.58,-93.18,69.95,69.7,-1.89,0.71
68,4.18,67,11,1.744,-5.4,-91.44,68.73,69.49,-2.13,0.71
69,4.21,68,10,0.672,-5.54,-90.76,68.4,69.42,-2.43,0.69
70,4.25,69,9,2.237,-5.48,-88.53,67.12,69.42,-2.49,0.75
71,4.28,70,8,2.465,-5.28,-86.06,65.61,69.53,-2.54,0.6
72,4.31,71,7,3.119,-5.46,-82.94,64.03,69.38,-2.51,0.6
73,4.35,72,6,2.571,-5.34,-80.37,62.98,69.44,-2.33,0.6
74,4.38,73,5,2.309,-5.59,-78.06,61.33,69.59,-2.42,0.52
75,4.41,74,4,2.348,-5.67,-75.71,59.54,69.2,-2.49,0.53
76,4.45,75,3,2.729,-5.59,-72.99,58.48,69.52,-2.54,0.51
77,4.48,76,2,1.862,-6.02,-71.12,56.97,69.38,-2.54,0.59
78,4.51,77,1,1.369,-6.0,-69.88,55.6,69.39,-2.58,0.51
79,4.55,78,24,33.062,-6.16,-59.65,49.4,79.09,2.05,33.57
80,4.58,79,23,0.484,-5.83,-59.93,49.56,79.42,2.08,34.05
81,4.61,80,22,0.406,-5.79,-59.52,49.38,79.31,2.04,34.26
82,4.65,81,21,0.363,-5.94,-59.16,49.17,79.31,2.27,34.57
83,4.68,82,20,0.622,-5.73,-58.54,49.01,79.19,2.1,34.84
84,4.71,83,19,0.902,-5.93,-57.64,48.8,79.17,2.2,35.25
85,4.75,84,18,0.961,-6.24,-56.68,48.09,79.07,2.28,35.93
86,4.78,85,17,0.947,-6.12,-55.73,48.89,78.9,2.29,36.77
87,4.81,86,16,1.222,-6.09,-54.83,47.67,78.61,2.26,37.66
88,4.85,87,15,1.152,-6.4,-53.68,47.46,78.95,2.29,38.34
89,4.88,88,14,0.834,-6.28,-52.85,46.93,78.68,2.37,38.85
90,4.92,89,13,1.591,-6.07,-51.26,47.32,78.43,2.34,39.19
91,4.95,90,12,0.989,-6.39,-50.27,46.58,78.46,2.54,39.4
92,4.98,91,11,1.585,-6.53,-48.68,46.15,78.01,2.69,39.16
93,5.02,92,10,1.058,-6.08,-47.63,45.96,77.9,2.74,38.94
94,5.05,93,9,1.750,-6.61,-45.88,46.12,77.7,2.89,38.88
95,5.08,94,8,1.019,-6.64,-44.86,45.88,77.25,2.92,38.88
96,5.12,95,7,1.385,-6.49,-43.47,45.58,76.89,3.0,38.92
97,5.15,96,6,1.309,-6.49,-42.16,45.25,76.43,3.03,39.02
98,5.18,97,5,1.150,-6.69,-41.01,44.76,75.96,2.95,39.09
99,5.22,98,4,1.305,-6.79,-39.71,45.33,75.53,3.08,39.26
100,5.25,99,3,2.026,-6.71,-37.68,44.01,75.14,3.11,39.35
101,5.28,100,2,0.758,-6.71,-36.92,43.66,74.89,3.08,39.48
102,5.32,101,1,1.346,-6.61,-35.58,43.09,74.7,3.21,39.67
103,5.42,102,25,26.202,-5.32,-61.78,48.26,78.14,-0.11,27.99
104,5.45,103,24,1.398,-5.27,-61.65,48.51,77.96,0.11,29.39
105,5.48,104,23,1.345,-5.37,-61.86,49.34,78.04,0.17,30.73
106,5.52,105,22,0.786,-5.11,-62.0,48.98,78.0,0.42,31.52
107,5.55,106,21,0.786,-5.29,-62.78,49.45,78.19,0.78,31.67
108,5.58,107,20,0.495,-5.33,-62.58,49.38,78.11,1.27,31.79
109,5.62,108,19,0.503,-5.52,-62.12,49.88,78.0,1.45,31.6
110,5.65,109,18,0.578,-5.51,-62.44,49.85,77.99,2.03,32.01
111,5.68,110,17,0.491,-5.68,-62.04,49.88,78.1,2.35,32.5
112,5.72,111,16,0.849,-5.75,-61.2,50.26,77.88,2.65,33.35
113,5.75,112,15,0.583,-5.49,-61.03,50.18,77.83,2.73,33.94
114,5.79,113,14,0.700,-5.79,-60.58,49.93,77.68,2.88,34.64
115,5.82,114,13,1.646,-6.04,-58.94,49.78,77.71,3.04,35.01
116,5.85,115,12,1.015,-5.89,-57.92,49.42,77.57,3.28,35.33
117,5.89,116,11,1.629,-5.74,-56.29,48.51,77.66,3.42,35.93
118,5.92,117,10,0.954,-6.03,-55.34,48.7,77.85,3.53,36.69
119,5.95,118,9,1.430,-6.08,-53.91,47.95,77.7,3.75,37.62
