action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,1.77,0,50,,-5.37,-100.32,88.23,75.83,-0.48,1.02
2,1.81,1,49,0.396,-5.76,-100.46,87.91,75.97,-0.53,0.96
3,1.84,2,48,0.533,-6.29,-100.42,87.81,75.78,-0.48,1.03
4,1.87,3,47,0.673,-6.97,-100.96,88.15,75.93,-0.42,1.03
5,1.91,4,46,0.837,-7.8,-100.41,88.07,75.94,-0.5,0.94
6,1.94,5,45,0.702,-8.51,-101.05,87.7,76.06,-0.5,1.01
7,1.97,6,44,1.020,-9.53,-100.71,87.47,76.02,-0.4,0.89
8,2.01,7,43,0.713,-10.24,-100.44,87.88,76.08,-0.38,0.88
9,2.04,8,42,1.068,-11.31,-101.06,87.51,76.03,-0.48,0.85
10,2.07,9,41,0.713,-12.02,-100.9,87.77,76.01,-0.39,0.91
11,2.11,10,40,1.105,-13.13,-100.99,87.5,76.1,-0.38,0.78
12,2.14,11,39,1.294,-14.42,-100.52,87.42,76.21,-0.42,1.06
13,2.17,12,38,1.021,-15.44,-100.43,87.09,76.43,-0.42,0.93
14,2.21,13,37,1.061,-16.5,-100.41,87.32,76.15,-0.37,0.88
15,2.24,14,36,0.949,-17.45,-100.33,86.7,76.36,-0.45,0.9
16,2.27,15,35,0.695,-18.15,-100.37,86.86,76.51,-0.37,1.07
17,2.31,16,34,0.715,-18.86,-100.77,86.77,76.42,-0.43,0.94
18,2.34,17,33,0.744,-19.61,-100.36,86.49,76.56,-0.44,1.07
19,2.37,18,32,0.784,-20.3,-101.14,86.47,76.6,-0.37,1.03
20,2.41,19,31,0.600,-20.9,-100.75,86.48,76.49,-0.53,1.0
21,2.44,20,30,0.522,-21.42,-101.25,86.16,76.59,-0.4,0.98
22,2.47,21,29,0.806,-22.17,-101.53,86.96,76.47,-0.46,0.95
23,2.51,22,28,0.666,-22.45,-100.87,86.39,76.65,-0.33,1.0
24,2.54,23,27,0.833,-23.28,-100.95,85.83,76.33,-0.38,0.99
25,2.58,24,26,0.447,-23.73,-101.33,85.75,76.45,-0.36,1.1
26,2.61,25,25,0.789,-24.52,-100.99,86.13,76.25,-0.29,1.04
27,2.64,26,24,0.392,-24.86,-100.95,85.73,76.45,-0.27,1.14
28,2.68,27,23,0.914,-25.77,-101.3,85.73,76.41,-0.29,1.05
29,2.71,28,22,0.372,-26.14,-101.15,85.76,76.41,-0.39,1.01
30,2.74,29,21,0.690,-26.83,-101.11,86.01,76.36,-0.32,0.95
31,2.78,30,23,1.105,-27.94,-101.24,86.44,75.91,-0.53,0.99
32,2.81,31,22,0.407,-28.34,-100.98,86.4,75.92,-0.54,0.97
33,2.84,32,21,0.414,-28.76,-100.75,86.6,75.73,-0.53,0.98
34,2.88,33,20,0.393,-29.15,-100.67,86.74,75.74,-0.52,1.0
35,2.91,34,19,0.382,-29.41,-100.75,86.36,75.71,-0.52,1.04
36,2.94,35,18,0.514,-29.68,-100.24,86.04,75.57,-0.57,1.03
37,2.98,36,17,0.791,-29.95,-100.85,86.83,75.58,-0.5,0.97
38,3.01,37,16,0.461,-30.28,-100.39,86.61,75.49,-0.54,1.01
39,3.04,38,15,0.372,-30.65,-100.12,86.73,75.26,-0.61,0.98
40,3.08,39,14,0.690,-30.79,-100.81,86.41,75.23,-0.61,0.98
41,3.11,40,13,0.580,-31.37,-100.57,86.55,75.03,-0.65,0.98
42,3.14,41,12,0.297,-31.58,-100.53,86.85,74.78,-0.65,0.96
43,3.18,42,11,0.374,-31.95,-100.24,86.63,74.79,-0.62,0.99
44,3.21,43,10,0.528,-32.48,-100.6,86.31,74.41,-0.67,1.03
45,3.24,44,9,0.288,-32.67,-100.51,86.35,74.12,-0.69,1.0
46,3.28,45,8,0.328,-32.74,-100.5,86.27,73.8,-0.77,0.96
47,3.31,46,7,0.174,-32.78,-100.35,86.26,73.62,-0.83,0.92
48,3.34,47,6,0.412,-32.83,-100.46,86.58,73.21,-0.83,0.88
49,3.38,48,5,0.253,-32.8,-100.71,86.47,73.18,-0.88,0.83
50,3.41,49,4,0.189,-32.96,-100.63,86.66,73.08,-0.95,0.91
51,3.44,50,3,0.985,-33.27,-100.53,86.69,72.09,-1.08,0.87
52,3.48,51,2,0.317,-33.53,-100.84,86.61,72.17,-1.19,0.84
53,3.51,52,1,0.305,-33.52,-100.54,86.53,71.97,-1.25,0.81
54,3.68,53,26,2.178,-35.7,-101.58,87.83,73.49,-0.68,0.84
55,3.71,54,25,0.734,-36.07,-101.12,87.22,72.76,-0.75,0.73
