action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,0.94,0,50,,-4.26,-101.36,88.26,75.34,-0.67,0.86
2,0.97,1,49,0.195,-4.4,-101.54,88.06,75.52,-0.65,0.88
3,1.00,2,48,0.453,-4.75,-101.08,88.46,75.49,-0.7,0.67
4,1.04,3,47,0.841,-4.71,-101.81,87.62,75.61,-0.57,0.72
5,1.07,4,46,0.435,-5.14,-101.88,87.75,75.52,-0.74,0.81
6,1.10,5,45,0.699,-5.59,-101.72,88.45,75.56,-0.7,0.89
7,1.14,6,44,0.548,-5.96,-102.11,87.9,75.76,-0.67,0.72
8,1.17,7,43,0.458,-6.42,-101.94,88.06,75.48,-0.67,0.77
9,1.20,8,42,0.720,-6.96,-102.39,87.34,75.64,-0.71,0.74
10,1.24,9,41,0.700,-7.66,-101.9,87.44,75.71,-0.73,0.79
11,1.27,10,40,0.877,-8.54,-101.78,87.2,75.64,-0.65,0.78
12,1.30,11,39,0.882,-9.42,-101.51,86.96,75.62,-0.73,0.69
13,1.34,12,38,0.775,-10.2,-101.91,87.41,75.47,-0.66,0.73
14,1.37,13,37,1.063,-11.26,-101.9,86.81,75.58,-0.7,0.75
15,1.40,14,36,1.443,-12.7,-102.39,86.67,75.76,-0.74,0.71
16,1.44,15,35,1.117,-13.8,-101.27,87.15,75.73,-0.79,0.71
17,1.47,16,34,1.211,-14.66,-101.29,85.94,75.71,-0.72,0.64
18,1.51,17,33,0.891,-15.55,-101.72,85.94,75.63,-0.78,0.74
19,1.54,18,32,0.682,-15.92,-102.13,86.62,75.78,-0.82,0.73
20,1.57,19,31,0.494,-16.41,-102.0,86.31,75.73,-0.82,0.84
21,1.61,20,30,0.463,-16.68,-102.47,86.25,75.73,-0.82,0.77
22,1.64,21,29,0.846,-17.17,-101.62,85.89,75.71,-0.84,0.71
23,1.67,22,28,0.750,-17.54,-101.17,85.14,75.67,-0.82,0.77
24,1.71,23,27,0.592,-17.99,-101.76,84.86,75.88,-0.84,0.8
25,1.74,24,26,0.684,-18.67,-102.14,84.99,75.77,-0.85,0.68
26,1.77,25,25,0.223,-18.9,-101.95,85.0,75.68,-0.86,0.68
27,1.81,26,24,0.494,-19.39,-101.96,85.09,75.74,-0.78,0.9
28,1.84,27,23,0.765,-19.84,-101.2,84.65,75.77,-0.76,0.94
29,1.87,28,22,0.903,-20.33,-102.1,85.0,75.59,-0.85,1.01
30,1.91,29,24,0.346,-19.98,-102.05,85.27,75.52,-0.69,0.75
31,1.94,30,23,0.788,-20.77,-102.12,85.28,75.48,-0.72,0.75
32,1.97,31,22,0.407,-21.18,-102.11,84.9,75.51,-0.72,0.74
33,2.01,32,21,0.484,-21.66,-102.01,84.94,75.41,-0.79,0.76
34,2.04,33,20,0.402,-22.06,-102.23,84.99,75.4,-0.72,0.7
35,2.07,34,19,0.366,-22.34,-101.86,84.94,75.38,-0.77,0.75
36,2.11,35,18,0.351,-22.65,-101.98,85.29,75.25,-0.7,0.78
37,2.14,36,17,0.746,-23.02,-102.15,84.55,75.08,-0.7,0.75
38,2.17,37,16,0.368,-23.39,-102.14,84.83,75.07,-0.73,0.7
39,2.21,38,15,0.421,-23.56,-101.96,85.25,74.99,-0.69,0.72
40,2.24,39,14,0.593,-23.81,-102.03,84.65,74.87,-0.73,0.73
41,2.27,40,13,0.330,-24.14,-102.14,84.86,74.74,-0.73,0.73
42,2.31,41,12,0.217,-24.24,-102.36,84.64,74.69,-0.78,0.67
43,2.34,42,11,0.186,-24.36,-102.17,84.78,74.69,-0.71,0.69
44,2.37,43,10,0.106,-24.39,-102.06,84.74,74.6,-0.79,0.63
45,2.41,44,9,0.342,-24.37,-101.89,84.4,74.52,-0.78,0.78
46,2.44,45,8,0.155,-24.52,-101.86,84.53,74.42,-0.76,0.73
47,2.47,46,7,0.423,-24.46,-101.44,84.34,74.43,-0.75,0.55
48,2.51,47,6,0.505,-24.49,-101.95,84.25,74.39,-0.75,0.66
49,2.54,48,5,0.627,-24.55,-101.32,84.17,74.31,-0.75,0.58
50,2.58,49,4,0.297,-24.41,-101.62,83.91,74.35,-0.77,0.58
51,2.61,50,3,2.091,-26.5,-102.2,84.24,74.23,-0.85,0.49
52,2.64,51,2,0.331,-26.75,-102.25,84.57,74.27,-0.75,0.51
53,2.68,52,1,0.324,-26.73,-102.36,84.24,74.22,-0.88,0.44
54,2.91,53,25,7.827,-34.56,-100.38,83.38,76.4,-0.7,1.01
55,2.94,54,24,0.728,-34.64,-101.11,82.77,76.11,-0.81,0.98
56,2.98,55,23,0.366,-35.0,-101.0,82.76,76.19,-0.76,0.92
57,3.01,56,22,0.413,-35.06,-101.41,82.75,76.08,-0.6,1.0
58,3.04,57,21,0.413,-34.76,-101.1,82.34,76.21,-0.71,0.97
59,3.08,58,20,0.385,-34.73,-100.77,82.72,75.82,-0.8,1.06
60,3.11,59,19,0.595,-35.1,-100.17,82.85,76.02,-0.74,0.85
61,3.14,60,18,0.510,-35.25,-100.41,83.17,75.51,-0.77,0.76
62,3.18,61,17,0.821,-35.35,-101.23,82.95,74.72,-0.74,0.84
63,3.21,62,16,0.630,-35.63,-100.6,83.35,74.12,-0.76,0.81
64,3.24,63,15,1.032,-35.85,-100.28,83.4,73.09,-0.81,1.0
65,3.28,64,14,0.949,-36.04,-100.75,83.38,72.14,-0.76,0.79
66,3.31,65,13,0.857,-36.9,-100.53,84.22,71.39,-0.86,0.64
67,3.34,66,12,1.077,-36.79,-100.88,83.14,70.97,-0.91,0.97
68,3.38,67,11,0.748,-36.92,-101.63,83.33,70.31,-0.89,0.99
69,3.41,68,10,0.862,-37.26,-100.77,84.19,69.54,-0.97,0.88
70,3.44,69,9,0.618,-37.15,-101.39,83.88,69.11,-0.99,0.85
71,3.48,70,8,0.797,-37.3,-100.93,83.36,68.31,-1.03,0.86
72,3.51,71,7,0.650,-37.34,-101.08,83.38,67.66,-1.03,1.03
73,3.54,72,6,0.675,-37.73,-101.03,84.06,67.17,-1.0,1.05
74,3.58,73,5,1.056,-38.18,-100.96,83.0,66.54,-1.09,1.18
75,3.61,74,4,1.058,-38.01,-99.9,83.43,66.2,-1.05,1.09
76,3.65,75,3,0.648,-38.4,-99.82,82.79,65.97,-1.17,0.89
77,3.68,76,2,0.736,-38.65,-99.08,83.14,65.76,-1.08,1.12
78,3.71,77,1,0.613,-39.04,-98.55,82.53,65.23,-1.35,0.93
79,3.75,78,24,8.295,-38.75,-100.67,82.63,73.53,-0.96,0.97
80,3.78,79,23,0.631,-38.77,-100.88,82.67,72.9,-0.95,0.85
81,3.81,80,22,0.720,-38.93,-101.43,82.71,72.18,-0.96,0.91
82,3.85,81,21,0.678,-38.93,-101.26,83.26,71.5,-1.01,0.91
83,3.88,82,20,0.653,-38.83,-101.19,83.21,70.85,-0.98,0.89
84,3.91,83,19,0.645,-38.69,-100.9,82.89,70.2,-1.04,0.71
85,3.95,84,18,0.680,-38.74,-100.55,83.06,69.52,-1.01,0.72
86,3.98,85,17,0.853,-38.75,-101.4,83.49,69.1,-0.99,0.83
87,4.01,86,16,0.639,-38.57,-100.81,83.47,68.46,-0.98,0.85
88,4.05,87,15,0.503,-38.6,-100.86,83.21,67.96,-1.0,0.67
89,4.08,88,14,0.414,-38.91,-100.69,83.13,67.55,-1.01,0.83
90,4.11,89,13,0.732,-38.62,-101.03,83.36,66.81,-1.1,0.79
91,4.15,90,12,0.719,-38.52,-100.52,83.36,66.1,-1.36,0.85
92,4.18,91,11,1.030,-38.64,-100.7,84.39,65.5,-1.69,0.95
93,4.21,92,10,0.953,-38.59,-100.59,83.44,64.86,-1.88,0.91
94,4.25,93,9,0.653,-38.59,-100.42,82.79,64.21,-2.21,0.94
95,4.28,94,8,0.739,-38.24,-99.68,82.65,63.65,-2.48,0.96
96,4.31,95,7,0.432,-38.33,-99.68,82.62,63.22,-2.73,0.92
97,4.35,96,6,1.346,-38.24,-98.34,81.87,62.87,-3.12,0.97
98,4.38,97,5,1.258,-38.2,-97.08,81.33,62.24,-3.36,0.95
99,4.41,98,4,1.500,-38.29,-95.58,79.88,61.77,-3.54,1.06
100,4.45,99,3,1.361,-38.45,-94.22,79.11,61.19,-3.78,0.94
101,4.48,100,2,2.193,-38.42,-92.02,78.25,60.82,-3.85,0.98
102,4.51,101,1,1.463,-38.43,-90.56,77.02,60.47,-3.92,0.87
103,4.62,102,24,11.445,-42.73,-83.0,65.57,65.58,-3.21,1.42
104,4.65,103,23,2.007,-43.01,-81.22,63.57,64.8,-3.18,1.35
105,4.68,104,22,2.280,-42.9,-78.94,63.28,63.98,-3.32,1.4
106,4.72,105,21,2.246,-43.01,-76.69,62.27,63.11,-3.48,1.53
107,4.75,106,20,1.995,-42.99,-74.7,61.17,62.2,-3.57,1.57
108,4.78,107,19,2.471,-42.96,-72.23,60.47,61.09,-3.91,1.42
109,4.82,108,18,2.308,-42.88,-69.92,59.95,60.21,-4.04,1.28
110,4.85,109,17,2.059,-42.82,-67.86,58.69,59.53,-3.9,1.45
111,4.88,110,16,2.307,-42.8,-65.55,57.46,59.17,-3.85,1.25
112,4.92,111,15,2.206,-42.88,-63.35,56.97,58.74,-3.68,1.39
113,4.95,112,14,1.897,-42.68,-61.45,55.83,58.68,-3.73,1.39
114,4.98,113,13,1.824,-42.75,-59.62,55.08,58.46,-3.62,1.31
115,5.02,114,12,1.991,-42.59,-57.63,53.96,58.63,-3.67,1.27
116,5.05,115,11,0.992,-42.82,-56.64,53.12,58.35,-3.58,1.37
117,5.08,116,10,1.504,-42.81,-55.14,52.97,58.35,-3.6,1.15
118,5.12,117,9,1.564,-42.25,-53.57,52.13,58.26,-3.61,1.23
119,5.15,118,8,1.291,-42.42,-52.28,51.66,58.01,-3.83,1.32
120,5.18,119,7,1.656,-42.44,-51.4,50.0,58.08,-4.06,1.27
121,5.22,120,6,1.787,-42.37,-49.61,49.42,57.92,-4.49,1.35
122,5.25,121,5,0.753,-42.22,-48.86,48.93,57.71,-4.96,1.16
123,5.28,122,4,1.017,-41.9,-47.84,48.18,57.39,-5.31,1.39
124,5.32,123,3,1.532,-41.6,-46.31,48.04,57.5,-5.53,1.26
125,5.35,124,2,1.058,-41.48,-45.89,46.98,57.21,-5.72,1.29
126,5.38,125,1,2.016,-40.98,-43.88,46.18,57.44,-6.13,1.4
127,5.52,126,25,27.358,-44.25,-71.23,61.45,58.68,-5.57,0.72
128,5.55,127,24,2.786,-44.18,-68.45,59.63,58.55,-5.53,0.81
129,5.59,128,23,1.917,-44.07,-66.53,58.08,58.78,-5.51,0.83
130,5.62,129,22,2.434,-43.82,-64.1,56.22,58.82,-5.57,0.79
131,5.65,130,21,1.707,-43.71,-62.51,54.51,58.7,-5.48,0.83
132,5.69,131,20,1.755,-43.64,-60.76,53.42,58.68,-5.56,0.91
