action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,0.90,0,50,,-3.69,-100.57,88.75,75.35,-0.14,1.04
2,0.94,1,49,0.399,-3.32,-100.45,88.35,75.4,-0.12,1.15
3,0.97,2,48,0.458,-3.5,-100.4,87.89,75.41,-0.08,1.02
4,1.00,3,47,0.629,-3.65,-101.03,88.18,75.48,-0.02,1.14
5,1.04,4,46,0.150,-3.8,-100.98,88.13,75.48,-0.08,1.08
6,1.07,5,45,0.256,-4.05,-101.18,88.13,75.41,-0.15,1.15
7,1.10,6,44,0.205,-4.18,-101.07,88.02,75.38,-0.08,0.94
8,1.14,7,43,0.450,-3.98,-101.52,88.03,75.37,-0.13,1.0
9,1.17,8,42,0.844,-4.26,-101.81,87.19,75.44,-0.05,0.97
10,1.20,9,41,0.691,-4.62,-101.88,87.88,75.56,0.03,1.13
11,1.24,10,40,0.651,-5.05,-102.02,87.23,75.57,0.03,0.95
12,1.27,11,39,0.658,-5.36,-101.81,87.88,75.54,-0.12,1.1
13,1.30,12,38,0.640,-6.0,-101.73,87.4,75.75,-0.14,1.03
14,1.34,13,37,0.834,-6.83,-101.49,87.04,75.6,-0.26,1.01
15,1.37,14,36,0.603,-7.37,-102.09,86.86,75.63,-0.15,1.11
16,1.40,15,35,0.895,-8.27,-102.06,87.17,75.69,-0.18,1.06
17,1.44,16,34,1.172,-9.44,-101.05,86.82,75.74,-0.12,0.99
18,1.47,17,33,0.869,-10.27,-101.91,86.75,75.78,-0.17,1.07
19,1.50,18,32,1.124,-11.39,-101.71,87.33,75.77,-0.15,1.01
20,1.54,19,31,0.911,-12.3,-101.6,86.79,75.72,-0.17,1.03
21,1.57,20,30,1.013,-13.31,-102.32,86.89,75.92,-0.15,0.98
22,1.61,21,29,1.317,-14.63,-101.77,87.08,75.8,-0.12,0.97
23,1.64,22,28,0.986,-15.62,-101.9,86.65,75.89,-0.29,0.98
24,1.67,23,27,0.782,-16.38,-101.7,85.87,75.99,-0.26,1.0
25,1.71,24,26,1.491,-17.87,-101.57,86.43,76.14,-0.27,1.16
26,1.74,25,25,0.709,-18.58,-101.74,86.28,75.9,-0.33,1.1
27,1.77,26,24,1.006,-19.59,-102.38,86.83,76.05,-0.32,1.16
