action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,1.87,0,50,,-4.48,-101.84,88.16,74.5,0.29,0.92
2,1.91,1,49,1.003,-4.6,-100.84,88.07,74.36,0.1,0.77
3,1.94,2,48,0.882,-4.82,-101.72,87.89,73.9,0.12,0.68
4,1.97,3,47,0.784,-4.62,-102.5,88.4,73.77,0.1,0.88
5,2.01,4,46,1.180,-4.81,-101.32,88.08,73.2,0.16,0.87
6,2.04,5,45,0.489,-4.82,-101.74,88.56,72.93,0.06,0.82
7,2.07,6,44,0.220,-4.72,-101.84,88.34,72.83,0.15,0.79
8,2.11,7,43,0.522,-4.91,-101.46,88.82,72.31,0.07,0.78
9,2.14,8,42,0.599,-5.07,-101.78,88.22,71.94,0.09,0.78
10,2.17,9,41,0.571,-4.96,-101.49,88.79,71.7,0.07,0.68
11,2.21,10,40,0.676,-5.26,-102.16,89.22,71.44,0.04,0.74
12,2.24,11,39,0.892,-5.57,-101.27,89.18,71.32,0.03,0.76
13,2.28,12,38,1.066,-5.78,-102.34,89.1,70.63,0.15,0.77
14,2.31,13,37,0.471,-6.1,-101.87,89.24,70.42,0.08,0.72
15,2.34,14,36,0.433,-6.23,-101.43,89.17,70.26,0.05,0.65
16,2.38,15,35,0.466,-6.45,-101.7,89.4,69.79,0.0,0.79
17,2.41,16,34,0.349,-6.49,-101.84,89.47,69.44,0.03,0.76
18,2.44,17,33,0.541,-6.74,-102.19,88.93,69.02,0.06,0.86
19,2.48,18,32,0.542,-6.77,-101.65,88.95,68.75,0.06,0.72
20,2.51,19,31,0.602,-6.71,-101.98,89.55,68.22,0.16,0.69
21,2.54,20,30,0.743,-6.94,-101.37,90.29,67.95,0.02,0.91
22,2.58,21,29,1.042,-7.07,-101.86,89.25,67.28,0.03,0.84
23,2.61,22,28,0.826,-6.76,-102.03,90.08,67.02,-0.01,0.69
24,2.64,23,27,0.792,-6.68,-102.11,89.65,66.23,0.04,0.7
25,2.68,24,26,0.590,-7.05,-102.01,90.24,65.88,0.05,0.77
26,2.71,25,25,0.607,-7.19,-101.41,90.06,65.59,0.01,0.83
27,2.74,26,24,0.492,-6.99,-101.64,89.75,65.09,0.08,0.68
28,2.78,27,23,0.391,-7.19,-101.25,89.65,64.83,0.04,0.73
29,2.81,28,22,0.745,-7.23,-101.99,89.53,64.62,0.04,0.69
30,2.84,29,21,0.403,-7.44,-101.59,89.35,64.39,-0.02,0.75
31,2.88,30,20,0.551,-7.28,-102.14,88.81,64.2,0.12,0.72
32,2.91,31,19,1.003,-7.39,-101.9,89.81,64.31,0.04,0.84
33,2.94,32,21,2.793,-6.56,-101.56,87.02,63.42,0.16,0.72
34,2.98,33,20,0.575,-6.41,-101.24,86.44,63.53,0.13,0.71
35,3.01,34,19,0.341,-6.47,-100.9,86.3,63.63,0.09,0.9
36,3.04,35,18,0.831,-6.65,-101.16,85.47,63.84,0.13,0.81
37,3.08,36,17,0.249,-6.66,-101.23,85.23,63.75,0.1,0.79
38,3.11,37,16,0.369,-6.74,-101.44,84.86,64.04,0.09,0.73
39,3.15,38,15,0.454,-6.53,-101.18,84.4,64.06,0.19,0.71
40,3.18,39,14,0.495,-6.69,-101.28,83.91,64.2,0.11,0.69
41,3.21,40,13,0.843,-6.58,-101.1,83.06,64.08,0.13,0.72
42,3.25,41,12,0.203,-6.78,-101.01,82.93,64.16,0.11,0.66
43,3.28,42,11,1.055,-6.75,-100.88,81.88,64.33,0.17,0.67
44,3.31,43,10,0.357,-6.74,-100.53,81.84,64.32,0.11,0.72
45,3.35,44,9,0.867,-6.78,-99.94,80.98,64.21,0.09,0.59
46,3.38,45,8,0.607,-6.93,-99.74,80.37,64.44,0.02,0.67
47,3.41,46,7,0.385,-6.96,-99.46,79.98,64.28,-0.03,0.63
48,3.45,47,6,0.545,-7.23,-98.98,79.44,64.21,-0.07,0.59
49,3.48,48,5,1.411,-7.28,-97.57,78.72,64.16,-0.14,0.63
50,3.51,49,4,0.904,-7.31,-96.66,78.58,63.81,-0.37,0.74
51,3.55,50,3,4.865,-7.24,-93.1,73.71,63.58,-0.74,0.65
52,3.58,51,2,2.061,-7.16,-91.04,73.0,63.14,-1.21,0.66
53,3.61,52,1,1.873,-7.41,-89.17,71.76,62.77,-1.61,0.62
54,3.85,53,28,15.727,-7.27,-101.45,87.49,60.3,-0.47,0.78
55,3.88,54,27,0.245,-7.09,-101.49,87.24,60.34,-0.6,0.75
56,3.91,55,26,0.234,-7.09,-101.38,87.08,60.57,-0.6,0.68
