action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,1.77,0,50,,-6.12,-101.57,87.73,76.06,-0.87,0.54
2,1.81,1,49,0.356,-6.48,-101.74,87.83,76.29,-0.94,0.48
3,1.84,2,48,0.582,-6.84,-101.16,87.33,76.33,-0.94,0.54
4,1.87,3,47,0.832,-7.4,-101.99,88.09,76.3,-0.95,0.51
5,1.91,4,46,0.791,-8.2,-101.57,88.02,76.35,-0.95,0.48
6,1.94,5,45,0.464,-8.6,-101.77,87.55,76.21,-0.89,0.41
7,1.97,6,44,0.791,-9.39,-101.61,87.48,76.43,-1.0,0.46
8,2.01,7,43,0.492,-9.81,-101.87,87.97,76.41,-0.98,0.5
9,2.04,8,42,0.688,-10.5,-102.14,88.12,76.51,-0.94,0.47
10,2.07,9,41,0.720,-10.91,-102.15,87.4,76.67,-0.96,0.47
11,2.11,10,40,0.886,-11.8,-102.34,87.52,76.76,-1.03,0.46
12,2.14,11,39,0.500,-12.3,-102.3,87.77,77.01,-1.02,0.63
13,2.17,12,38,0.675,-12.78,-102.05,87.09,77.02,-1.02,0.54
14,2.21,13,37,0.450,-13.23,-101.98,87.32,77.25,-0.96,0.57
15,2.24,14,36,0.524,-13.49,-102.5,86.86,77.28,-0.92,0.5
16,2.27,15,35,0.346,-13.62,-102.5,87.21,77.51,-1.0,0.52
17,2.31,16,34,0.127,-13.62,-102.38,87.1,77.38,-0.93,0.53
18,2.34,17,33,0.295,-13.85,-102.08,87.06,77.53,-0.95,0.46
19,2.37,18,32,0.173,-13.91,-102.26,87.01,77.45,-1.03,0.5
20,2.41,19,31,0.650,-14.0,-101.75,87.66,77.33,-1.0,0.49
21,2.44,20,30,1.050,-14.1,-102.8,87.8,77.42,-1.05,0.61
22,2.48,21,29,0.216,-14.24,-102.68,87.69,77.2,-1.04,0.57
23,2.51,22,28,0.343,-14.09,-102.34,87.35,76.97,-1.03,0.52
24,2.54,23,27,0.471,-14.07,-102.17,86.88,77.14,-1.04,0.4
25,2.58,24,26,0.467,-14.17,-102.01,87.34,77.02,-1.0,0.64
26,2.61,25,25,0.153,-14.02,-102.01,87.29,77.11,-0.96,0.53
27,2.64,26,24,0.135,-14.14,-101.91,87.16,77.08,-0.93,0.45
28,2.68,27,23,0.536,-13.93,-102.45,87.34,77.11,-0.89,0.51
29,2.71,28,25,4.082,-18.01,-102.35,88.27,73.73,-1.2,0.5
30,2.74,29,24,0.828,-17.82,-102.2,87.44,73.8,-1.16,0.49
31,2.78,30,23,0.237,-17.92,-102.43,87.47,73.81,-1.19,0.51
32,2.81,31,22,0.123,-17.85,-102.38,87.37,73.75,-1.17,0.38
33,2.84,32,21,0.189,-17.83,-102.42,87.56,73.68,-1.21,0.48
34,2.88,33,20,0.317,-17.91,-102.1,87.55,73.44,-1.21,0.49
35,2.91,34,19,0.196,-17.98,-102.29,87.44,73.51,-1.22,0.5
36,2.94,35,18,0.120,-17.87,-102.26,87.38,73.39,-1.18,0.52
37,2.98,36,17,0.117,-17.99,-102.2,87.31,73.49,-1.22,0.5
38,3.01,37,16,0.319,-18.02,-102.52,87.38,73.31,-1.21,0.52
39,3.04,38,15,0.654,-18.08,-101.86,87.07,73.2,-1.19,0.5
40,3.08,39,14,0.264,-18.14,-102.13,86.83,73.11,-1.15,0.41
41,3.11,40,13,0.818,-18.24,-102.17,87.65,72.98,-1.19,0.52
42,3.14,41,12,0.202,-18.26,-102.37,87.78,72.86,-1.25,0.45
43,3.18,42,11,0.648,-18.43,-101.72,88.04,72.88,-1.25,0.4
44,3.21,43,10,0.784,-18.39,-101.87,87.26,72.78,-1.19,0.42
45,3.24,44,9,0.278,-18.49,-102.15,87.36,72.79,-1.21,0.43
46,3.28,45,8,0.327,-18.57,-101.95,87.03,72.92,-1.26,0.52
47,3.31,46,7,0.297,-18.62,-101.93,87.33,73.15,-1.28,0.45
48,3.34,47,6,0.287,-18.58,-101.65,87.44,73.14,-1.28,0.36
49,3.38,48,5,0.868,-18.76,-101.66,86.57,73.2,-1.25,0.49
50,3.41,49,4,0.246,-18.68,-101.91,86.78,73.1,-1.33,0.47
51,3.44,50,3,1.086,-19.42,-101.9,86.41,72.01,-1.38,0.45
52,3.48,51,2,0.238,-19.39,-101.67,86.4,71.93,-1.43,0.38
53,3.51,52,1,0.596,-19.67,-101.07,86.44,71.92,-1.4,0.4
54,3.65,53,24,3.906,-15.76,-100.75,83.82,72.29,-1.54,0.41
55,3.68,54,23,0.540,-15.48,-101.29,83.73,72.22,-1.6,0.42
56,3.71,55,22,0.435,-15.5,-101.23,83.29,72.17,-1.71,0.37
57,3.75,56,21,0.254,-15.39,-101.43,83.04,72.27,-1.66,0.51
58,3.78,57,20,0.844,-15.19,-100.59,83.09,71.91,-1.58,0.44
59,3.81,58,19,0.388,-15.58,-100.67,83.0,71.81,-1.54,0.43
60,3.85,59,18,0.691,-15.64,-100.72,82.31,71.82,-1.62,0.55
61,3.88,60,17,0.555,-15.78,-101.05,82.87,71.27,-1.6,0.47
62,3.91,61,16,0.492,-16.27,-100.76,82.56,70.96,-1.58,0.4
63,3.95,62,15,0.322,-16.59,-100.74,82.87,70.82,-1.69,0.31
64,3.98,63,14,0.576,-16.83,-101.32,83.06,70.56,-1.65,0.42
65,4.01,64,13,0.493,-17.08,-100.82,82.66,70.47,-1.87,0.39
66,4.05,65,12,0.597,-17.43,-100.23,82.33,70.21,-1.89,0.37
67,4.08,66,11,0.528,-17.74,-100.35,81.8,69.74,-2.14,0.31
68,4.11,67,10,0.189,-17.69,-100.16,81.71,69.72,-2.31,0.42
69,4.15,68,9,0.429,-17.9,-99.98,81.59,69.29,-2.44,0.32
70,4.18,69,8,0.295,-18.0,-100.26,81.3,69.45,-2.62,0.44
71,4.21,70,7,0.539,-18.0,-100.19,80.76,69.09,-2.74,0.49
72,4.25,71,6,0.721,-18.18,-99.47,80.73,69.0,-2.93,0.43
73,4.28,72,5,0.807,-18.39,-98.66,80.98,68.7,-3.28,0.58
74,4.31,73,4,0.809,-18.34,-98.93,80.17,68.51,-3.67,0.47
75,4.35,74,3,1.335,-18.44,-97.59,79.76,68.21,-3.88,0.48
76,4.38,75,2,1.068,-18.42,-96.53,78.88,67.79,-4.16,0.57
77,4.41,76,1,2.099,-18.25,-94.43,78.47,67.26,-4.56,0.39
78,4.55,77,25,7.060,-22.03,-101.49,84.17,70.98,-1.81,0.41
79,4.58,78,24,1.486,-21.98,-101.91,82.68,70.98,-1.88,0.27
80,4.62,79,23,0.657,-21.89,-101.25,83.3,70.97,-1.9,0.41
81,4.65,80,22,0.632,-21.8,-101.89,82.82,70.72,-2.05,0.36
82,4.68,81,21,0.433,-21.64,-101.69,82.38,70.52,-2.03,0.39
83,4.72,82,20,0.217,-21.85,-101.86,82.46,70.33,-2.25,0.43
84,4.75,83,19,0.735,-21.57,-101.12,82.42,70.1,-2.23,0.44
85,4.78,84,18,0.264,-21.46,-101.02,82.16,69.84,-2.14,0.39
86,4.82,85,17,0.108,-21.45,-101.12,82.14,69.93,-2.13,0.47
87,4.85,86,16,0.284,-21.21,-100.84,82.0,69.71,-2.04,0.35
88,4.88,87,15,0.350,-21.37,-100.74,81.65,69.57,-2.03,0.43
89,4.92,88,14,0.891,-21.21,-99.85,82.0,69.43,-2.06,0.41
90,4.95,89,13,0.346,-21.55,-100.06,81.77,69.35,-2.2,0.52
91,4.98,90,12,0.649,-21.51,-99.41,81.46,69.27,-2.23,0.35
92,5.02,91,11,0.458,-21.9,-98.95,81.26,69.07,-2.12,0.29
93,5.05,92,10,1.337,-21.96,-97.61,81.2,68.8,-2.44,0.52
94,5.08,93,9,1.653,-22.08,-95.96,79.78,68.54,-2.49,0.52
95,5.12,94,8,1.291,-21.98,-94.67,78.87,67.68,-2.52,0.38
96,5.15,95,7,2.409,-22.07,-92.26,78.18,67.33,-2.5,0.42
97,5.18,96,6,2.523,-21.84,-89.74,76.96,66.72,-2.55,0.46
98,5.22,97,5,2.338,-21.66,-87.4,76.23,65.86,-2.56,0.44
99,5.25,98,4,2.238,-21.57,-85.16,75.05,65.47,-2.64,0.57
100,5.28,99,3,2.259,-21.5,-82.9,73.72,64.94,-2.75,0.51
101,5.32,100,2,2.726,-21.49,-80.18,73.03,64.65,-2.77,0.56
102,5.35,101,1,1.531,-21.33,-78.65,71.79,64.12,-2.82,0.37
103,5.45,102,24,28.774,-17.1,-49.87,54.01,65.95,-7.5,4.97
104,5.48,103,23,3.562,-17.02,-48.44,53.05,66.01,-7.5,8.53
105,5.52,104,22,4.059,-16.97,-47.57,52.64,66.27,-7.64,12.59
106,5.55,105,21,3.586,-16.76,-46.63,52.02,66.36,-7.76,16.18
107,5.58,106,20,2.815,-16.49,-45.13,51.81,66.44,-7.88,18.99
108,5.62,107,19,2.130,-16.41,-43.67,50.64,66.69,-7.95,21.12
109,5.65,108,18,1.719,-15.94,-42.17,49.91,66.83,-7.94,22.84
110,5.68,109,17,1.541,-16.11,-40.63,48.79,67.24,-8.08,24.27
111,5.72,110,16,1.038,-15.86,-39.71,48.1,67.3,-8.04,25.31
112,5.75,111,15,0.993,-15.72,-38.72,47.41,67.41,-8.16,26.14
113,5.79,112,14,1.120,-15.8,-37.6,46.37,67.52,-8.15,27.02
114,5.82,113,13,1.003,-15.91,-36.6,45.69,67.58,-8.15,27.5
115,5.85,114,12,1.120,-15.7,-35.48,45.26,67.54,-8.1,27.88
116,5.89,115,11,0.735,-15.84,-34.74,44.54,67.59,-8.2,27.85
117,5.92,116,10,0.223,-15.82,-34.65,44.55,67.49,-8.17,28.08
118,5.95,117,9,0.947,-15.82,-33.7,44.32,67.27,-8.18,28.08
119,5.99,118,8,0.892,-15.89,-32.81,43.97,67.37,-8.09,28.24
120,6.02,119,7,0.594,-15.96,-32.21,44.44,67.33,-8.04,28.46
121,6.05,120,6,0.678,-16.19,-32.01,43.76,67.38,-8.12,28.73
122,6.09,121,5,0.405,-16.08,-31.6,43.99,67.34,-7.98,28.79
123,6.12,122,4,0.947,-16.28,-30.66,44.22,67.23,-8.04,28.92
124,6.15,123,3,0.546,-16.12,-30.11,44.0,67.22,-7.84,28.98
125,6.19,124,2,0.926,-16.13,-29.76,43.08,67.22,-7.77,29.16
126,6.22,125,1,0.856,-16.37,-29.16,43.93,67.23,-7.64,29.43
127,6.35,126,25,12.564,-20.99,-41.72,46.56,70.48,-5.86,16.91
128,6.39,127,24,1.453,-20.64,-40.27,45.93,70.69,-5.91,18.11
129,6.42,128,23,1.293,-20.67,-39.28,45.47,70.87,-5.99,19.4
130,6.45,129,22,1.287,-20.94,-37.99,45.14,71.36,-6.03,20.38
131,6.49,130,21,1.234,-21.09,-37.92,44.41,71.23,-6.16,21.62
132,6.52,131,20,1.295,-20.94,-36.87,44.42,71.22,-6.2,22.91
133,6.55,132,19,1.498,-20.74,-36.08,44.12,71.19,-6.2,24.41
134,6.59,133,18,1.467,-21.05,-35.79,43.63,71.21,-6.24,25.88
135,6.62,134,17,1.395,-21.09,-34.39,43.28,71.09,-6.24,27.03
