action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,1.84,0,50,,-6.0,-101.41,88.6,72.09,-1.31,0.97
2,1.87,1,49,0.590,-5.97,-101.82,88.47,71.5,-1.25,0.89
3,1.91,2,48,0.580,-6.32,-102.13,88.84,70.92,-1.22,0.93
4,1.94,3,47,0.849,-6.24,-102.18,88.36,70.07,-1.35,0.95
5,1.97,4,46,0.857,-6.29,-101.32,87.92,69.54,-1.42,0.98
6,2.01,5,45,0.959,-6.62,-102.28,88.26,69.38,-1.42,1.07
7,2.04,6,44,0.274,-6.71,-102.07,88.02,69.11,-1.36,0.92
8,2.07,7,43,0.370,-6.81,-102.22,88.39,69.07,-1.39,1.0
9,2.11,8,42,0.463,-7.01,-102.41,87.92,68.98,-1.46,0.94
10,2.14,9,41,0.681,-7.05,-102.34,88.61,68.81,-1.19,1.02
11,2.17,10,40,0.495,-6.89,-101.84,88.12,68.56,-1.27,1.02
12,2.21,11,39,0.396,-6.87,-102.22,88.07,68.17,-1.27,0.9
13,2.24,12,38,0.430,-6.44,-101.82,87.92,67.87,-1.23,1.03
14,2.27,13,37,0.683,-6.32,-102.5,88.44,67.65,-1.23,0.98
15,2.31,14,36,0.614,-6.29,-101.89,88.17,67.25,-1.28,0.99
16,2.34,15,35,0.350,-6.64,-102.08,88.24,67.06,-1.29,0.97
17,2.38,16,34,0.597,-6.56,-101.49,87.68,66.73,-1.29,0.95
18,2.41,17,33,0.712,-6.42,-102.2,88.27,66.14,-1.18,0.98
19,2.44,18,32,0.558,-6.75,-102.31,87.72,65.97,-1.31,0.99
20,2.48,19,31,0.707,-6.64,-101.6,87.76,65.75,-1.28,1.11
21,2.51,20,30,0.884,-6.42,-102.49,88.63,65.22,-1.24,0.92
22,2.54,21,29,0.714,-6.34,-102.23,87.92,64.81,-1.16,0.98
23,2.58,22,28,0.639,-6.46,-102.54,88.56,64.75,-1.33,0.93
24,2.61,23,27,0.542,-6.56,-102.49,88.59,64.21,-1.24,0.91
25,2.64,24,26,0.249,-6.51,-102.3,88.71,63.96,-1.19,0.87
26,2.68,25,25,0.501,-6.36,-102.24,88.21,63.49,-1.2,1.01
27,2.71,26,24,0.295,-6.46,-102.06,88.51,63.38,-1.22,0.76
28,2.74,27,23,0.521,-6.18,-101.95,87.98,63.34,-1.27,0.98
29,2.78,28,22,0.487,-6.66,-102.43,88.35,63.29,-1.36,0.94
30,2.81,29,21,0.725,-6.47,-103.16,88.25,62.94,-1.18,0.85
31,2.84,30,20,0.833,-6.72,-102.39,87.42,62.89,-1.16,0.86
32,2.88,31,22,1.305,-7.04,-101.52,86.11,62.93,-1.4,0.9
33,2.91,32,21,0.469,-7.09,-101.43,85.64,63.27,-1.46,1.03
34,2.94,33,20,0.299,-6.99,-101.19,85.34,63.44,-1.43,0.95
35,2.98,34,19,0.207,-7.2,-101.13,85.19,63.64,-1.52,0.97
36,3.01,35,18,0.794,-7.17,-100.34,84.47,64.02,-1.43,0.99
37,3.04,36,17,0.478,-7.04,-100.82,84.01,64.44,-1.56,0.82
38,3.08,37,16,0.492,-7.14,-100.35,83.59,64.93,-1.53,0.94
39,3.11,38,15,0.858,-6.96,-99.84,82.74,65.41,-1.63,1.08
40,3.14,39,14,0.664,-6.72,-99.88,82.07,65.89,-1.61,1.0
