action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,1.84,0,50,,-3.78,-101.41,87.94,76.02,-1.16,1.16
2,1.87,1,49,0.521,-4.25,-100.89,87.9,76.15,-1.28,1.05
3,1.91,2,48,0.518,-4.06,-101.4,87.93,76.12,-1.24,1.05
4,1.94,3,47,0.486,-4.07,-100.92,87.94,76.13,-1.23,1.08
5,1.97,4,46,0.438,-4.51,-100.65,88.25,76.32,-1.35,1.08
6,2.01,5,45,0.520,-4.29,-101.17,88.05,76.3,-1.22,1.18
7,2.04,6,44,0.356,-4.45,-101.53,87.94,76.23,-1.23,1.15
8,2.07,7,43,1.065,-4.78,-100.46,87.88,76.49,-1.21,1.22
9,2.11,8,42,0.845,-5.62,-100.85,88.45,76.57,-1.26,1.05
10,2.14,9,41,0.686,-5.92,-101.5,87.76,76.24,-1.27,1.01
11,2.17,10,40,0.613,-6.53,-101.72,88.17,76.58,-1.23,1.05
12,2.21,11,39,0.912,-7.44,-101.9,88.58,76.43,-1.22,1.0
13,2.24,12,38,1.098,-8.54,-101.59,87.69,76.26,-1.25,0.88
14,2.27,13,37,0.985,-9.53,-101.57,87.83,76.35,-1.31,0.61
15,2.31,14,36,0.944,-10.47,-102.23,88.28,76.21,-1.33,0.85
16,2.34,15,35,0.947,-11.32,-102.41,89.23,76.24,-1.39,0.83
17,2.37,16,34,0.951,-12.18,-101.59,88.28,76.32,-1.24,0.77
18,2.41,17,33,0.669,-12.85,-101.48,88.19,76.32,-1.21,0.86
19,2.44,18,32,1.207,-14.06,-101.65,87.93,76.5,-1.27,1.03
20,2.47,19,31,0.945,-15.0,-102.43,88.27,76.44,-1.29,1.03
21,2.51,20,30,0.885,-15.89,-102.22,88.03,76.22,-1.28,1.02
22,2.54,21,29,1.259,-17.15,-101.68,88.23,76.44,-1.34,1.0
23,2.57,22,28,1.135,-18.28,-101.76,88.36,76.4,-1.36,1.03
24,2.61,23,27,1.128,-19.41,-101.72,88.42,76.29,-1.21,0.9
25,2.64,24,26,1.675,-20.78,-103.4,88.78,76.52,-1.32,1.05
26,2.67,25,25,1.570,-22.36,-102.71,88.3,76.25,-1.3,1.08
27,2.71,26,24,0.828,-23.18,-102.23,87.92,76.31,-1.4,1.1
28,2.74,27,23,1.183,-24.37,-102.7,88.36,76.24,-1.44,1.18
29,2.77,28,22,1.148,-25.51,-102.27,88.4,76.33,-1.49,1.13
30,2.81,29,21,1.018,-26.53,-102.78,88.69,76.19,-1.35,0.96
31,2.84,30,20,0.675,-27.21,-102.59,88.42,76.49,-1.46,1.17
32,2.88,31,19,0.776,-27.98,-102.82,88.45,76.41,-1.36,1.21
33,2.91,32,18,1.164,-28.83,-101.66,88.56,76.4,-1.51,1.12
34,2.94,33,17,0.918,-29.71,-102.57,88.58,76.41,-1.56,1.29
35,2.98,34,19,2.535,-32.24,-101.27,87.06,77.18,-1.32,1.18
36,3.01,35,18,0.653,-32.9,-100.89,87.71,77.02,-1.35,1.26
37,3.04,36,17,0.976,-33.87,-100.7,87.47,77.0,-1.3,1.1
38,3.08,37,16,0.995,-34.47,-101.69,87.73,77.06,-1.35,1.17
39,3.11,38,15,0.643,-35.11,-101.63,87.78,76.84,-1.35,1.23
40,3.14,39,14,0.552,-35.66,-101.44,87.5,76.77,-1.44,1.34
41,3.18,40,13,0.551,-36.22,-101.84,87.5,76.65,-1.46,1.14
42,3.21,41,12,0.342,-36.56,-101.8,87.79,76.57,-1.45,1.15
43,3.24,42,11,0.569,-37.13,-101.61,87.33,76.48,-1.54,1.2
44,3.28,43,10,0.447,-37.57,-101.75,87.59,76.39,-1.53,1.07
45,3.31,44,9,0.486,-38.06,-101.87,87.73,76.41,-1.62,1.07
46,3.34,45,8,0.520,-38.58,-102.03,87.87,76.32,-1.53,1.04
47,3.38,46,7,0.594,-39.17,-101.56,87.33,76.24,-1.61,1.07
48,3.41,47,6,0.470,-39.64,-101.99,87.6,76.13,-1.66,0.93
49,3.44,48,5,0.487,-40.13,-101.89,88.01,75.91,-1.78,0.97
50,3.48,49,4,0.367,-40.5,-101.8,88.23,75.7,-1.9,0.87
51,3.51,50,3,0.725,-40.54,-101.28,87.5,75.88,-1.76,0.88
52,3.54,51,2,1.079,-40.8,-102.32,88.58,75.75,-1.75,0.88
53,3.58,52,1,0.925,-41.55,-102.34,87.66,75.59,-1.74,0.79
54,3.88,53,29,2.251,-39.29,-102.06,88.09,75.29,-1.65,0.66
55,3.91,54,28,0.407,-39.7,-102.07,88.33,75.13,-1.66,0.66
56,3.95,55,27,0.450,-39.82,-102.47,88.78,75.05,-1.66,0.71
57,3.98,56,26,0.413,-39.8,-102.18,88.36,74.79,-1.71,0.69
58,4.01,57,25,0.632,-40.03,-101.73,89.0,74.49,-1.68,0.68
59,4.05,58,24,0.494,-39.95,-102.22,88.55,74.04,-1.75,0.56
