action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,1.84,0,50,,-4.92,-101.94,89.06,72.1,-0.78,1.33
2,1.87,1,49,1.509,-4.85,-101.54,89.2,70.59,-0.75,1.05
3,1.91,2,48,1.355,-4.85,-101.67,89.56,69.23,-0.69,1.06
4,1.94,3,47,1.341,-4.8,-102.08,89.9,67.89,-0.71,1.05
5,1.97,4,46,1.438,-4.73,-101.84,90.37,66.45,-0.77,1.04
6,2.01,5,45,1.051,-4.86,-101.92,90.82,65.4,-0.78,1.06
7,2.04,6,44,0.990,-4.69,-101.6,90.3,64.41,-0.78,1.18
8,2.07,7,43,0.742,-4.6,-101.79,90.98,63.67,-0.78,1.05
9,2.11,8,42,0.659,-4.56,-101.87,91.19,63.01,-0.74,1.01
10,2.14,9,41,0.385,-4.74,-101.88,91.24,62.63,-0.81,1.1
11,2.17,10,40,0.609,-4.64,-101.27,90.71,62.18,-0.69,1.03
12,2.21,11,39,0.447,-4.59,-101.42,90.96,61.74,-0.76,1.08
13,2.24,12,38,0.510,-4.87,-101.69,90.93,61.23,-0.73,1.03
14,2.27,13,37,0.477,-4.67,-101.72,90.65,60.75,-0.71,1.04
15,2.31,14,36,0.503,-4.76,-101.22,90.83,60.25,-0.73,1.05
16,2.34,15,35,0.521,-4.7,-101.52,90.77,59.73,-0.76,1.05
17,2.37,16,34,0.241,-4.76,-101.76,90.57,59.55,-0.75,1.22
18,2.41,17,33,0.349,-4.7,-101.76,90.81,59.2,-0.76,1.05
19,2.44,18,32,0.289,-4.75,-101.88,91.1,59.04,-0.74,1.07
20,2.48,19,31,0.348,-4.62,-101.53,90.75,58.8,-0.77,1.1
21,2.51,20,30,0.393,-4.66,-101.74,90.36,58.78,-0.79,1.09
22,2.54,21,29,0.681,-4.68,-101.06,90.38,58.59,-0.83,0.97
23,2.58,22,28,0.312,-4.67,-101.37,90.34,58.3,-0.74,1.18
24,2.61,23,27,0.217,-4.63,-101.57,90.26,58.12,-0.77,0.96
25,2.64,24,26,0.310,-4.77,-101.62,89.95,58.26,-0.8,0.97
26,2.68,25,25,0.523,-4.69,-101.1,89.89,58.23,-0.78,0.99
27,2.71,26,24,0.474,-4.65,-101.57,89.51,58.38,-0.81,0.93
28,2.74,27,23,0.267,-4.76,-101.71,89.78,58.54,-0.81,1.0
29,2.78,28,22,0.736,-4.72,-101.5,89.05,58.82,-0.8,0.94
30,2.81,29,21,0.383,-4.73,-101.11,89.03,59.08,-0.84,1.01
31,2.84,30,20,0.477,-4.78,-101.1,88.55,59.3,-0.87,1.09
32,2.88,31,19,0.361,-4.78,-101.22,88.23,59.66,-0.93,0.86
33,2.91,32,21,1.819,-5.98,-100.61,86.41,61.41,-1.93,0.76
34,2.94,33,20,0.411,-6.01,-101.02,86.21,61.68,-2.03,0.74
35,2.98,34,19,0.513,-6.13,-100.89,85.7,62.04,-2.2,0.69
36,3.01,35,18,0.452,-6.14,-101.04,85.24,62.18,-2.25,0.64
37,3.04,36,17,1.005,-6.08,-100.8,84.24,62.5,-2.43,0.65
38,3.08,37,16,0.278,-6.06,-100.97,83.96,62.7,-2.4,0.65
39,3.11,38,15,0.626,-6.02,-100.35,83.77,63.0,-2.43,0.68
40,3.14,39,14,0.402,-6.03,-100.6,83.37,63.19,-2.34,0.64
41,3.18,40,13,0.225,-6.11,-100.83,83.17,63.37,-2.28,0.65
42,3.21,41,12,0.209,-6.32,-100.78,83.07,63.48,-2.23,0.71
43,3.24,42,11,0.603,-6.25,-100.57,82.47,63.63,-2.18,0.64
44,3.28,43,10,0.347,-6.33,-100.85,82.81,63.78,-2.13,0.62
45,3.31,44,9,0.415,-6.54,-100.71,82.4,63.81,-2.12,0.61
46,3.34,45,8,0.141,-6.69,-100.76,82.5,63.94,-2.15,0.59
47,3.38,46,7,0.358,-6.7,-100.88,82.14,64.04,-2.11,0.6
48,3.41,47,6,0.528,-6.84,-100.76,81.61,64.22,-2.11,0.59
49,3.44,48,5,0.493,-7.34,-100.49,82.1,64.45,-2.14,0.63
50,3.48,49,4,0.831,-7.31,-100.79,81.27,64.59,-2.14,0.62
51,3.51,50,3,0.542,-7.86,-100.66,81.38,64.56,-2.2,0.68
52,3.54,51,2,0.440,-7.97,-100.39,81.82,64.7,-2.17,0.49
53,3.58,52,1,0.393,-8.37,-100.27,81.79,64.81,-2.14,0.64
54,3.85,53,27,8.312,-6.84,-99.35,84.89,56.5,-1.62,0.96
55,3.88,54,26,0.347,-7.19,-99.42,84.92,56.59,-1.62,0.78
56,3.91,55,25,0.963,-7.29,-99.75,83.96,56.93,-1.65,1.21
57,3.95,56,24,1.027,-7.76,-98.72,83.5,57.11,-1.54,1.05
58,3.98,57,23,0.745,-8.04,-99.47,83.5,57.45,-1.59,0.96
59,4.01,58,22,0.310,-8.32,-99.59,83.19,57.64,-1.49,0.86
60,4.05,59,21,0.745,-8.89,-98.85,82.49,58.01,-1.49,1.04
61,4.08,60,20,0.283,-9.04,-98.95,82.34,58.29,-1.43,0.93
62,4.11,61,19,0.799,-9.44,-99.13,81.97,59.09,-1.45,0.98
