action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,1.91,0,50,,-5.3,-101.55,88.33,73.82,-1.19,0.89
2,1.94,1,49,0.513,-5.29,-101.17,88.53,73.3,-1.11,0.82
3,1.98,2,48,0.666,-5.48,-101.66,88.73,72.64,-1.3,1.09
4,2.01,3,47,0.316,-5.36,-101.5,88.65,72.32,-1.27,0.9
5,2.04,4,46,0.814,-5.24,-101.11,87.84,71.83,-1.22,0.82
6,2.08,5,45,0.501,-5.06,-101.51,88.34,71.56,-1.23,0.8
7,2.11,6,44,0.357,-5.13,-101.86,88.13,71.26,-1.25,0.85
8,2.14,7,43,0.520,-5.34,-101.34,88.1,71.01,-1.25,0.91
9,2.18,8,42,0.501,-5.05,-101.84,88.35,71.02,-1.19,0.8
10,2.21,9,41,0.882,-5.26,-102.13,87.47,70.96,-1.2,0.81
11,2.24,10,40,0.412,-5.12,-102.15,87.62,70.55,-1.19,0.73
12,2.28,11,39,0.401,-5.37,-101.8,88.02,70.45,-1.28,0.69
13,2.31,12,38,0.403,-5.13,-101.69,87.62,70.19,-1.21,0.83
14,2.35,13,37,0.792,-5.31,-101.44,86.83,69.85,-1.22,0.78
15,2.38,14,36,0.139,-5.17,-101.4,86.79,69.76,-1.21,0.79
16,2.41,15,35,0.576,-5.33,-101.58,86.22,69.23,-1.24,0.81
17,2.45,16,34,0.368,-5.25,-101.95,86.37,69.16,-1.27,0.76
18,2.48,17,33,0.811,-5.16,-101.14,86.58,68.74,-1.18,0.73
19,2.51,18,32,0.747,-4.99,-100.85,86.21,68.0,-1.2,0.73
20,2.55,19,31,0.778,-5.11,-101.62,86.65,67.46,-1.29,0.8
21,2.58,20,30,0.452,-5.16,-101.67,86.27,67.01,-1.13,0.87
22,2.61,21,29,0.717,-5.22,-101.28,86.01,66.29,-1.29,0.89
23,2.65,22,28,0.659,-5.21,-101.57,85.41,65.63,-1.28,0.7
24,2.68,23,27,0.348,-5.4,-101.47,85.06,65.41,-1.29,0.85
25,2.71,24,26,0.417,-5.17,-101.8,85.41,65.0,-1.2,0.77
26,2.75,25,25,0.434,-5.02,-101.52,85.57,64.56,-1.18,0.68
27,2.78,26,24,0.503,-5.28,-101.89,85.06,64.07,-1.25,0.83
28,2.81,27,23,0.532,-5.23,-102.42,85.4,63.8,-1.27,0.72
29,2.85,28,22,0.649,-5.26,-102.63,85.36,63.15,-1.24,0.85
30,2.88,29,21,1.489,-5.03,-102.42,85.92,61.66,-1.51,0.95
31,2.91,30,20,0.524,-4.96,-102.31,85.4,61.59,-1.58,1.09
32,2.95,31,19,0.247,-5.0,-102.48,85.15,61.53,-1.56,1.03
33,2.98,32,18,0.315,-5.32,-102.47,85.4,61.45,-1.58,0.92
34,3.02,33,17,0.412,-5.1,-102.5,84.99,61.5,-1.48,0.94
35,3.05,34,16,0.182,-5.28,-102.33,84.81,61.48,-1.53,0.95
36,3.08,35,15,0.401,-5.18,-102.33,84.41,61.64,-1.53,0.81
37,3.12,36,14,0.457,-5.05,-102.79,84.54,61.58,-1.56,0.97
38,3.15,37,13,0.183,-5.24,-102.69,84.48,61.56,-1.55,0.88
39,3.18,38,12,0.313,-5.04,-102.52,84.16,61.33,-1.47,0.92
40,3.22,39,11,0.324,-5.11,-102.57,83.84,61.28,-1.46,0.77
41,3.25,40,10,0.280,-4.96,-102.69,83.56,61.19,-1.51,0.95
