action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,1.75,0,50,,-6.28,-101.32,88.41,75.5,-0.12,0.97
2,1.78,1,49,0.714,-6.99,-101.11,88.18,75.45,-0.07,0.97
3,1.81,2,48,0.809,-7.8,-101.05,88.35,75.26,-0.04,0.95
4,1.85,3,47,0.444,-7.82,-101.35,87.91,74.82,0.03,0.95
5,1.88,4,46,0.548,-7.56,-101.6,88.46,74.41,0.03,0.97
6,1.91,5,45,0.472,-7.71,-101.44,88.21,73.94,0.05,0.85
7,1.95,6,44,0.855,-7.37,-101.24,88.32,73.08,0.01,0.86
8,1.98,7,43,0.637,-7.05,-101.16,88.89,72.45,0.0,0.84
9,2.02,8,42,0.683,-6.74,-101.85,88.61,71.79,-0.01,0.86
10,2.05,9,41,0.701,-6.57,-101.59,88.67,71.09,0.05,0.83
11,2.08,10,40,0.766,-6.57,-101.23,88.65,70.32,0.12,0.81
12,2.12,11,39,0.474,-6.42,-101.67,88.92,69.85,0.1,0.85
13,2.15,12,38,0.840,-6.67,-101.48,88.08,69.34,-0.0,0.8
14,2.18,13,37,0.673,-6.38,-101.49,88.76,68.74,0.08,0.72
15,2.22,14,36,0.459,-6.37,-101.15,88.53,68.28,0.03,0.86
16,2.25,15,35,0.565,-6.38,-101.71,88.47,67.87,0.1,0.88
17,2.28,16,34,0.627,-6.34,-101.36,87.84,67.58,0.02,0.8
18,2.32,17,33,0.409,-6.15,-101.69,88.25,67.31,0.08,0.86
19,2.35,18,32,0.409,-6.19,-101.28,88.44,66.99,0.1,0.89
20,2.38,19,31,0.492,-6.37,-101.56,87.95,66.78,0.05,0.81
21,2.42,20,30,0.181,-6.19,-101.59,87.92,66.75,0.21,0.92
22,2.45,21,29,0.329,-6.19,-101.26,87.89,66.62,0.02,0.88
23,2.48,22,28,0.369,-6.31,-101.1,87.7,66.25,0.03,0.88
24,2.52,23,27,0.583,-6.37,-101.68,87.84,65.93,0.13,0.84
25,2.55,24,26,0.455,-6.4,-101.7,87.38,65.83,0.16,0.83
26,2.58,25,25,0.340,-6.48,-101.36,87.18,65.67,0.06,0.98
27,2.62,26,24,0.541,-6.39,-101.39,86.64,65.21,0.06,0.8
28,2.65,27,23,0.266,-6.57,-101.61,86.91,65.09,0.1,0.87
29,2.68,28,22,0.451,-6.52,-101.67,86.46,64.93,0.13,0.86
30,2.72,29,21,0.491,-6.58,-102.02,86.95,64.94,0.08,0.93
31,2.75,30,20,0.356,-6.52,-101.82,86.59,64.72,0.09,0.91
32,2.78,30,23,1.659,-6.77,-101.63,85.36,66.38,-0.41,0.92
33,2.82,31,22,0.693,-6.65,-101.4,84.66,66.43,-0.41,0.69
34,2.85,32,21,0.582,-6.69,-101.62,84.08,66.57,-0.55,0.76
35,2.88,33,20,0.624,-6.68,-101.0,83.65,66.69,-0.5,0.82
36,2.92,34,19,0.360,-6.74,-101.36,83.39,66.87,-0.82,0.77
37,2.95,35,18,0.829,-6.63,-101.13,82.56,67.05,-0.87,0.81
38,2.99,36,17,0.675,-6.61,-100.7,81.89,67.03,-0.93,0.77
39,3.02,37,16,0.623,-6.53,-100.5,81.26,67.17,-1.06,0.76
40,3.05,38,15,0.984,-6.57,-100.03,80.28,67.14,-1.24,0.69
41,3.09,39,14,0.476,-6.6,-99.56,80.05,67.39,-1.33,0.71
42,3.12,40,13,0.583,-6.63,-98.97,79.72,67.47,-1.43,0.69
43,3.15,41,12,0.731,-6.51,-98.26,78.99,67.6,-1.53,0.67
44,3.19,42,11,0.351,-6.61,-97.91,78.73,67.67,-1.55,0.59
45,3.22,43,10,0.946,-6.63,-96.96,78.1,67.65,-1.46,0.66
46,3.25,44,9,1.264,-6.55,-95.7,77.03,67.62,-1.43,0.68
47,3.29,45,8,0.855,-6.64,-94.84,76.85,67.58,-1.47,0.65
48,3.32,46,7,1.472,-6.71,-93.37,76.14,67.29,-1.41,0.59
49,3.35,47,6,1.362,-6.91,-92.01,75.28,67.49,-1.46,0.75
50,3.39,48,5,1.252,-6.74,-90.76,74.11,67.28,-1.41,0.71
51,3.42,49,4,1.337,-6.88,-89.42,73.9,67.36,-1.44,0.7
52,3.45,50,3,6.600,-6.62,-82.82,70.87,67.0,-2.14,0.64
53,3.49,51,2,2.924,-6.69,-79.9,69.19,66.73,-2.23,0.61
54,3.52,52,1,1.682,-6.7,-78.66,67.51,66.57,-2.37,0.58
55,3.62,53,26,16.504,-7.63,-95.17,77.06,66.82,-1.33,0.76
56,3.65,54,25,1.232,-7.64,-93.93,77.11,66.56,-1.46,0.55
57,3.69,55,24,1.174,-7.54,-93.43,75.93,66.67,-1.45,0.71
58,3.72,56,23,0.768,-7.47,-92.67,75.23,66.67,-1.33,0.55
59,3.75,57,22,2.200,-7.75,-90.46,74.21,66.4,-1.12,0.63
60,3.79,58,21,2.367,-7.43,-88.1,73.67,66.06,-1.2,0.73
61,3.82,59,20,2.468,-7.66,-85.63,71.55,66.04,-1.29,0.76
62,3.86,60,19,2.100,-7.81,-83.53,69.62,65.72,-1.4,0.75
63,3.89,61,18,3.106,-7.71,-80.42,68.48,65.76,-1.48,0.6
64,3.92,62,17,1.935,-7.56,-78.49,66.77,65.42,-1.85,0.68
65,3.96,63,16,3.872,-7.29,-74.62,65.81,64.98,-1.62,0.64
66,3.99,64,15,2.280,-7.53,-72.34,64.75,64.81,-1.68,0.74
67,4.02,65,14,2.247,-7.21,-70.09,62.91,64.87,-1.76,0.71
68,4.06,66,13,2.160,-7.44,-67.93,62.35,64.63,-1.83,0.84
69,4.09,67,12,1.777,-7.22,-66.15,61.04,64.59,-1.84,1.32
70,4.12,68,11,1.529,-6.97,-64.66,59.51,64.35,-1.88,1.97
71,4.16,69,10,1.634,-6.93,-63.03,58.53,64.64,-1.95,3.33
72,4.19,70,9,2.067,-7.31,-60.96,57.62,64.72,-2.16,5.05
73,4.22,71,8,2.475,-7.03,-58.96,56.17,64.56,-2.03,7.52
