action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,0.97,0,50,,-4.38,-101.75,88.64,74.9,-0.93,0.56
2,1.00,1,49,0.295,-4.58,-102.04,88.82,74.8,-0.94,0.55
3,1.04,2,48,0.210,-4.79,-101.87,88.68,74.65,-0.98,0.54
4,1.07,3,47,0.366,-4.75,-101.96,88.39,74.28,-0.97,0.48
5,1.10,4,46,0.373,-4.59,-101.62,88.77,74.2,-0.99,0.68
6,1.14,5,45,0.370,-4.31,-101.7,88.4,73.9,-0.96,0.64
7,1.17,6,44,0.252,-4.43,-101.95,88.28,73.74,-0.95,0.57
8,1.20,7,43,0.429,-4.48,-101.54,88.71,73.53,-1.02,0.59
9,1.24,8,42,0.699,-4.65,-102.24,88.96,73.2,-1.04,0.48
10,1.27,9,41,0.466,-4.64,-101.87,88.49,73.22,-0.97,0.67
11,1.30,10,40,0.976,-4.85,-102.18,87.51,72.97,-0.91,0.55
12,1.34,11,39,0.538,-4.95,-102.06,88.05,72.62,-1.01,0.54
13,1.37,12,38,0.399,-4.89,-101.67,87.88,72.34,-1.0,0.42
14,1.40,13,37,0.489,-4.89,-102.15,88.14,72.16,-0.94,0.47
15,1.44,14,36,0.717,-4.63,-102.42,88.86,71.78,-0.99,0.46
16,1.47,15,35,0.968,-4.74,-102.63,87.89,71.57,-0.98,0.36
17,1.51,16,34,0.711,-4.44,-102.25,87.18,71.15,-0.86,0.48
18,1.54,17,33,1.035,-4.74,-102.13,88.22,70.86,-0.92,0.52
19,1.57,18,32,0.877,-4.52,-101.67,87.34,70.5,-0.94,0.47
20,1.61,19,31,0.440,-4.59,-102.01,87.53,70.06,-0.91,0.42
21,1.64,20,30,0.315,-4.79,-102.09,87.21,69.9,-0.99,0.31
22,1.67,21,29,0.768,-4.64,-101.97,87.77,69.13,-0.98,0.31
23,1.71,22,28,0.556,-4.41,-101.59,87.81,68.58,-0.99,0.41
24,1.74,23,27,0.645,-4.46,-102.24,87.31,68.15,-0.96,0.3
25,1.77,24,26,0.361,-4.43,-102.36,87.28,67.78,-0.95,0.42
26,1.81,25,25,0.604,-4.42,-102.02,87.76,67.18,-0.99,0.27
27,1.84,26,24,0.528,-4.45,-102.55,87.27,67.14,-0.94,0.35
28,1.87,27,23,0.393,-4.36,-102.16,87.1,66.84,-0.97,0.29
29,1.91,28,22,0.357,-4.36,-102.28,86.74,66.94,-0.94,0.35
30,1.94,29,21,0.706,-4.2,-102.23,86.03,67.02,-0.96,0.35
31,1.97,30,20,0.220,-4.39,-102.03,86.0,67.24,-0.94,0.37
32,2.01,31,19,0.420,-4.18,-102.16,85.58,67.03,-0.88,0.37
33,2.04,32,18,0.544,-4.43,-101.61,85.07,67.37,-0.92,0.25
34,2.07,33,17,1.161,-4.51,-102.77,84.69,67.59,-0.9,0.22
35,2.11,34,16,0.612,-4.47,-102.25,84.07,67.73,-1.02,0.33
36,2.14,35,20,1.249,-4.1,-102.4,85.2,68.98,-0.9,0.17
37,2.17,36,19,0.259,-4.17,-102.57,84.94,69.02,-0.94,0.19
38,2.21,37,18,0.115,-4.18,-102.69,84.88,68.98,-0.93,0.21
39,2.24,38,17,0.228,-4.1,-102.65,84.65,68.95,-0.91,0.23
