action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,1.84,0,50,,-4.37,-102.26,88.98,74.16,-0.86,1.09
2,1.87,1,49,1.002,-4.2,-101.67,88.97,73.16,-0.85,1.03
3,1.91,2,48,1.142,-4.35,-101.71,89.17,72.02,-0.89,1.05
4,1.94,3,47,1.092,-4.34,-101.69,89.66,70.92,-0.91,0.81
5,1.97,4,46,1.242,-4.56,-101.53,89.01,69.68,-0.84,1.09
6,2.01,5,45,1.042,-4.65,-101.5,89.56,68.64,-0.99,1.03
7,2.04,6,44,0.942,-4.55,-101.59,89.73,67.7,-0.96,1.13
8,2.07,7,43,0.638,-4.5,-101.63,90.34,67.06,-0.97,1.06
9,2.11,8,42,0.688,-4.45,-101.97,90.25,66.37,-0.98,0.99
10,2.14,9,41,0.523,-4.4,-101.45,90.26,65.85,-0.94,1.06
11,2.17,10,40,0.552,-4.38,-101.37,90.22,65.3,-0.93,1.09
12,2.21,11,39,0.544,-4.57,-101.49,89.9,64.75,-0.99,1.04
13,2.24,12,38,0.668,-4.62,-101.21,89.54,64.09,-1.0,1.05
14,2.27,13,37,0.855,-4.45,-102.06,89.84,63.72,-0.96,1.06
15,2.31,14,36,0.541,-4.67,-102.24,89.83,63.18,-0.96,1.02
16,2.34,15,35,0.699,-4.91,-101.54,89.78,62.66,-0.99,0.98
17,2.38,16,34,0.262,-4.87,-101.7,90.05,62.51,-0.95,0.99
18,2.41,17,33,0.816,-4.81,-100.89,89.44,62.08,-1.04,0.98
19,2.44,18,32,0.322,-5.14,-101.1,89.5,61.95,-0.98,0.99
20,2.48,19,31,0.830,-5.23,-101.93,89.78,61.91,-1.03,1.05
21,2.51,20,30,0.743,-5.37,-101.19,90.2,61.88,-0.91,1.02
22,2.54,21,29,0.961,-5.71,-101.86,89.24,61.93,-1.03,0.94
23,2.58,22,28,0.575,-6.04,-101.29,89.09,62.1,-1.16,1.04
24,2.61,23,27,0.193,-6.18,-101.24,89.08,61.91,-1.01,0.87
25,2.64,24,26,0.567,-6.63,-101.07,88.51,62.09,-1.08,0.79
26,2.68,25,25,0.560,-6.96,-101.63,89.04,62.08,-1.07,0.85
27,2.71,26,24,1.076,-7.15,-101.52,87.96,62.72,-1.14,1.01
28,2.74,27,23,0.209,-7.32,-101.73,88.16,62.73,-1.04,0.94
29,2.78,28,22,0.117,-7.39,-101.71,88.07,62.74,-1.16,0.84
30,2.81,29,21,0.466,-7.43,-101.25,88.01,62.91,-1.09,0.72
31,2.84,30,23,1.967,-8.87,-101.33,88.44,60.95,-1.24,1.01
32,2.88,31,22,0.686,-8.92,-100.87,87.76,60.84,-1.22,0.95
33,2.91,32,21,0.469,-9.18,-100.9,88.22,60.78,-1.24,0.89
34,2.94,33,20,0.381,-9.12,-100.52,88.05,60.77,-1.26,0.94
35,2.98,34,19,0.398,-9.09,-100.92,87.81,60.65,-1.31,0.89
36,3.01,35,18,0.095,-9.05,-100.82,87.82,60.63,-1.33,0.86
37,3.04,36,17,0.772,-9.07,-100.75,87.05,60.72,-1.3,0.85
38,3.08,37,16,0.315,-9.19,-100.63,86.74,60.86,-1.32,0.8
39,3.11,38,15,0.177,-9.02,-100.81,86.57,60.89,-1.33,0.75
40,3.14,39,14,0.695,-9.05,-100.2,85.87,60.96,-1.36,0.75
41,3.18,40,13,0.538,-8.99,-100.74,85.85,60.98,-1.33,0.84
42,3.21,41,12,0.447,-9.16,-100.91,85.4,61.19,-1.33,0.7
43,3.24,42,11,0.622,-9.08,-100.34,84.78,61.09,-1.38,0.79
44,3.28,43,10,0.990,-9.31,-100.4,83.79,61.27,-1.4,0.78
45,3.31,44,9,0.331,-9.27,-100.1,83.46,61.43,-1.43,0.7
46,3.34,45,8,0.695,-9.24,-100.5,82.76,61.42,-1.45,0.62
47,3.38,46,7,0.830,-9.23,-100.54,81.93,61.72,-1.47,0.66
48,3.41,47,6,0.341,-9.27,-100.22,81.59,61.59,-1.52,0.71
49,3.44,48,5,0.973,-9.48,-100.49,80.62,61.78,-1.7,0.86
50,3.48,49,4,0.805,-9.29,-99.99,79.81,61.81,-1.74,0.77
51,3.51,50,3,0.607,-9.18,-99.39,80.3,61.2,-1.72,0.86
52,3.55,51,2,0.687,-9.28,-99.72,79.61,61.37,-1.86,0.8
53,3.58,52,1,0.456,-9.33,-99.38,79.15,61.53,-1.86,0.99
54,3.75,53,26,6.234,-8.35,-99.48,85.39,60.77,-1.52,1.05
55,3.78,54,25,0.322,-8.52,-99.81,85.19,60.76,-1.42,1.15
56,3.81,55,24,0.444,-8.68,-99.91,84.74,60.84,-1.44,1.08
57,3.85,56,23,0.450,-8.78,-99.46,84.43,60.9,-1.46,1.04
58,3.88,57,22,0.270,-8.69,-99.73,84.23,60.82,-1.45,1.08
59,3.91,58,21,0.263,-8.83,-99.47,84.12,60.83,-1.46,1.05
60,3.95,59,20,0.304,-8.53,-99.23,83.91,60.77,-1.3,1.07
61,3.98,60,19,0.325,-8.71,-98.96,83.59,60.79,-1.45,1.04
62,4.01,61,18,0.603,-8.75,-98.65,82.99,60.85,-1.41,1.04
63,4.05,62,17,0.723,-8.75,-97.93,82.67,60.59,-1.45,1.11
64,4.08,63,16,1.161,-8.8,-96.77,81.87,60.33,-1.53,1.01
65,4.11,64,15,1.843,-8.65,-94.92,81.7,60.01,-1.53,0.99
66,4.15,65,14,2.265,-8.69,-92.66,80.6,59.43,-1.56,0.99
67,4.18,66,13,2.033,-8.54,-90.62,79.08,58.98,-1.68,0.9
68,4.21,67,12,2.446,-8.54,-88.18,78.35,58.6,-1.84,0.95
69,4.25,68,11,2.500,-8.76,-85.68,76.61,58.1,-1.85,0.94
70,4.28,69,10,1.976,-8.54,-83.7,75.49,57.58,-2.09,0.96
71,4.31,70,9,2.582,-8.89,-81.12,74.37,57.27,-2.23,1.07
72,4.35,71,8,2.379,-8.7,-78.74,73.28,56.89,-2.4,0.92
73,4.38,72,7,2.065,-8.73,-76.68,72.25,56.7,-2.48,0.9
74,4.41,73,6,1.726,-8.58,-74.95,71.29,56.51,-2.64,0.93
75,4.45,74,5,1.634,-8.61,-73.32,70.39,56.11,-2.64,0.95
76,4.48,75,4,1.520,-8.57,-71.8,69.76,55.78,-2.63,0.9
77,4.51,76,3,1.617,-8.9,-70.18,68.81,55.55,-2.81,0.92
78,4.55,77,2,1.705,-8.92,-68.47,67.53,55.34,-2.82,0.81
79,4.58,78,1,1.914,-8.85,-66.56,66.52,55.09,-2.95,0.88
80,4.65,79,23,7.845,-7.94,-61.01,58.68,56.89,-1.94,1.17
81,4.68,80,22,0.554,-7.67,-60.45,58.44,56.99,-2.09,1.09
82,4.72,81,21,1.295,-7.67,-59.16,57.36,57.2,-2.14,1.05
83,4.75,82,20,1.155,-7.71,-58.62,56.21,57.34,-2.06,1.15
84,4.78,83,19,1.408,-7.38,-57.22,55.42,57.45,-2.07,1.07
85,4.82,84,18,1.092,-7.56,-56.12,54.95,57.19,-2.17,1.18
86,4.85,85,17,1.467,-7.25,-54.98,53.48,57.54,-2.38,1.12
87,4.88,86,16,1.904,-6.53,-53.07,52.68,57.73,-2.54,1.05
88,4.92,87,15,2.311,-6.52,-50.76,51.19,57.55,-2.61,1.03
89,4.95,88,14,1.455,-6.25,-49.4,49.73,57.98,-2.8,1.0
90,4.98,89,13,1.801,-6.25,-47.6,48.04,58.13,-2.86,1.39
91,5.02,90,12,1.276,-6.16,-46.37,46.77,58.31,-2.8,1.9
92,5.05,91,11,1.327,-6.2,-45.35,45.44,58.64,-2.71,3.12
93,5.08,92,10,1.823,-6.51,-44.06,44.96,58.76,-2.78,4.95
94,5.12,93,9,2.212,-6.63,-42.78,44.46,59.31,-2.57,7.16
95,5.15,94,8,2.121,-6.54,-42.48,42.96,59.58,-2.59,9.28
96,5.18,95,7,2.275,-6.87,-41.7,42.46,60.17,-2.5,11.55
97,5.22,96,6,1.817,-6.94,-41.23,42.56,60.19,-2.59,13.37
98,5.25,97,5,1.658,-6.8,-41.54,43.3,60.24,-2.33,15.03
99,5.28,98,4,1.305,-6.72,-41.42,42.74,60.37,-2.41,16.33
100,5.32,99,3,1.089,-7.04,-40.55,42.11,60.65,-2.46,17.42
101,5.35,100,2,0.882,-7.27,-40.72,42.4,60.76,-2.34,18.3
102,5.38,101,1,1.174,-7.26,-40.38,42.02,60.78,-2.36,19.48
103,5.59,102,26,13.391,-6.45,-46.46,55.41,58.07,-3.62,21.42
104,5.62,103,25,0.871,-6.45,-45.63,54.67,58.28,-3.59,22.29
105,5.65,104,24,0.531,-6.49,-45.57,54.7,58.47,-3.47,22.82
106,5.69,105,23,1.016,-6.36,-45.07,53.68,58.6,-3.66,23.42
107,5.72,106,22,0.970,-6.57,-44.1,53.31,59.29,-3.56,23.86
108,5.75,107,21,0.561,-6.48,-44.34,52.75,59.53,-3.58,24.32
109,5.79,108,20,0.784,-6.63,-43.62,51.96,59.66,-3.64,24.93
110,5.82,109,19,0.842,-6.25,-42.78,52.02,59.91,-3.63,25.28
111,5.85,110,18,0.669,-6.41,-42.28,51.35,60.15,-3.51,25.86
112,5.89,111,17,0.662,-6.16,-41.62,51.35,60.03,-3.48,26.17
113,5.92,112,16,1.425,-6.46,-40.19,50.8,60.41,-3.61,26.11
114,5.95,113,15,0.672,-6.0,-39.83,50.12,60.25,-3.58,26.41
115,5.99,114,14,1.600,-5.91,-38.23,49.23,60.55,-3.65,26.44
116,6.02,115,13,0.683,-6.33,-37.55,49.12,60.76,-3.59,27.0
117,6.05,116,12,0.695,-5.97,-36.96,49.46,60.76,-3.48,27.7
118,6.09,117,11,1.314,-5.69,-35.78,48.47,60.92,-3.66,29.01
119,6.12,118,10,1.490,-5.88,-34.66,47.97,60.98,-3.82,30.5
120,6.15,119,9,1.711,-5.95,-33.31,46.96,61.08,-3.71,32.21
121,6.19,120,8,1.139,-5.81,-32.46,46.7,61.08,-3.81,33.35
122,6.22,121,7,1.001,-5.62,-31.46,45.9,60.85,-3.86,33.81
123,6.25,122,6,1.247,-5.56,-30.22,45.16,60.85,-3.94,34.22
124,6.29,123,5,1.427,-5.59,-28.79,44.71,60.91,-4.02,34.33
125,6.32,124,4,0.752,-5.71,-28.04,43.98,60.79,-4.14,34.58
126,6.35,125,3,0.891,-5.48,-27.15,43.35,60.42,-4.2,34.57
127,6.39,126,2,1.953,-5.48,-25.19,42.94,60.19,-4.22,34.41
128,6.42,127,1,0.928,-5.41,-24.55,42.01,60.09,-4.32,34.49
129,6.45,128,23,25.897,-7.81,-6.09,16.11,67.69,-1.47,30.03
130,6.49,129,22,0.713,-8.06,-5.88,15.4,67.62,-1.47,30.05
131,6.52,130,21,1.979,-7.87,-3.9,14.67,68.01,-1.53,30.27
132,6.56,131,20,1.543,-8.4,-3.25,13.12,68.5,-1.36,30.82
133,6.59,132,19,1.251,-8.43,-2.0,12.3,69.27,-1.29,31.42
134,6.62,133,18,1.204,-8.49,-1.05,11.09,69.56,-1.26,31.88
135,6.66,134,17,1.140,-8.46,0.09,10.79,70.0,-1.33,32.08
136,6.69,135,16,1.162,-8.61,0.74,9.62,70.45,-1.17,32.09
137,6.72,136,15,1.106,-8.6,1.84,9.19,70.4,-1.03,32.0
138,6.76,137,14,0.857,-8.62,2.62,8.34,70.62,-1.12,32.05
139,6.79,138,13,0.439,-8.63,3.06,8.18,70.75,-1.08,32.1
140,6.82,139,12,0.720,-8.64,3.78,8.07,70.96,-1.03,32.01
141,6.86,140,11,1.003,-8.77,4.68,7.07,70.76,-0.96,32.29
142,6.89,141,10,0.495,-8.78,5.17,6.76,70.67,-0.78,32.49
143,6.92,142,9,0.692,-8.87,5.87,6.17,70.61,-0.74,32.73
144,6.96,143,8,0.878,-8.79,6.74,5.71,70.46,-0.8,33.04
145,6.99,144,7,0.505,-9.01,6.56,5.31,70.36,-0.87,33.54
146,7.02,145,6,1.419,-8.99,7.98,4.83,70.32,-0.77,33.85
147,7.06,146,5,0.314,-8.89,8.3,4.56,70.37,-0.72,33.89
148,7.09,147,4,0.766,-9.1,9.06,4.36,70.34,-0.74,33.78
149,7.12,148,3,0.958,-9.11,10.02,3.65,70.14,-0.71,33.71
150,7.16,149,2,1.054,-9.16,11.07,2.82,70.0,-0.6,33.57
151,7.19,150,1,0.900,-8.97,11.4,1.92,70.18,-0.65,33.66
152,7.36,151,26,33.411,-5.0,-4.15,35.33,61.74,-3.29,35.92
153,7.39,152,25,1.625,-5.0,-2.52,34.2,61.7,-3.4,35.84
154,7.42,153,24,1.038,-5.21,-1.48,33.89,62.02,-3.39,35.75
155,7.46,154,23,0.629,-4.93,-0.95,33.26,62.23,-3.42,35.66
156,7.49,155,22,0.643,-5.12,-0.38,32.62,62.45,-3.53,35.66
157,7.52,156,21,1.694,-5.18,1.31,31.32,62.8,-3.53,35.82
158,7.56,157,20,0.613,-4.92,1.93,31.25,63.18,-3.52,35.8
159,7.59,158,19,0.757,-5.0,2.57,30.49,63.35,-3.51,35.85
160,7.63,159,18,1.412,-4.99,3.99,30.55,64.05,-3.5,35.72
161,7.66,160,17,0.705,-4.75,4.39,29.85,64.23,-3.5,35.69
162,7.69,161,16,0.771,-4.83,5.17,29.49,64.76,-3.55,35.61
163,7.73,162,15,0.837,-4.61,4.65,28.65,64.82,-3.66,35.08
164,7.76,163,14,1.162,-4.75,5.81,29.15,65.42,-3.56,34.49
165,7.79,164,13,0.925,-4.49,6.13,28.57,65.42,-3.58,33.57
166,7.83,165,12,1.097,-4.67,6.28,28.58,65.68,-3.68,32.47
167,7.86,166,11,1.236,-4.63,6.49,28.38,65.82,-3.71,31.23
168,7.89,167,10,1.637,-4.54,6.5,28.06,66.01,-3.71,29.6
169,7.93,168,9,1.951,-4.63,6.38,28.26,66.23,-3.63,27.64
170,7.96,169,8,2.230,-4.77,6.02,28.62,66.23,-3.64,25.41
171,7.99,170,7,2.556,-4.49,6.43,28.49,66.37,-3.72,22.86
172,8.03,171,6,2.640,-4.48,6.71,28.82,66.31,-3.61,20.22
173,8.06,172,5,2.345,-4.6,6.63,28.89,66.14,-3.51,17.87
174,8.09,173,4,1.907,-4.37,7.0,28.64,66.05,-3.55,15.97
175,8.13,174,3,1.436,-4.4,6.09,28.84,65.98,-3.44,14.53
176,8.16,175,2,1.063,-4.58,6.07,29.25,65.99,-3.5,13.47
177,8.19,176,1,1.132,-4.48,5.41,29.04,66.03,-3.48,12.34
178,8.23,177,23,56.205,-9.82,39.67,-27.16,80.79,-1.39,34.4
179,8.26,178,22,0.934,-9.91,40.56,-28.09,81.01,-1.49,33.76
180,8.29,179,21,1.675,-9.95,40.77,-28.39,81.44,-1.44,32.09
181,8.33,180,20,2.136,-9.97,40.92,-29.28,81.35,-1.55,29.95
182,8.36,181,19,2.231,-9.78,41.43,-29.57,81.3,-1.67,27.72
183,8.39,182,18,2.530,-9.94,41.36,-30.36,81.22,-1.59,25.19
184,8.43,183,17,2.805,-9.8,41.29,-30.5,81.17,-1.5,22.39
185,8.46,184,16,2.896,-9.85,41.49,-30.46,80.9,-1.47,19.49
186,8.49,185,15,2.934,-9.66,41.51,-30.69,80.86,-1.44,16.56
187,8.53,186,14,2.486,-9.52,41.78,-30.16,80.81,-1.44,14.07
188,8.56,187,13,1.854,-9.64,41.41,-29.57,80.84,-1.49,12.22
189,8.60,188,12,1.082,-9.8,41.76,-29.92,80.94,-1.59,11.13
