action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,0.97,0,50,,-4.83,-100.98,87.41,75.79,-0.94,0.98
2,1.00,1,49,0.286,-4.96,-100.7,87.63,75.93,-0.87,1.01
3,1.04,2,48,0.224,-5.12,-100.61,87.4,76.03,-0.89,0.94
4,1.07,3,47,0.364,-5.17,-100.75,87.04,75.94,-0.96,0.83
5,1.10,4,46,0.699,-5.45,-101.45,87.07,75.99,-0.89,0.88
6,1.14,5,45,0.471,-5.92,-101.21,87.54,76.21,-0.84,0.92
7,1.17,6,44,0.609,-6.23,-101.26,86.93,75.99,-0.91,1.01
8,1.20,7,43,0.707,-6.93,-100.85,86.87,76.22,-0.92,0.93
9,1.24,8,42,0.564,-7.5,-101.17,86.71,76.33,-0.94,0.87
10,1.27,9,41,0.681,-8.18,-101.35,86.98,76.36,-1.07,0.91
11,1.30,10,40,0.538,-8.72,-101.82,86.87,76.4,-1.02,0.92
12,1.34,11,39,0.791,-9.51,-101.55,86.57,76.4,-0.96,0.76
13,1.37,12,38,0.726,-10.23,-101.82,86.7,76.28,-0.97,0.77
14,1.40,13,37,0.924,-11.16,-101.16,86.49,76.33,-0.88,0.82
15,1.44,14,36,0.962,-12.12,-101.19,86.49,76.39,-0.96,0.8
16,1.47,15,35,1.036,-13.15,-101.6,86.56,76.35,-0.97,0.77
17,1.50,16,34,0.646,-13.8,-101.7,86.88,76.56,-0.99,0.84
18,1.54,17,33,0.483,-14.24,-101.61,86.4,76.42,-0.95,0.74
19,1.57,18,32,0.797,-15.04,-102.18,86.51,76.63,-1.04,0.87
20,1.61,19,31,0.545,-15.58,-102.1,86.74,76.64,-1.1,0.9
21,1.64,20,30,0.543,-16.12,-101.96,86.76,76.67,-1.14,0.92
22,1.67,21,29,0.538,-16.66,-102.22,86.72,76.91,-1.06,0.9
23,1.71,22,28,0.600,-17.04,-101.62,86.47,76.94,-1.16,0.87
24,1.74,23,27,0.786,-17.83,-102.13,86.94,76.95,-1.05,0.97
25,1.77,24,26,0.596,-18.43,-102.07,86.37,76.9,-1.04,0.82
26,1.81,25,25,0.302,-18.57,-101.91,86.67,76.98,-1.0,1.07
27,1.84,26,24,0.619,-19.19,-101.92,86.53,76.92,-1.05,0.96
28,1.87,27,23,0.680,-19.31,-102.6,86.88,76.89,-1.03,0.91
29,1.91,28,22,0.734,-19.69,-101.86,86.77,76.87,-1.06,0.96
30,1.94,29,21,0.720,-20.03,-102.58,86.34,76.98,-0.99,0.92
31,1.97,30,20,0.669,-20.37,-102.17,87.0,77.06,-1.1,0.96
32,2.01,31,22,4.250,-24.62,-102.24,87.88,76.78,-0.94,0.93
33,2.04,32,21,0.898,-25.51,-102.33,87.2,76.74,-0.94,1.07
34,2.07,33,20,0.521,-26.03,-102.28,87.48,76.97,-0.91,1.03
35,2.11,34,19,0.929,-26.96,-102.3,87.69,76.91,-1.03,1.02
36,2.14,35,18,0.731,-27.7,-102.66,87.26,76.77,-0.94,0.87
37,2.17,36,17,0.579,-28.27,-102.43,87.59,76.69,-1.0,1.0
38,2.21,37,16,0.607,-28.88,-102.28,87.55,76.7,-0.98,1.09
39,2.24,38,15,0.665,-29.55,-102.15,87.32,76.66,-1.03,0.89
40,2.27,39,14,1.001,-30.16,-103.15,88.08,76.6,-1.02,0.93
41,2.31,40,13,0.798,-30.73,-102.35,88.3,76.38,-1.11,1.1
42,2.34,41,12,0.444,-31.12,-102.13,87.86,76.39,-1.08,1.03
43,2.37,42,11,0.276,-31.34,-102.35,88.14,76.22,-1.15,1.01
44,2.41,43,10,0.275,-31.62,-102.62,88.06,76.22,-1.17,0.98
45,2.44,44,9,0.316,-31.83,-102.3,88.03,76.17,-1.21,0.98
46,2.47,45,8,0.444,-32.1,-101.94,88.2,75.72,-1.27,0.88
47,2.51,46,7,0.917,-32.14,-102.86,88.22,75.75,-1.23,0.86
48,2.54,47,6,0.378,-32.34,-102.48,88.0,75.61,-1.29,0.95
49,2.58,48,5,0.406,-32.74,-102.86,88.25,75.49,-1.29,0.89
50,2.61,49,4,0.742,-32.94,-102.71,87.5,75.52,-1.37,0.86
51,2.64,50,3,0.935,-33.88,-102.33,87.67,75.26,-1.36,0.85
52,2.68,51,2,0.352,-34.14,-102.55,88.02,75.02,-1.4,0.78
53,2.71,52,1,0.456,-34.29,-103.01,88.22,74.96,-1.46,0.76
54,2.84,53,26,1.920,-33.06,-101.09,87.18,75.57,-1.02,1.08
55,2.88,54,25,0.644,-33.52,-101.05,87.59,74.93,-1.07,1.13
56,2.91,55,24,0.612,-33.69,-100.43,87.4,74.75,-1.04,1.09
57,2.94,56,23,0.764,-33.96,-100.93,87.77,73.98,-1.03,1.02
58,2.98,57,22,0.723,-33.86,-101.05,88.14,73.26,-1.15,1.12
59,3.01,58,21,0.924,-34.79,-101.11,87.73,72.72,-1.04,0.99
60,3.04,59,20,0.633,-34.89,-100.87,87.96,72.09,-1.11,0.87
61,3.08,60,19,0.448,-35.26,-100.59,88.01,71.64,-1.22,0.87
62,3.11,61,18,0.680,-35.94,-100.67,87.96,71.48,-1.1,0.91
63,3.14,62,17,0.555,-36.49,-100.55,88.39,71.19,-1.15,0.95
64,3.18,63,16,0.688,-36.86,-100.64,87.7,70.97,-1.15,1.02
65,3.21,64,15,0.343,-37.12,-100.47,87.63,70.63,-1.15,1.04
66,3.24,65,14,0.602,-37.72,-100.73,87.66,70.44,-1.17,1.09
67,3.28,66,13,0.508,-38.1,-100.22,87.81,70.0,-1.12,1.01
68,3.31,67,12,0.901,-38.12,-101.12,87.94,69.48,-1.22,1.1
69,3.34,68,11,0.483,-38.45,-101.43,88.14,68.99,-1.21,1.09
70,3.38,69,10,1.064,-38.58,-100.36,88.27,68.54,-1.29,1.11
71,3.41,70,9,1.038,-38.82,-100.27,87.23,67.98,-1.38,0.97
72,3.44,71,8,0.944,-39.17,-101.22,87.77,67.64,-1.43,1.04
73,3.48,72,7,0.419,-39.27,-100.8,87.85,67.36,-1.63,0.99
74,3.51,73,6,0.667,-39.44,-101.11,87.45,66.69,-1.94,0.95
75,3.55,74,5,0.618,-39.38,-100.49,87.3,66.21,-2.31,0.92
76,3.58,75,4,0.624,-39.58,-101.12,87.65,65.85,-2.68,0.81
77,3.61,76,3,0.225,-39.54,-101.23,87.5,65.74,-2.9,0.86
78,3.65,77,2,0.306,-39.81,-101.03,87.33,65.43,-2.98,0.95
79,3.68,78,24,2.074,-41.89,-101.59,86.26,66.28,-1.91,0.69
80,3.71,79,23,0.733,-42.62,-100.9,85.94,65.78,-1.46,0.87
81,3.75,80,22,0.673,-43.09,-101.57,85.62,65.24,-1.47,0.67
82,3.78,81,21,0.423,-42.82,-101.79,85.55,64.81,-1.56,0.93
83,3.81,82,20,0.506,-42.71,-101.29,85.51,64.31,-1.58,0.89
84,3.85,83,19,0.899,-42.66,-102.19,85.64,63.92,-1.74,0.93
85,3.88,84,18,1.125,-42.63,-101.56,84.51,63.64,-1.76,0.97
86,3.91,85,17,0.672,-42.51,-102.08,85.18,63.49,-1.78,0.9
87,3.95,86,16,0.821,-42.31,-101.67,84.36,63.41,-1.84,0.88
88,3.98,87,15,0.409,-42.59,-102.08,84.15,63.24,-2.09,0.75
89,4.01,88,14,0.360,-42.23,-101.98,83.8,63.25,-2.22,0.84
90,4.05,89,13,0.648,-42.47,-101.33,83.38,62.85,-2.38,0.79
91,4.08,90,12,0.543,-42.39,-101.86,82.92,62.57,-2.92,0.79
92,4.11,91,11,0.603,-42.58,-102.46,83.2,62.23,-3.52,0.88
93,4.15,92,10,1.199,-42.53,-101.8,82.0,61.93,-4.12,0.88
94,4.18,93,9,0.451,-42.3,-101.93,82.45,61.5,-4.55,0.85
95,4.21,94,8,1.265,-42.32,-100.66,82.23,61.84,-4.69,0.89
96,4.25,95,7,0.762,-42.31,-101.42,81.73,61.62,-4.72,0.93
97,4.28,96,6,0.179,-42.49,-101.35,81.61,61.47,-4.61,0.8
98,4.31,97,5,0.316,-42.72,-101.34,81.29,61.23,-4.61,0.97
99,4.35,98,4,0.369,-42.66,-100.97,81.31,61.02,-4.6,0.98
100,4.38,99,3,0.562,-42.8,-101.53,81.44,60.9,-4.64,0.99
101,4.41,100,2,0.937,-43.12,-100.6,81.08,60.65,-4.5,0.79
102,4.45,101,1,0.903,-42.76,-101.5,80.77,60.36,-4.44,0.81
103,4.68,102,25,3.252,-43.65,-98.25,79.94,61.97,-3.32,0.96
104,4.71,103,24,0.770,-43.74,-97.48,80.49,62.26,-3.36,1.0
105,4.75,104,23,1.100,-43.54,-97.61,79.39,62.58,-3.26,1.06
106,4.78,105,22,0.154,-43.54,-97.51,79.55,62.62,-3.26,0.97
107,4.82,106,21,0.765,-43.44,-97.55,78.78,62.76,-3.27,1.1
108,4.85,107,20,0.511,-43.35,-97.04,78.78,62.78,-3.31,1.07
109,4.88,108,19,0.226,-43.57,-96.81,78.72,62.83,-3.29,0.93
110,4.92,109,18,0.371,-43.42,-97.1,78.35,62.87,-3.29,1.04
111,4.95,110,17,0.737,-43.16,-96.37,78.17,62.81,-3.27,1.06
112,4.98,111,16,0.250,-43.23,-96.52,78.16,62.56,-3.29,0.96
113,5.02,112,15,0.268,-43.03,-96.51,77.89,62.68,-3.24,1.16
114,5.05,113,14,0.388,-43.07,-96.13,77.52,62.59,-3.37,0.97
115,5.08,114,13,0.306,-43.22,-95.85,77.21,62.31,-3.57,0.97
116,5.12,115,12,1.569,-43.01,-94.28,76.18,62.32,-3.86,0.96
117,5.15,116,11,1.273,-42.64,-93.01,75.61,62.02,-3.99,0.83
118,5.18,117,10,1.130,-42.83,-91.88,74.94,61.52,-4.34,0.99
119,5.22,118,9,2.232,-42.81,-89.65,74.04,60.88,-4.78,0.89
120,5.25,119,8,2.100,-42.93,-87.55,72.96,60.09,-5.16,0.78
121,5.28,120,7,3.386,-42.82,-84.16,71.3,59.35,-5.57,0.96
122,5.32,121,6,3.221,-42.93,-80.94,69.37,58.55,-6.05,1.05
123,5.35,122,5,2.604,-42.92,-78.34,68.39,57.64,-6.19,1.11
124,5.38,123,4,2.690,-42.76,-75.65,66.93,56.58,-6.23,1.18
125,5.42,124,3,2.598,-42.52,-73.05,65.61,55.62,-6.18,1.1
126,5.45,125,2,1.540,-42.77,-71.51,65.97,54.74,-6.06,1.05
127,5.48,126,1,1.978,-43.12,-69.53,64.41,54.13,-6.02,1.19
128,5.58,127,24,4.453,-42.83,-69.88,59.95,56.11,-6.23,1.1
129,5.62,128,23,2.438,-42.91,-67.44,59.02,55.93,-6.38,1.15
130,5.65,129,22,2.451,-42.78,-64.99,57.82,56.02,-6.55,1.17
131,5.68,130,21,2.298,-42.76,-62.69,56.38,56.0,-6.77,1.09
132,5.72,131,20,1.997,-42.72,-60.7,54.54,56.06,-7.01,1.19
133,5.75,132,19,2.251,-42.59,-58.45,53.9,56.28,-7.23,1.25
134,5.78,133,18,1.930,-42.56,-56.71,51.97,56.39,-7.49,1.34
135,5.82,134,17,2.052,-42.61,-54.66,51.04,56.44,-7.55,1.2
136,5.85,135,16,1.992,-42.51,-52.67,49.57,56.52,-7.56,1.19
137,5.89,136,15,2.010,-42.33,-50.66,48.57,56.51,-7.62,1.21
138,5.92,137,14,1.715,-42.57,-48.94,47.58,56.24,-7.63,1.26
139,5.95,138,13,1.846,-42.47,-47.1,45.9,56.71,-7.79,1.42
140,5.99,139,12,1.575,-42.47,-45.52,45.13,56.51,-7.67,1.35
141,6.02,140,11,1.620,-42.73,-43.9,44.02,56.66,-7.71,1.36
142,6.05,141,10,1.292,-42.7,-42.61,42.78,56.67,-7.75,1.34
143,6.09,142,9,2.081,-42.57,-40.53,42.13,56.89,-7.89,1.45
144,6.12,143,8,1.319,-42.68,-39.21,40.98,57.11,-7.93,1.37
145,6.15,144,7,1.205,-42.72,-38.01,39.78,57.33,-8.08,1.36
146,6.19,145,6,1.087,-42.79,-36.92,39.03,57.33,-8.14,1.37
147,6.22,146,5,1.727,-42.75,-35.19,38.0,57.47,-8.23,1.42
148,6.25,147,4,0.939,-42.72,-34.32,37.06,57.44,-8.31,1.46
149,6.29,148,3,1.348,-42.58,-32.98,36.61,57.76,-8.35,1.43
150,6.32,149,2,0.909,-42.73,-32.07,36.06,57.97,-8.3,1.47
151,6.35,150,1,1.466,-42.62,-30.6,34.75,58.36,-8.43,1.42
152,6.49,151,25,6.808,-42.71,-37.41,41.44,54.96,-7.79,1.31
153,6.52,152,24,1.787,-42.68,-35.71,39.65,55.6,-7.84,1.42
154,6.56,153,23,1.764,-42.67,-33.94,38.49,56.14,-7.84,1.45
155,6.59,154,22,1.661,-42.7,-32.99,36.83,56.72,-7.81,1.46
156,6.62,155,21,1.451,-42.69,-31.54,35.5,57.22,-7.79,1.36
157,6.66,156,20,1.427,-42.85,-30.79,34.07,58.01,-7.83,1.32
158,6.69,157,19,0.877,-42.57,-29.92,33.71,58.19,-7.75,1.29
159,6.72,158,18,1.356,-42.89,-28.56,33.1,58.52,-7.83,1.34
160,6.76,159,17,0.896,-43.02,-28.12,32.21,58.76,-7.71,1.33
161,6.79,160,16,1.258,-43.06,-27.03,30.95,58.74,-7.72,1.39
162,6.82,161,15,1.286,-43.17,-25.75,30.56,58.92,-7.85,1.59
163,6.86,162,14,0.861,-43.14,-25.05,30.06,59.02,-7.98,2.45
164,6.89,163,13,1.439,-43.24,-23.9,29.0,59.18,-7.98,3.89
165,6.92,164,12,1.855,-42.97,-23.85,27.97,59.63,-8.06,5.75
166,6.96,165,11,2.143,-43.29,-23.33,27.86,59.38,-8.22,7.89
167,6.99,166,10,2.055,-43.47,-22.49,27.78,59.49,-8.58,9.95
168,7.02,167,9,1.699,-43.3,-21.68,27.24,59.69,-8.69,11.64
169,7.06,168,8,1.291,-43.39,-20.76,26.56,59.72,-8.79,12.94
170,7.09,169,7,1.005,-43.45,-19.94,25.69,60.0,-8.79,13.94
171,7.13,170,6,1.061,-43.75,-18.88,25.5,60.2,-8.77,14.91
172,7.16,171,5,1.083,-43.36,-18.7,25.66,60.72,-8.83,15.99
173,7.19,172,4,1.613,-43.49,-17.09,24.1,61.04,-8.88,17.38
174,7.23,173,3,1.205,-43.58,-15.89,23.2,61.45,-8.8,18.58
175,7.26,174,2,1.030,-43.31,-15.31,22.93,61.96,-8.81,19.61
176,7.29,175,1,1.129,-43.18,-14.18,22.46,62.13,-8.91,20.52
177,7.43,176,24,17.165,-44.14,2.99,7.48,68.67,-9.16,28.58
178,7.46,177,23,0.885,-44.12,3.79,6.6,68.84,-9.13,28.62
179,7.49,178,22,0.727,-43.96,4.24,5.87,68.93,-9.18,29.27
180,7.53,179,21,0.820,-44.14,5.06,5.95,69.1,-9.14,29.73
181,7.56,180,20,0.837,-44.0,5.45,5.11,68.97,-9.08,30.53
182,7.59,181,19,1.385,-44.12,6.84,4.3,68.93,-9.09,31.43
183,7.63,182,18,0.696,-44.2,7.51,3.93,69.2,-9.13,32.12
184,7.66,183,17,1.113,-44.13,8.62,3.72,69.22,-9.2,33.08
185,7.69,184,16,1.094,-44.15,9.26,2.63,69.44,-9.15,33.74
186,7.73,185,15,0.650,-44.3,9.91,3.0,69.46,-9.11,33.98
187,7.76,186,14,0.312,-44.06,10.01,2.93,69.4,-9.19,34.29
188,7.79,187,13,0.791,-44.21,10.72,2.13,69.35,-9.17,34.24
189,7.83,188,12,0.443,-44.21,11.13,1.69,69.33,-9.14,34.17
190,7.86,189,11,0.988,-43.99,12.12,1.77,69.55,-9.06,33.97
191,7.89,190,10,0.830,-44.22,12.29,0.94,69.6,-9.15,34.02
192,7.93,191,9,0.264,-44.23,12.56,0.93,69.64,-9.1,33.98
193,7.96,192,8,1.151,-44.32,13.71,0.3,69.58,-9.08,33.87
194,8.00,193,7,0.947,-44.09,14.66,0.14,69.58,-9.05,33.82
195,8.03,194,6,0.580,-44.13,14.75,-0.44,69.38,-9.17,33.96
196,8.06,195,5,1.746,-43.96,16.49,-0.58,69.75,-9.11,33.8
197,8.10,196,4,0.737,-43.95,16.52,-1.32,69.88,-9.03,33.92
198,8.13,197,3,1.030,-43.8,17.55,-1.45,69.89,-9.14,34.01
199,8.16,198,2,0.552,-43.99,18.1,-1.94,69.99,-9.06,33.85
200,8.20,199,1,1.310,-43.5,19.41,-1.93,70.46,-9.07,33.77
201,8.33,200,25,6.322,-43.75,13.09,0.11,71.0,-9.0,30.97
202,8.36,201,24,1.897,-44.18,14.99,-0.65,71.37,-9.22,31.35
203,8.40,202,23,1.286,-43.83,16.27,-1.82,72.13,-8.93,31.75
204,8.43,203,22,0.931,-43.65,16.81,-2.3,72.74,-9.05,32.68
205,8.46,204,21,2.126,-43.87,17.73,-4.43,72.68,-8.88,33.18
206,8.50,205,20,0.502,-43.42,18.23,-4.25,72.44,-9.01,33.21
207,8.53,206,19,1.522,-43.8,19.75,-4.7,72.39,-9.04,33.23
208,8.56,207,18,1.029,-43.74,20.78,-5.29,72.55,-8.87,33.29
209,8.60,208,17,1.588,-43.49,21.44,-6.88,72.8,-8.76,33.14
210,8.63,209,16,1.010,-43.09,22.46,-6.74,72.99,-8.92,32.98
211,8.66,210,15,1.027,-43.81,23.48,-7.32,72.55,-8.84,32.8
212,8.70,211,14,0.486,-43.33,23.59,-7.8,72.73,-8.64,32.77
213,8.73,212,13,1.288,-43.88,23.81,-9.09,72.6,-8.53,32.96
214,8.76,213,12,0.950,-43.9,24.76,-8.27,72.57,-8.64,33.23
215,8.80,214,11,1.428,-44.03,24.25,-9.7,72.24,-8.6,33.2
216,8.83,215,10,1.426,-43.74,25.68,-9.42,72.55,-8.68,33.49
217,8.86,216,9,0.709,-44.21,25.84,-10.13,72.42,-8.46,33.66
218,8.90,217,8,1.445,-44.39,27.28,-9.77,72.6,-8.43,33.75
219,8.93,218,7,1.021,-44.03,27.51,-10.79,72.3,-8.66,33.67
220,8.96,219,6,0.461,-44.28,27.05,-10.87,72.68,-8.43,33.79
221,9.00,220,5,0.436,-44.04,27.39,-10.43,72.38,-8.57,34.03
222,9.03,221,4,1.961,-44.42,29.35,-11.35,73.04,-8.41,33.92
223,9.06,222,3,0.229,-44.43,29.56,-11.53,73.27,-8.3,33.76
224,9.10,223,2,0.585,-44.25,30.02,-11.34,73.85,-8.22,33.9
225,9.13,224,1,0.882,-44.63,30.47,-12.22,74.05,-8.16,33.71
226,9.20,225,24,20.739,-43.32,36.06,-19.3,75.43,-9.65,12.97
227,9.23,226,23,1.684,-43.23,36.27,-19.29,75.35,-9.69,11.28
228,9.27,227,22,1.266,-43.12,35.7,-19.35,75.37,-9.51,10.02
229,9.30,228,21,0.868,-43.24,36.0,-18.73,75.29,-9.75,9.15
230,9.33,229,20,0.701,-43.27,35.6,-18.37,75.4,-9.84,8.45
231,9.37,230,19,0.754,-43.26,35.53,-18.74,75.43,-9.88,7.7
232,9.40,231,18,0.927,-43.26,34.6,-18.73,75.73,-9.82,7.05
233,9.43,232,17,1.091,-43.44,35.39,-19.82,75.81,-10.2,6.53
234,9.47,233,16,0.529,-43.21,34.86,-19.45,76.17,-10.11,6.27
235,9.50,234,15,0.627,-43.22,34.91,-19.67,76.8,-10.19,6.0
236,9.53,235,14,0.979,-43.35,34.39,-20.65,77.55,-10.28,5.99
237,9.57,236,13,0.728,-43.3,34.93,-21.06,78.28,-10.33,6.03
238,9.61,237,12,1.411,-43.31,34.42,-22.47,79.25,-10.58,5.93
239,9.64,238,11,1.005,-43.38,34.83,-23.12,80.25,-10.67,6.11
240,9.68,239,10,1.402,-43.63,34.5,-24.53,81.32,-10.78,6.11
241,9.71,240,9,0.869,-43.7,34.09,-25.06,82.19,-10.9,6.14
242,9.74,241,8,1.283,-44.0,34.18,-26.34,83.19,-10.93,6.16
243,9.78,242,7,1.076,-43.98,33.92,-27.36,84.27,-11.04,6.11
244,9.81,243,6,1.115,-43.82,33.67,-28.42,85.38,-11.12,5.85
245,9.84,244,5,1.125,-43.87,32.79,-29.54,86.49,-11.18,5.8
246,9.88,245,4,1.095,-44.0,32.65,-30.35,87.58,-11.35,5.59
247,9.91,246,3,1.725,-44.12,32.76,-32.08,88.68,-11.47,5.68
248,9.94,247,2,1.064,-44.13,32.12,-33.01,89.74,-11.53,5.76
249,9.98,248,1,0.979,-44.6,31.88,-33.99,90.58,-11.8,5.94
250,10.04,249,25,11.059,-41.91,38.96,-24.08,79.52,-10.1,7.83
251,10.08,250,24,1.074,-42.14,38.42,-24.63,79.59,-10.04,6.76
252,10.11,251,23,0.484,-42.41,38.42,-24.81,79.79,-10.28,6.27
253,10.14,252,22,0.808,-42.43,37.61,-24.85,80.21,-10.29,6.0
254,10.18,253,21,0.450,-42.65,37.78,-25.07,80.66,-10.41,5.73
255,10.21,254,20,0.640,-42.42,37.14,-25.53,81.14,-10.36,5.67
256,10.24,255,19,0.547,-42.83,37.5,-25.66,81.68,-10.46,5.51
257,10.28,256,18,0.817,-43.04,37.57,-26.48,82.46,-10.59,5.75
258,10.31,257,17,0.693,-43.18,37.43,-27.17,82.98,-10.56,5.5
259,10.34,258,16,1.078,-42.82,36.8,-28.25,83.71,-10.44,5.47
260,10.38,259,15,0.999,-42.9,37.37,-28.95,84.71,-10.54,5.35
261,10.41,260,14,1.049,-43.11,37.4,-29.73,85.76,-10.62,5.36
262,10.45,261,13,1.506,-43.07,37.33,-31.24,86.81,-10.65,5.47
263,10.48,262,12,1.426,-43.12,36.97,-32.13,88.23,-10.77,5.54
264,10.51,263,11,1.377,-43.36,37.23,-33.5,89.23,-10.81,5.6
265,10.55,264,10,1.386,-43.29,37.45,-34.89,90.21,-11.04,5.83
266,10.58,265,9,1.018,-43.39,36.88,-35.81,91.23,-10.96,5.77
267,10.61,266,8,0.709,-43.16,36.28,-36.52,91.94,-11.05,5.88
268,10.65,267,7,1.118,-43.14,35.94,-37.28,93.06,-11.07,5.88
269,10.68,268,6,1.139,-43.4,35.95,-38.41,94.2,-11.33,5.83
270,10.71,269,5,1.558,-43.05,35.48,-39.96,95.22,-11.42,5.76
271,10.75,270,4,1.011,-43.29,35.09,-40.51,96.23,-11.47,5.62
272,10.78,271,3,0.931,-43.78,34.57,-40.82,97.16,-11.46,5.55
273,10.81,272,2,1.063,-43.55,34.08,-41.88,97.78,-11.5,5.46
274,10.85,273,1,0.497,-43.67,33.58,-42.18,98.26,-11.55,5.61
275,10.98,274,24,28.323,-34.62,5.26,-29.35,99.36,-11.43,5.18
276,11.01,275,23,1.454,-33.17,5.81,-29.45,99.46,-11.11,5.11
277,11.05,276,22,1.936,-31.23,4.65,-29.25,99.49,-11.0,5.04
278,11.08,277,21,1.699,-29.53,4.1,-29.31,99.5,-10.88,5.09
279,11.11,278,20,1.518,-28.02,3.55,-29.3,99.64,-10.72,5.24
280,11.15,279,19,1.742,-26.27,2.77,-29.0,99.27,-10.41,5.2
281,11.18,280,18,1.768,-24.51,2.55,-28.98,99.35,-10.11,5.17
282,11.21,281,17,1.473,-23.03,2.7,-28.76,99.23,-9.86,5.01
283,11.25,282,16,2.071,-20.96,1.89,-29.19,99.43,-9.64,5.11
284,11.28,283,15,1.447,-19.52,1.41,-28.24,99.54,-9.36,5.07
285,11.31,284,14,2.055,-17.46,0.6,-28.61,99.36,-9.03,5.07
286,11.35,285,13,1.477,-15.98,0.99,-28.49,99.32,-8.71,5.16
287,11.38,286,12,2.122,-13.86,0.37,-29.47,99.6,-8.24,5.05
288,11.41,287,11,1.826,-12.04,-0.44,-28.86,99.75,-7.75,5.18
289,11.45,288,10,1.519,-10.52,0.07,-29.22,99.89,-7.48,5.14
290,11.48,289,9,1.563,-8.95,-0.12,-29.35,100.03,-7.13,5.05
291,11.52,290,8,1.499,-7.46,-0.23,-29.17,100.05,-6.81,4.95
292,11.55,291,7,1.369,-6.09,-0.03,-29.08,100.15,-6.71,5.08
293,11.58,292,6,1.222,-4.86,-0.83,-28.75,100.26,-6.5,5.15
294,11.62,293,5,1.466,-3.4,-0.09,-29.2,100.14,-6.14,5.06
295,11.65,294,4,1.442,-1.96,-0.87,-29.22,100.23,-6.06,5.08
296,11.68,295,3,1.218,-1.29,-0.31,-28.01,100.29,-5.73,4.92
