action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,0.97,0,50,,-4.37,-102.55,89.39,77.32,-0.26,0.84
2,1.00,1,49,0.311,-4.06,-102.8,89.37,77.54,-0.22,0.92
3,1.04,2,48,0.364,-4.22,-102.44,89.56,77.66,-0.39,0.96
4,1.07,3,47,0.565,-4.37,-102.15,88.99,77.63,-0.32,0.94
5,1.10,4,46,1.117,-4.33,-102.17,90.11,77.96,-0.29,0.92
6,1.14,5,45,0.824,-4.36,-102.05,89.28,77.76,-0.32,0.96
7,1.17,6,44,0.902,-4.21,-102.39,90.19,77.62,-0.29,1.06
8,1.20,7,43,0.231,-4.27,-102.35,89.96,77.63,-0.32,1.0
9,1.24,8,42,0.602,-4.28,-102.95,89.92,77.66,-0.29,1.11
10,1.27,9,41,0.501,-4.46,-102.45,90.01,77.76,-0.32,1.09
11,1.30,10,40,0.203,-4.42,-102.51,89.85,77.74,-0.36,0.89
12,1.34,11,39,0.515,-4.22,-103.02,89.48,77.65,-0.29,0.96
13,1.37,12,38,0.814,-4.25,-102.21,89.7,77.59,-0.35,0.9
14,1.40,13,37,0.342,-4.4,-102.27,90.04,77.68,-0.33,1.05
15,1.44,14,36,0.318,-4.59,-102.59,89.82,77.77,-0.27,0.99
16,1.47,15,35,0.235,-4.48,-102.5,89.74,77.53,-0.39,0.9
17,1.50,16,34,0.376,-4.36,-102.12,89.62,77.64,-0.36,1.04
18,1.54,17,33,0.201,-4.46,-102.32,89.42,77.73,-0.39,1.02
19,1.57,18,32,0.370,-4.58,-102.69,89.52,77.61,-0.36,0.99
20,1.61,19,31,0.637,-4.4,-102.05,89.66,77.76,-0.38,0.95
21,1.64,20,30,0.372,-4.38,-102.42,89.45,77.85,-0.27,0.95
22,1.67,21,29,0.483,-4.42,-102.09,88.97,77.75,-0.29,1.02
23,1.71,22,28,0.473,-4.39,-102.56,89.22,77.8,-0.32,1.01
24,1.74,23,27,0.294,-4.31,-102.27,88.99,77.59,-0.3,0.95
25,1.77,24,26,0.837,-4.29,-102.73,89.83,77.69,-0.3,1.08
26,1.81,25,25,0.322,-4.33,-102.41,89.83,77.66,-0.27,0.89
27,1.84,26,24,0.527,-4.29,-102.93,89.49,77.54,-0.35,0.95
28,1.87,27,23,0.415,-4.64,-102.52,89.29,77.74,-0.26,0.93
29,1.91,28,22,0.160,-4.49,-102.61,89.13,77.69,-0.29,0.94
30,1.94,29,21,0.832,-4.59,-102.33,89.96,77.77,-0.31,0.95
31,1.97,30,20,0.174,-4.42,-102.32,89.8,77.61,-0.32,0.85
32,2.01,31,19,0.354,-4.34,-102.51,89.44,77.49,-0.28,1.01
33,2.04,32,21,0.906,-4.65,-102.63,90.35,77.8,-0.27,0.8
34,2.07,33,20,0.435,-4.77,-102.31,89.91,77.99,-0.3,0.87
35,2.11,34,19,0.424,-4.71,-102.74,89.91,77.89,-0.29,0.86
36,2.14,35,18,0.102,-4.71,-102.64,89.91,77.85,-0.36,0.81
37,2.17,36,17,0.405,-4.9,-102.46,89.51,77.89,-0.27,0.98
38,2.21,37,16,0.378,-4.79,-102.42,89.88,77.77,-0.33,0.97
39,2.24,38,15,0.415,-4.91,-102.84,90.23,77.82,-0.32,1.01
40,2.27,39,14,0.735,-4.74,-102.57,89.5,77.85,-0.29,0.87
41,2.31,40,13,0.438,-4.95,-102.46,89.94,77.7,-0.3,0.77
42,2.34,41,12,0.277,-4.76,-102.45,89.93,77.98,-0.34,0.9
43,2.37,42,11,0.329,-4.98,-102.12,90.23,77.85,-0.29,0.74
44,2.41,43,10,0.577,-4.9,-102.64,89.65,77.84,-0.3,0.85
45,2.44,44,9,0.095,-4.84,-102.56,89.75,77.92,-0.23,0.93
46,2.47,45,8,0.419,-4.79,-102.47,89.33,77.86,-0.29,0.9
47,2.51,46,7,0.267,-4.81,-102.62,89.59,77.8,-0.29,0.91
48,2.54,47,6,0.418,-4.88,-102.52,90.01,77.8,-0.31,0.91
49,2.58,48,5,0.160,-4.82,-102.38,90.17,77.85,-0.33,1.01
