action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,1.71,0,50,,-5.42,-101.13,89.09,70.99,-0.34,0.87
2,1.74,1,49,0.766,-5.37,-101.66,88.64,70.22,-0.3,0.9
3,1.77,2,48,0.755,-5.3,-101.86,89.27,69.47,-0.34,0.99
4,1.81,3,47,0.880,-5.37,-101.73,88.95,68.59,-0.4,0.9
5,1.84,4,46,0.450,-5.37,-102.15,88.84,68.14,-0.36,0.91
6,1.87,5,45,0.730,-5.32,-101.97,88.63,67.41,-0.3,0.85
7,1.91,6,44,0.568,-5.28,-102.32,89.2,67.03,-0.25,0.83
8,1.94,7,43,0.564,-5.46,-102.0,88.63,66.6,-0.3,0.83
9,1.97,8,42,0.500,-5.27,-102.34,88.45,66.1,-0.33,0.97
10,2.01,9,41,0.562,-5.28,-102.05,89.02,65.74,-0.33,0.77
11,2.04,10,40,0.416,-5.47,-102.29,88.8,65.32,-0.41,0.71
12,2.07,11,39,0.644,-5.32,-101.65,88.27,65.01,-0.38,0.74
13,2.11,12,38,0.229,-5.38,-101.42,88.18,64.79,-0.41,0.84
14,2.14,13,37,0.293,-5.56,-101.45,87.89,64.51,-0.36,0.84
15,2.17,14,36,0.413,-5.49,-101.86,88.24,64.21,-0.32,0.93
16,2.21,15,35,0.405,-5.71,-101.46,87.85,64.26,-0.38,0.81
17,2.24,16,34,0.408,-5.69,-101.61,87.44,64.02,-0.31,0.78
18,2.27,17,33,0.385,-5.62,-101.23,87.34,64.07,-0.29,0.8
19,2.31,18,32,0.521,-5.63,-101.75,87.67,64.12,-0.29,0.87
20,2.34,19,31,0.433,-5.56,-102.18,87.47,64.15,-0.27,0.73
21,2.37,20,30,0.434,-5.75,-101.94,87.04,64.4,-0.31,0.86
22,2.41,21,29,0.486,-5.72,-102.18,86.55,64.4,-0.32,0.72
23,2.44,22,28,0.738,-5.62,-102.1,85.82,64.82,-0.35,0.74
24,2.47,23,27,0.495,-5.64,-102.23,85.32,65.13,-0.31,0.78
25,2.51,24,26,0.211,-5.85,-102.09,85.45,65.32,-0.26,0.77
26,2.54,25,25,0.224,-5.63,-102.1,85.27,65.52,-0.27,0.79
27,2.57,26,24,0.800,-5.55,-101.77,84.47,65.46,-0.25,0.75
28,2.61,27,23,0.368,-5.84,-102.14,84.53,65.53,-0.26,0.82
29,2.64,28,22,1.148,-5.6,-101.79,83.38,65.76,-0.19,0.72
30,2.68,29,21,0.452,-5.5,-101.34,83.23,65.77,-0.2,0.77
31,2.71,30,23,1.166,-5.44,-100.7,83.63,64.6,-0.44,0.73
32,2.74,31,22,0.619,-5.5,-101.32,83.05,64.81,-0.42,0.72
33,2.78,32,21,0.712,-5.55,-100.61,82.74,64.76,-0.34,0.69
34,2.81,33,20,0.652,-5.14,-100.42,82.09,64.88,-0.36,0.7
35,2.84,34,19,0.332,-5.44,-100.75,82.38,64.85,-0.48,0.75
36,2.88,35,18,0.735,-5.3,-100.32,81.64,65.16,-0.44,0.61
37,2.91,36,17,0.572,-5.27,-100.89,81.74,65.13,-0.4,0.6
38,2.94,37,16,0.719,-5.45,-100.43,81.02,65.59,-0.44,0.78
39,2.98,38,15,0.371,-5.36,-100.27,80.65,65.64,-0.44,0.63
40,3.01,39,14,0.299,-5.38,-100.37,80.46,65.94,-0.44,0.68
41,3.04,40,13,0.069,-5.32,-100.34,80.39,65.99,-0.45,0.64
42,3.08,41,12,0.709,-5.3,-100.08,79.68,66.19,-0.43,0.61
43,3.11,42,11,0.151,-5.39,-100.12,79.62,66.26,-0.43,0.76
44,3.14,43,10,1.308,-5.47,-99.79,78.32,66.61,-0.43,0.57
45,3.18,44,9,0.530,-5.3,-99.26,77.96,66.7,-0.4,0.65
46,3.21,45,8,1.134,-5.17,-98.85,76.82,67.18,-0.43,0.55
47,3.24,46,7,0.419,-5.33,-98.5,76.41,67.15,-0.45,0.71
48,3.28,47,6,1.468,-5.22,-97.03,75.16,67.39,-0.54,0.59
49,3.31,48,5,1.365,-5.49,-96.16,73.8,67.46,-0.52,0.63
50,3.34,49,4,0.618,-5.14,-95.54,73.24,67.66,-0.42,0.69
51,3.38,50,3,1.151,-5.36,-96.7,73.48,68.27,-0.49,0.65
52,3.41,51,2,1.408,-4.93,-95.94,72.07,68.49,-0.49,0.75
53,3.44,52,1,0.685,-5.16,-95.47,71.39,68.57,-0.6,0.81
54,3.55,53,26,6.210,-5.85,-101.68,76.07,70.38,-0.67,0.78
55,3.58,54,25,2.088,-6.0,-99.59,75.24,70.19,-0.69,0.74
56,3.61,55,24,1.609,-5.73,-97.98,74.56,69.88,-0.74,0.7
57,3.65,56,23,1.786,-5.89,-96.19,73.83,69.58,-0.8,0.77
58,3.68,57,22,2.910,-5.81,-93.28,72.2,69.13,-0.84,0.83
59,3.71,58,21,2.614,-5.6,-90.67,71.16,68.77,-0.95,0.8
60,3.75,59,20,2.654,-5.65,-88.02,69.3,68.71,-0.85,0.77
61,3.78,60,19,2.167,-5.49,-85.85,67.17,68.75,-1.03,0.77
