action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,1.00,0,50,,-4.52,-100.68,88.97,75.61,-0.77,1.03
2,1.04,1,49,0.409,-4.39,-100.27,88.68,75.93,-0.93,0.94
3,1.07,2,48,0.444,-4.57,-100.71,88.56,75.86,-0.9,0.95
4,1.10,3,47,0.222,-4.35,-100.92,88.39,75.84,-0.96,0.97
5,1.14,4,46,0.517,-4.86,-100.81,88.81,75.98,-0.85,0.92
6,1.17,5,45,0.614,-4.93,-101.42,88.27,76.11,-0.77,0.98
7,1.20,6,44,0.533,-4.4,-101.1,88.46,76.15,-0.9,0.74
8,1.24,7,43,0.500,-4.9,-100.99,88.6,75.97,-0.88,0.88
9,1.27,8,42,0.186,-4.71,-100.87,88.66,76.01,-0.72,0.89
10,1.30,9,41,0.311,-4.93,-101.0,88.35,76.05,-0.69,0.8
11,1.34,10,40,0.216,-5.08,-101.17,88.14,75.9,-0.83,1.01
12,1.37,11,39,0.351,-5.43,-101.15,87.9,76.2,-0.86,0.86
13,1.40,12,38,0.752,-5.37,-100.4,88.23,75.83,-0.86,1.03
14,1.44,13,37,0.659,-6.0,-101.06,88.52,76.15,-0.88,0.83
15,1.47,14,36,0.733,-6.2,-100.99,87.78,76.34,-0.8,0.81
16,1.50,15,35,0.493,-6.7,-101.41,88.01,76.13,-0.79,0.85
17,1.54,16,34,0.819,-7.52,-100.8,87.25,76.53,-0.8,0.85
18,1.57,17,33,0.781,-8.3,-101.47,87.69,76.82,-0.77,0.75
19,1.61,18,32,0.980,-8.76,-100.49,87.07,76.75,-0.87,0.86
20,1.64,19,31,1.203,-9.43,-101.69,87.3,77.01,-0.71,0.82
21,1.67,20,30,0.871,-10.3,-101.52,87.43,77.18,-0.83,0.92
22,1.71,21,29,1.318,-11.62,-100.86,86.94,77.21,-0.85,0.78
23,1.74,22,28,1.062,-12.68,-101.14,87.18,77.43,-0.88,0.96
24,1.77,23,27,1.144,-13.83,-100.91,87.35,77.35,-0.89,0.79
25,1.81,24,26,1.402,-15.23,-101.79,86.72,77.39,-0.85,0.69
26,1.84,25,25,1.004,-16.23,-101.48,87.23,77.45,-0.95,0.72
27,1.87,26,24,1.466,-17.7,-101.7,86.95,77.35,-0.84,0.79
28,1.91,27,23,1.156,-18.86,-101.75,87.16,77.23,-0.94,0.72
29,1.94,28,22,1.032,-19.89,-101.61,87.15,77.34,-1.03,1.04
30,1.97,29,21,0.521,-20.41,-101.75,87.15,77.09,-0.94,0.85
31,2.01,30,20,0.788,-21.2,-101.56,87.86,77.06,-0.99,0.83
32,2.04,31,19,0.704,-21.9,-101.66,88.12,76.99,-1.05,0.73
33,2.07,32,18,1.183,-23.08,-102.25,87.81,77.02,-0.93,0.73
34,2.11,33,20,0.735,-23.69,-101.52,88.51,76.87,-0.86,0.72
35,2.14,34,19,0.678,-24.36,-101.55,88.32,76.86,-0.87,0.7
36,2.17,35,18,0.657,-25.02,-101.48,88.32,76.9,-0.87,0.71
37,2.21,36,17,0.489,-25.51,-101.1,88.59,76.79,-0.82,0.69
38,2.24,37,16,0.658,-26.17,-101.12,88.33,76.85,-0.78,0.74
39,2.27,38,15,0.560,-26.73,-101.36,88.32,76.71,-0.77,0.67
40,2.31,39,14,0.570,-27.3,-101.52,88.19,76.77,-0.91,0.8
41,2.34,40,13,0.800,-28.1,-101.18,88.35,76.67,-0.87,0.69
42,2.37,41,12,0.552,-28.65,-101.47,88.68,76.66,-0.86,0.7
43,2.41,42,11,0.599,-29.25,-101.32,88.63,76.67,-0.88,0.7
44,2.44,43,10,0.673,-29.92,-101.58,88.5,76.6,-0.86,0.56
45,2.47,44,9,0.415,-30.32,-101.16,88.45,76.44,-0.96,0.62
46,2.51,45,8,0.597,-30.91,-101.38,88.36,76.28,-0.77,0.58
47,2.54,46,7,0.521,-31.43,-101.52,88.19,76.09,-0.94,0.51
48,2.58,47,6,0.607,-31.86,-100.92,88.37,76.02,-0.96,0.5
49,2.61,48,5,0.599,-32.46,-101.49,88.61,75.84,-1.03,0.47
50,2.64,49,4,0.431,-32.89,-101.49,88.7,75.75,-1.07,0.52
51,2.68,50,3,1.742,-34.63,-101.69,88.39,76.18,-0.91,0.51
52,2.71,51,2,0.236,-34.87,-101.46,88.25,76.08,-1.02,0.51
53,2.74,52,1,0.955,-35.43,-102.42,88.55,75.67,-1.09,0.44
54,3.01,53,29,1.602,-34.92,-102.24,89.8,74.07,-1.37,1.02
55,3.04,54,28,0.686,-34.96,-102.4,89.11,73.98,-1.3,1.06
56,3.08,55,27,0.865,-34.99,-102.23,89.98,73.57,-1.44,1.09
57,3.11,56,26,0.428,-35.12,-102.08,89.55,73.17,-1.35,0.93
58,3.14,57,25,0.387,-35.28,-101.94,89.31,72.79,-1.43,0.94
59,3.18,58,24,0.768,-35.33,-102.2,90.07,72.02,-1.51,0.99
60,3.21,59,23,0.607,-35.44,-102.55,89.47,71.65,-1.39,0.94
61,3.24,60,22,0.697,-35.59,-102.0,89.73,70.95,-1.44,0.87
62,3.28,61,21,0.531,-35.77,-101.93,89.93,70.42,-1.51,1.0
63,3.31,62,20,0.566,-35.8,-101.53,90.25,69.85,-1.5,0.92
64,3.34,63,19,0.469,-35.89,-102.0,89.87,69.45,-1.52,0.9
65,3.38,64,18,0.587,-36.22,-102.55,90.14,68.86,-1.59,0.84
66,3.41,65,17,0.675,-36.27,-101.88,90.04,68.23,-1.68,0.9
67,3.44,66,16,0.414,-36.5,-102.16,89.88,67.82,-1.85,0.73
68,3.48,67,15,0.267,-36.66,-102.3,89.9,67.58,-2.12,0.89
69,3.51,68,14,0.851,-36.82,-103.15,89.82,67.45,-2.51,0.83
70,3.55,69,13,0.721,-36.96,-102.52,89.29,67.24,-3.23,0.81
71,3.58,70,12,0.610,-37.12,-102.1,89.9,66.89,-3.57,0.84
72,3.61,71,11,0.739,-37.05,-102.41,89.75,66.55,-4.31,0.82
73,3.65,72,10,0.645,-37.4,-102.47,89.1,66.07,-4.61,0.86
74,3.68,73,9,0.449,-37.72,-102.86,89.31,65.62,-4.96,0.79
75,3.71,74,8,0.548,-37.68,-102.61,89.43,65.07,-5.15,0.9
76,3.75,75,7,0.475,-37.68,-102.44,89.54,64.6,-5.37,0.89
77,3.78,76,6,0.715,-37.79,-103.16,89.02,64.24,-5.37,0.88
78,3.81,77,5,0.424,-37.74,-102.93,89.27,63.82,-5.3,0.95
79,3.85,78,4,0.588,-37.62,-103.51,89.43,63.38,-5.31,0.87
80,3.88,79,3,0.768,-37.63,-103.26,88.67,62.99,-5.3,0.94
81,3.91,80,2,0.656,-37.49,-103.11,89.32,62.65,-5.44,0.91
82,3.95,81,1,0.374,-37.28,-103.08,89.25,62.28,-5.53,0.98
83,3.98,82,20,6.195,-43.47,-102.19,87.81,60.57,-3.87,1.08
84,4.01,83,19,0.596,-43.31,-101.59,87.96,60.36,-4.13,0.96
85,4.05,84,18,0.636,-43.35,-101.95,87.33,60.62,-4.28,1.03
86,4.08,85,17,0.302,-43.26,-101.93,87.07,60.93,-4.14,1.01
87,4.11,86,16,0.117,-43.38,-101.86,86.99,60.83,-4.04,1.05
88,4.15,87,15,0.203,-43.46,-101.91,86.79,60.95,-3.94,0.92
89,4.18,88,14,0.424,-43.61,-101.9,86.37,61.07,-4.04,0.87
90,4.21,89,13,0.175,-43.72,-101.88,86.43,60.94,-3.88,1.04
91,4.25,90,12,0.267,-43.85,-101.89,86.44,61.21,-3.86,1.12
92,4.28,91,11,0.693,-43.95,-101.2,86.3,60.73,-3.82,1.12
93,4.31,92,10,0.798,-44.07,-102.0,86.21,60.49,-3.75,0.99
94,4.35,93,9,0.127,-44.13,-101.97,86.09,60.56,-3.7,0.96
95,4.38,94,8,0.485,-44.22,-102.02,85.6,60.44,-3.59,1.03
96,4.41,95,7,0.331,-44.13,-101.69,85.71,60.41,-3.69,0.96
97,4.45,96,6,0.414,-44.11,-101.27,85.99,60.31,-3.55,0.89
98,4.48,97,5,0.489,-44.26,-101.5,85.51,60.29,-3.52,1.04
99,4.52,98,4,0.344,-44.27,-101.51,85.85,60.2,-3.57,0.94
100,4.55,99,3,0.661,-44.44,-101.57,85.19,60.09,-3.65,1.18
101,4.58,100,2,0.476,-44.32,-101.54,85.67,59.98,-3.69,1.15
102,4.62,101,1,0.772,-44.19,-100.77,85.63,60.0,-3.74,1.24
103,4.95,102,29,3.120,-45.67,-99.71,88.75,57.67,-4.31,1.11
104,4.98,103,28,0.697,-45.79,-100.41,88.68,57.79,-4.29,0.93
105,5.02,104,27,0.233,-45.67,-100.39,88.88,57.91,-4.3,1.16
106,5.05,105,26,0.556,-45.66,-100.22,88.33,57.95,-4.33,1.03
107,5.08,106,25,0.225,-45.44,-100.17,88.23,58.07,-4.32,1.1
108,5.12,107,24,0.248,-45.19,-100.32,88.09,58.13,-4.37,1.07
109,5.15,108,23,0.087,-45.15,-100.34,88.11,58.04,-4.3,1.06
110,5.18,109,22,0.364,-44.84,-99.97,87.84,58.09,-4.26,1.01
111,5.22,110,21,0.801,-44.82,-100.08,87.04,57.98,-4.34,1.0
112,5.25,111,20,0.105,-44.93,-100.05,86.95,57.94,-4.3,1.02
113,5.28,112,19,0.452,-44.77,-99.82,86.5,57.9,-4.3,0.93
114,5.32,113,18,0.423,-44.72,-99.84,86.49,57.48,-4.36,0.97
115,5.35,114,17,0.582,-44.96,-99.87,85.91,57.6,-4.38,0.84
116,5.38,115,16,0.431,-45.13,-99.54,86.14,57.17,-4.4,0.79
117,5.42,116,15,0.394,-44.96,-99.78,85.75,57.01,-4.35,0.82
118,5.45,117,14,0.281,-45.24,-99.81,85.71,56.78,-4.42,0.8
119,5.48,118,13,0.205,-45.04,-99.66,85.72,56.58,-4.4,0.78
120,5.52,119,12,0.761,-44.87,-99.69,84.96,56.48,-4.41,0.86
121,5.55,120,11,0.311,-44.95,-99.38,84.79,56.5,-4.36,0.8
122,5.59,121,10,0.506,-45.02,-99.24,84.29,56.48,-4.51,0.92
123,5.62,122,9,0.416,-45.18,-98.83,84.48,56.89,-4.49,0.91
124,5.65,123,8,0.310,-45.33,-99.06,84.18,57.01,-4.5,0.84
125,5.69,124,7,0.764,-45.03,-99.02,83.41,57.35,-4.51,0.87
126,5.72,125,6,0.875,-45.17,-98.14,83.09,57.37,-4.58,0.9
127,5.75,126,5,0.303,-44.86,-98.07,83.33,57.51,-4.54,0.79
128,5.79,127,4,0.795,-44.88,-98.23,82.53,57.93,-4.61,1.03
