action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,1.81,0,50,,-5.4,-100.44,88.28,74.05,-1.03,1.42
2,1.84,1,49,0.425,-5.82,-100.31,88.1,74.21,-0.96,1.42
3,1.87,2,48,0.616,-6.44,-100.83,87.8,74.42,-1.04,1.4
4,1.91,3,47,0.601,-7.04,-101.03,87.95,74.5,-1.01,1.36
5,1.94,4,46,0.907,-7.95,-100.93,87.81,74.72,-0.96,1.39
6,1.97,5,45,0.517,-8.46,-101.25,88.0,74.96,-0.99,1.34
7,2.01,6,44,0.571,-8.94,-101.82,88.32,75.18,-1.01,1.33
8,2.04,7,43,0.851,-9.79,-101.48,87.73,75.44,-0.99,1.27
9,2.07,8,42,0.394,-9.83,-101.87,87.94,75.63,-0.99,1.3
10,2.11,9,41,0.268,-9.95,-102.14,87.77,75.75,-1.02,1.34
11,2.14,10,40,0.391,-10.2,-101.94,88.16,76.07,-0.99,1.34
12,2.17,11,39,0.363,-10.4,-101.93,88.52,76.14,-0.97,1.19
13,2.21,12,38,0.544,-10.69,-101.77,87.98,76.33,-0.86,1.14
14,2.24,13,37,0.502,-11.13,-102.27,88.4,76.69,-0.86,1.21
15,2.28,14,36,0.509,-11.64,-102.4,87.93,76.85,-0.87,1.17
16,2.31,15,35,0.699,-12.26,-101.7,87.79,77.2,-0.84,1.17
17,2.34,16,34,0.639,-12.9,-102.33,87.74,77.25,-0.85,1.15
18,2.38,17,33,0.805,-13.71,-102.2,87.48,77.36,-0.73,1.2
19,2.41,18,32,0.635,-14.34,-101.67,87.78,77.32,-0.76,1.27
20,2.44,19,31,1.203,-15.54,-102.63,87.67,77.34,-0.81,1.29
21,2.48,20,30,0.552,-16.1,-102.53,87.6,77.37,-0.75,1.26
22,2.51,21,29,1.165,-17.26,-102.6,87.78,77.19,-0.82,1.24
23,2.54,22,28,0.888,-18.15,-102.73,87.65,76.97,-0.88,1.4
24,2.58,23,27,0.758,-18.91,-102.57,88.12,77.04,-0.86,1.28
25,2.61,24,26,1.087,-19.99,-102.85,87.63,76.96,-0.87,1.29
26,2.64,25,25,0.576,-20.57,-103.35,88.01,76.75,-0.85,1.28
27,2.68,26,24,0.709,-21.28,-103.12,88.07,77.03,-0.85,1.42
28,2.71,27,23,0.563,-21.84,-103.16,88.03,76.61,-0.87,1.39
29,2.74,28,22,0.826,-22.67,-102.88,87.58,76.63,-0.81,1.34
30,2.78,29,21,0.659,-23.33,-103.18,87.43,76.64,-0.77,1.4
31,2.81,30,23,2.052,-25.38,-102.86,87.74,76.23,-0.94,1.16
32,2.84,31,22,0.339,-25.72,-102.65,87.76,76.13,-0.89,1.39
33,2.88,32,21,0.627,-26.24,-103.27,87.7,76.22,-0.93,1.19
34,2.91,33,20,0.530,-26.77,-103.38,87.98,76.05,-0.9,1.21
35,2.94,34,19,0.472,-27.24,-103.36,87.58,76.02,-0.92,1.14
36,2.98,35,18,0.527,-27.77,-102.89,88.03,76.12,-0.99,1.2
37,3.01,36,17,0.407,-28.18,-103.19,87.8,75.96,-0.99,1.25
38,3.05,37,16,0.575,-28.75,-103.19,87.75,75.9,-0.92,1.16
39,3.08,38,15,0.362,-29.11,-103.37,87.81,75.74,-1.0,1.13
40,3.11,39,14,0.402,-29.51,-103.09,88.21,75.89,-0.98,1.22
41,3.15,40,13,0.414,-29.93,-103.29,87.82,75.8,-0.98,1.12
42,3.18,41,12,0.556,-30.48,-103.07,88.31,75.71,-0.93,1.19
43,3.21,42,11,0.347,-30.83,-102.74,88.33,75.63,-1.01,1.21
44,3.25,43,10,0.380,-31.21,-102.97,88.26,75.67,-1.05,1.19
45,3.28,44,9,0.394,-31.6,-103.09,88.33,75.56,-1.04,1.09
46,3.31,45,8,0.231,-31.83,-102.94,88.37,75.47,-1.1,1.05
47,3.35,46,7,0.537,-32.37,-102.91,88.22,75.27,-1.16,1.0
48,3.38,47,6,0.219,-32.59,-102.76,88.24,75.13,-1.21,1.03
49,3.41,48,5,0.301,-32.68,-102.97,88.42,74.83,-1.31,0.95
50,3.45,49,4,0.279,-32.96,-103.01,88.32,74.75,-1.46,0.88
51,3.48,50,3,0.732,-32.23,-102.67,88.58,74.14,-1.76,0.86
52,3.51,51,2,0.213,-32.36,-102.61,88.8,74.0,-1.94,0.86
53,3.55,52,1,0.921,-32.6,-103.53,88.57,73.79,-2.12,0.95
54,3.78,53,25,2.424,-34.72,-102.34,87.3,76.21,-1.18,1.2
55,3.81,54,24,0.427,-34.98,-102.39,86.87,76.11,-1.21,1.07
56,3.85,55,23,0.753,-35.27,-101.63,87.46,75.99,-1.13,1.22
57,3.88,56,22,0.270,-35.55,-101.42,87.27,76.22,-1.21,1.12
58,3.91,57,21,0.370,-35.92,-101.57,87.47,76.04,-1.18,1.14
59,3.95,58,20,0.392,-35.96,-101.97,87.45,75.98,-1.14,1.13
60,3.98,59,19,0.517,-36.04,-101.45,87.32,75.91,-1.14,1.1
61,4.01,60,18,0.389,-36.26,-101.67,86.94,75.63,-1.14,1.23
62,4.05,61,17,0.241,-36.43,-101.46,86.97,75.39,-1.08,1.09
63,4.08,62,16,0.130,-36.51,-101.33,87.03,75.47,-1.18,1.16
64,4.11,63,15,0.315,-36.72,-101.59,87.34,75.41,-1.1,1.04
65,4.15,64,14,0.508,-36.85,-102.1,87.09,75.28,-1.2,1.14
66,4.18,65,13,0.803,-36.97,-101.3,87.29,75.2,-1.16,1.09
67,4.22,66,12,0.459,-37.06,-101.72,87.75,74.92,-1.1,1.09
68,4.25,67,11,0.425,-37.25,-101.3,87.42,74.78,-1.12,1.17
69,4.28,68,10,0.524,-37.47,-101.82,87.81,74.61,-1.22,1.16
70,4.32,69,9,0.271,-37.74,-101.99,87.66,74.35,-1.21,1.1
71,4.35,70,8,0.726,-37.78,-101.27,87.89,74.16,-1.2,1.16
72,4.38,71,7,0.496,-38.16,-101.76,87.42,73.75,-1.22,1.03
73,4.42,72,6,0.672,-38.35,-102.08,88.09,73.36,-1.34,1.13
74,4.45,73,5,0.623,-38.4,-101.46,88.22,72.84,-1.31,1.2
75,4.48,74,4,0.353,-38.38,-101.81,88.57,72.49,-1.33,0.96
76,4.52,75,3,0.676,-38.71,-101.43,88.11,71.81,-1.43,1.07
77,4.55,76,2,0.841,-38.91,-102.27,88.85,71.16,-1.51,1.09
78,4.58,77,1,0.946,-38.96,-101.32,89.03,70.63,-1.7,1.09
79,4.68,78,24,4.456,-42.16,-101.58,88.36,66.18,-1.7,1.44
80,4.72,79,23,0.666,-42.05,-102.24,89.01,65.51,-1.75,1.52
81,4.75,80,22,0.582,-42.06,-102.11,89.48,64.93,-1.82,1.52
82,4.78,81,21,0.788,-41.99,-101.32,88.79,64.42,-1.72,1.46
83,4.82,82,20,0.477,-41.89,-101.03,89.27,63.98,-1.77,1.45
84,4.85,83,19,0.856,-41.83,-101.47,89.39,63.12,-1.75,1.38
85,4.88,84,18,0.581,-41.74,-101.9,88.9,62.54,-1.74,1.43
86,4.92,85,17,0.358,-41.61,-101.59,89.08,62.18,-1.77,1.46
87,4.95,86,16,0.442,-41.69,-101.93,89.02,61.74,-1.82,1.49
88,4.98,87,15,0.794,-41.53,-101.14,88.81,61.3,-1.79,1.39
