action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,1.74,0,50,,-4.78,-100.78,87.19,74.76,-0.12,1.1
2,1.77,1,49,1.179,-4.71,-99.6,87.53,74.98,-0.1,1.13
3,1.81,2,48,0.498,-5.2,-100.1,87.8,75.11,-0.13,1.09
4,1.84,3,47,0.770,-5.21,-100.87,87.63,74.89,-0.18,0.97
5,1.87,4,46,0.629,-5.58,-100.72,88.26,74.98,-0.13,1.03
6,1.91,5,45,0.802,-5.82,-100.94,87.45,75.0,-0.19,0.92
7,1.94,6,44,0.623,-6.14,-100.31,86.98,74.95,-0.11,0.99
8,1.97,7,43,0.716,-6.48,-100.77,87.7,75.08,0.0,1.08
9,2.01,8,42,0.335,-6.67,-101.1,87.95,75.15,-0.07,0.97
10,2.04,9,41,0.444,-6.83,-100.66,88.0,75.1,-0.15,0.99
11,2.07,10,40,0.787,-6.94,-101.45,87.49,75.02,-0.14,0.93
12,2.11,11,39,0.390,-7.33,-101.16,87.68,75.19,-0.18,0.96
13,2.14,12,38,0.562,-7.89,-100.85,87.28,75.34,-0.24,0.89
14,2.17,13,37,0.691,-7.86,-101.54,87.75,75.27,-0.1,0.8
15,2.21,14,36,1.017,-8.87,-101.01,87.36,75.62,-0.19,1.02
16,2.24,15,35,0.824,-9.16,-101.83,87.18,75.38,-0.13,0.88
17,2.27,16,34,0.769,-9.93,-101.6,87.11,75.5,-0.16,1.07
18,2.31,17,33,0.739,-10.67,-100.9,87.43,75.43,-0.12,1.03
19,2.34,18,32,0.104,-10.78,-100.87,87.5,75.53,-0.18,0.94
20,2.37,19,31,1.063,-11.84,-101.46,87.38,75.55,-0.09,0.82
21,2.41,20,30,0.635,-12.48,-101.54,87.59,75.46,-0.13,0.87
22,2.44,21,29,0.925,-13.4,-101.81,87.41,75.45,-0.2,0.83
23,2.47,22,28,0.484,-13.88,-101.86,86.93,75.58,-0.19,0.99
24,2.51,23,27,0.896,-14.78,-101.53,87.26,75.43,-0.23,0.88
25,2.54,24,26,0.566,-15.35,-101.36,86.79,75.47,-0.14,0.96
26,2.58,25,25,0.493,-15.58,-101.43,87.28,75.24,-0.27,0.79
27,2.61,26,24,0.855,-16.37,-101.58,86.43,75.53,-0.22,0.98
28,2.64,27,23,0.776,-16.51,-100.95,87.21,75.27,-0.23,0.94
29,2.68,28,22,0.957,-16.96,-101.91,86.76,75.52,-0.21,0.94
30,2.71,29,21,0.252,-17.22,-101.86,86.7,75.47,-0.23,0.87
31,2.74,30,23,2.358,-14.86,-101.38,86.52,74.99,-0.09,0.85
32,2.78,31,22,0.440,-15.3,-101.08,86.22,75.05,-0.1,0.89
33,2.81,32,21,0.450,-15.75,-100.97,86.54,75.06,-0.12,0.96
34,2.84,33,20,0.318,-16.07,-100.89,86.67,74.97,-0.12,0.91
35,2.88,34,19,0.488,-16.55,-100.9,86.23,75.04,-0.07,0.83
36,2.91,35,18,0.563,-16.95,-101.47,86.53,74.98,-0.12,0.92
37,2.94,36,17,0.392,-17.31,-101.08,86.14,74.78,-0.15,0.97
38,2.98,37,16,0.453,-17.76,-101.26,86.38,74.71,-0.14,0.98
39,3.01,38,15,0.408,-18.17,-101.1,86.23,74.7,-0.29,0.97
40,3.04,39,14,0.606,-18.78,-101.21,86.07,74.72,-0.21,0.87
41,3.08,40,13,0.531,-19.31,-101.48,86.17,74.66,-0.32,0.87
42,3.11,41,12,0.753,-20.06,-101.26,85.75,74.69,-0.27,1.0
43,3.14,42,11,0.801,-20.86,-101.58,86.22,74.46,-0.32,0.99
44,3.18,43,10,0.549,-21.41,-101.24,86.09,74.47,-0.3,0.95
45,3.21,44,9,0.810,-22.22,-101.65,85.62,74.46,-0.42,0.93
46,3.24,45,8,0.832,-22.75,-100.82,85.84,74.25,-0.37,0.95
47,3.28,46,7,1.011,-23.65,-101.83,85.27,74.37,-0.44,0.92
48,3.31,47,6,0.409,-23.98,-101.42,85.21,74.07,-0.52,0.81
49,3.34,48,5,0.419,-24.4,-101.4,85.04,73.75,-0.55,0.62
50,3.38,49,4,0.475,-24.79,-101.06,85.42,73.27,-0.67,0.64
51,3.41,50,3,1.450,-25.0,-101.54,83.97,72.81,-0.64,0.51
52,3.45,51,2,0.399,-25.39,-101.3,84.16,72.6,-0.8,0.62
53,3.48,52,1,0.612,-25.51,-100.92,84.61,71.98,-0.98,0.56
54,3.65,53,26,8.752,-34.26,-101.91,87.52,74.8,-0.51,0.89
55,3.68,54,25,0.579,-34.65,-101.61,87.97,74.22,-0.62,0.96
56,3.71,55,24,0.742,-35.39,-102.14,87.85,73.9,-0.65,0.97
57,3.75,56,23,1.032,-35.67,-101.35,87.97,72.87,-0.62,0.81
58,3.78,57,22,0.819,-36.1,-101.48,87.83,72.05,-0.45,0.82
59,3.81,58,21,1.254,-36.23,-102.68,89.0,70.8,-0.58,0.88
60,3.85,59,20,0.983,-36.36,-102.18,88.01,70.12,-0.67,0.87
61,3.88,60,19,1.004,-36.48,-102.44,89.02,69.24,-0.83,0.78
62,3.91,61,18,0.713,-36.2,-102.58,88.96,68.53,-0.72,0.9
63,3.95,62,17,0.989,-36.34,-101.89,88.54,67.54,-0.83,0.97
64,3.98,63,16,0.870,-36.27,-102.25,88.85,66.67,-0.8,0.85
65,4.01,64,15,0.644,-36.11,-102.23,88.41,66.02,-0.95,0.7
66,4.05,65,14,2.232,-36.11,-102.43,90.64,65.49,-0.87,0.65
67,4.08,66,13,1.184,-35.7,-102.44,89.46,64.68,-1.04,0.58
68,4.11,67,12,0.467,-35.87,-102.3,88.99,64.44,-1.16,0.78
69,4.15,68,11,0.417,-35.6,-102.65,88.63,64.03,-1.14,0.6
70,4.18,69,10,0.827,-35.81,-102.88,89.46,64.05,-1.15,0.45
71,4.21,70,9,0.855,-35.29,-102.34,90.31,64.14,-1.14,0.63
72,4.25,71,8,1.195,-35.05,-101.78,89.12,64.11,-1.25,0.61
73,4.28,72,7,0.363,-35.28,-102.14,89.15,64.23,-1.31,0.61
74,4.31,73,6,0.723,-35.39,-102.7,88.42,63.89,-1.27,0.6
75,4.35,74,5,0.430,-34.96,-102.59,88.68,63.95,-1.31,0.73
76,4.38,75,4,0.458,-35.1,-102.25,89.14,64.19,-1.3,0.48
77,4.41,76,3,1.418,-35.02,-103.23,87.73,63.43,-1.33,0.73
78,4.45,77,2,0.459,-34.9,-102.77,87.75,63.65,-1.55,0.63
79,4.48,78,1,0.556,-35.24,-103.33,87.4,63.56,-1.5,0.43
80,4.55,79,23,7.164,-29.75,-98.74,80.23,69.82,-2.77,0.7
81,4.58,80,22,0.430,-29.76,-99.17,79.84,69.75,-2.99,0.71
82,4.62,81,21,0.467,-29.88,-98.86,79.38,69.57,-3.29,0.68
83,4.65,82,20,0.382,-30.06,-98.76,79.56,69.19,-3.53,0.77
84,4.68,83,19,0.510,-30.15,-99.04,79.66,68.68,-3.83,0.73
85,4.72,84,18,0.626,-30.28,-98.41,79.43,68.13,-3.96,0.81
86,4.75,85,17,0.891,-30.9,-98.59,80.32,67.59,-3.86,0.76
87,4.78,86,16,1.246,-31.27,-98.81,79.08,67.15,-3.81,0.7
88,4.82,87,15,1.036,-31.33,-98.52,80.11,66.19,-3.61,0.77
89,4.85,88,14,0.444,-31.77,-98.96,80.06,65.75,-3.31,0.68
90,4.88,89,13,0.570,-32.27,-98.47,80.06,65.18,-3.08,0.77
91,4.92,90,12,0.495,-32.41,-98.57,80.42,64.68,-2.99,0.67
92,4.95,91,11,0.576,-32.66,-98.8,79.85,64.38,-2.91,0.71
93,4.98,92,10,0.708,-32.81,-98.27,79.73,63.67,-2.87,0.65
94,5.02,93,9,0.468,-33.0,-98.38,80.2,63.28,-3.0,0.64
95,5.05,94,8,0.705,-32.87,-98.36,80.05,62.58,-2.95,0.51
96,5.08,95,7,0.608,-32.96,-98.1,79.62,61.97,-3.06,0.67
97,5.12,96,6,0.901,-32.85,-98.35,79.62,61.07,-3.12,0.68
98,5.15,97,5,0.714,-32.87,-97.64,79.54,60.46,-3.17,0.75
99,5.18,98,4,0.969,-32.95,-98.13,80.51,60.05,-3.14,0.52
100,5.22,99,3,0.731,-32.88,-97.4,79.97,59.51,-3.34,0.7
101,5.25,100,2,0.867,-32.74,-96.84,79.11,59.31,-3.3,0.77
102,5.28,101,1,0.338,-32.74,-96.5,79.27,59.07,-3.35,0.61
103,5.42,102,26,10.107,-42.85,-101.61,84.4,59.17,-2.28,1.05
104,5.45,103,25,0.588,-42.64,-101.45,83.81,58.88,-2.52,1.04
105,5.49,104,24,0.590,-42.33,-101.64,83.6,58.71,-3.11,1.05
106,5.52,105,23,0.784,-42.2,-101.79,82.82,59.04,-3.38,1.09
107,5.55,106,22,0.578,-42.13,-102.11,83.4,58.89,-3.76,1.06
108,5.59,107,21,1.037,-41.91,-101.53,82.36,58.87,-3.76,0.89
109,5.62,108,20,0.459,-41.8,-101.08,82.12,59.0,-4.03,0.73
110,5.65,109,19,0.294,-41.94,-101.32,82.03,58.89,-3.73,0.97
111,5.69,110,18,0.473,-41.66,-101.03,81.56,59.08,-3.55,0.89
112,5.72,111,17,0.357,-41.61,-101.38,81.72,58.98,-3.34,0.78
113,5.75,112,16,0.381,-41.55,-101.7,81.34,59.02,-3.27,1.12
114,5.79,113,15,0.466,-41.49,-101.44,81.8,58.75,-3.24,1.02
