action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,1.81,0,50,,-5.1,-101.25,87.8,72.53,-1.16,1.14
2,1.84,1,49,0.607,-5.26,-101.85,87.45,72.39,-1.15,1.08
3,1.87,2,48,0.471,-5.42,-102.03,86.98,72.33,-1.22,1.03
4,1.91,3,47,0.519,-5.78,-101.51,87.39,72.38,-1.23,1.09
5,1.94,4,46,1.039,-5.97,-102.04,86.35,72.3,-1.25,0.94
6,1.97,5,45,0.844,-6.27,-101.19,86.2,72.33,-1.14,1.08
7,2.01,6,44,0.504,-6.17,-101.69,86.58,72.22,-1.12,1.05
8,2.04,7,43,0.365,-5.91,-101.74,86.44,71.86,-1.14,1.1
9,2.07,8,42,0.466,-5.81,-102.12,85.98,71.47,-1.09,1.05
10,2.11,9,41,0.329,-5.57,-101.82,86.26,71.14,-1.14,1.09
11,2.14,10,40,0.711,-5.44,-101.55,85.55,70.76,-1.12,1.03
12,2.17,11,39,0.749,-5.68,-102.3,85.87,70.63,-1.21,1.14
13,2.21,12,38,0.811,-5.49,-101.49,85.69,70.03,-1.08,1.05
14,2.24,13,37,0.663,-5.44,-101.83,85.65,69.37,-1.21,1.03
15,2.27,14,36,0.411,-5.15,-101.53,85.62,68.95,-1.16,1.1
16,2.31,15,35,0.585,-5.25,-101.72,85.26,68.37,-1.16,1.03
17,2.34,16,34,0.338,-5.5,-101.69,85.43,68.03,-1.14,1.1
18,2.37,17,33,0.386,-5.45,-101.72,85.14,67.65,-1.18,0.96
19,2.41,18,32,0.553,-5.54,-101.82,85.1,67.09,-1.09,1.0
20,2.44,19,31,0.409,-5.36,-101.73,85.34,66.68,-1.09,1.05
21,2.48,20,30,0.678,-5.31,-101.49,84.66,66.26,-1.2,1.0
22,2.51,21,29,0.529,-5.51,-102.02,84.81,66.09,-1.18,0.91
23,2.54,22,28,0.785,-5.35,-101.66,84.03,65.77,-1.08,0.9
24,2.58,23,27,0.606,-5.2,-102.23,83.42,65.71,-1.12,0.91
25,2.61,24,26,0.432,-5.31,-102.0,82.99,66.0,-1.05,1.0
26,2.64,25,25,1.328,-5.27,-102.03,81.66,66.06,-1.09,0.95
27,2.68,26,24,0.189,-5.25,-102.08,81.52,66.24,-1.09,1.08
28,2.71,27,23,1.630,-5.24,-102.37,79.89,66.51,-1.13,1.01
29,2.74,28,22,0.770,-5.26,-101.59,79.23,66.98,-1.08,0.92
30,2.78,29,24,2.782,-5.16,-101.56,82.02,65.69,-1.02,0.68
31,2.81,30,23,0.601,-5.15,-101.93,81.41,65.91,-1.05,0.7
32,2.84,31,22,0.323,-5.11,-101.61,81.45,66.08,-1.04,0.66
33,2.88,32,21,0.367,-5.09,-101.58,81.08,66.22,-1.04,0.76
34,2.91,33,20,0.326,-5.18,-101.49,80.76,66.43,-1.02,0.68
35,2.94,34,19,0.571,-5.05,-101.62,80.19,66.45,-1.01,0.67
36,2.98,35,18,0.419,-4.94,-101.2,80.07,66.67,-1.14,0.71
37,3.01,36,17,0.379,-5.05,-101.33,79.69,67.04,-1.01,0.62
38,3.04,37,16,0.533,-4.92,-100.79,79.35,67.09,-1.08,0.68
39,3.08,38,15,0.573,-4.99,-100.9,78.78,67.55,-1.1,0.65
40,3.11,39,14,0.704,-5.01,-100.2,78.19,67.95,-1.19,0.65
41,3.14,40,13,0.833,-4.92,-99.36,77.47,68.15,-1.24,0.73
42,3.18,41,12,0.701,-4.94,-99.0,76.77,68.33,-1.23,0.65
43,3.21,42,11,1.156,-5.02,-97.84,76.02,68.47,-1.31,0.64
44,3.24,43,10,1.358,-4.84,-96.48,75.35,68.44,-1.48,0.66
45,3.28,44,9,1.425,-4.76,-95.06,74.66,68.26,-1.68,0.7
46,3.31,45,8,1.921,-4.65,-93.14,73.82,67.98,-1.86,0.74
47,3.34,46,7,2.754,-4.47,-90.38,72.68,67.67,-2.05,0.68
48,3.38,47,6,2.699,-4.65,-87.68,71.33,67.37,-2.24,0.64
49,3.41,48,5,3.376,-4.4,-84.31,69.88,66.82,-2.63,0.66
50,3.44,49,4,2.916,-4.41,-81.39,68.51,66.55,-2.82,0.73
51,3.48,50,3,0.771,-4.98,-80.62,69.28,66.43,-2.72,0.66
52,3.51,51,2,2.220,-4.91,-78.4,68.54,65.91,-3.03,0.65
53,3.55,52,1,2.127,-4.82,-76.27,66.87,65.6,-3.32,0.62
54,3.58,53,25,2.733,-5.92,-73.54,65.53,65.2,-2.6,0.87
55,3.61,54,24,1.927,-5.7,-71.61,64.15,65.25,-2.51,0.77
56,3.65,55,23,2.083,-5.63,-70.43,62.06,65.24,-2.64,0.78
57,3.68,56,22,3.050,-6.0,-67.38,61.78,65.17,-2.68,0.95
58,3.71,57,21,2.108,-6.0,-65.27,60.67,65.25,-2.73,0.82
59,3.75,58,20,1.933,-6.15,-63.34,60.26,65.48,-2.89,1.08
60,3.78,59,19,1.616,-6.18,-62.09,58.64,65.43,-2.9,2.46
61,3.81,60,18,2.658,-5.93,-60.73,57.66,65.51,-2.96,5.12
62,3.85,61,17,3.936,-6.17,-59.75,58.17,66.0,-3.31,9.06
63,3.88,62,16,3.452,-6.68,-58.96,57.73,66.45,-3.45,12.51
64,3.91,63,15,3.375,-6.58,-57.62,56.32,66.91,-3.45,15.88
65,3.95,64,14,3.049,-6.9,-57.09,56.61,67.32,-3.51,18.93
66,3.98,65,13,3.041,-7.17,-56.22,56.98,67.47,-3.25,21.97
67,4.01,66,12,2.282,-6.85,-55.93,56.73,67.74,-3.46,24.25
68,4.05,67,11,1.978,-7.28,-55.73,57.13,67.47,-3.47,26.23
69,4.08,68,10,1.084,-7.24,-55.29,56.96,67.97,-3.45,27.32
70,4.11,69,9,1.571,-7.29,-53.72,56.18,68.17,-3.42,27.55
71,4.15,70,8,1.065,-7.26,-54.79,55.99,67.77,-3.56,27.28
72,4.18,71,7,1.707,-7.26,-53.08,56.27,67.78,-3.59,27.1
