action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,0.90,0,50,,-4.22,-102.2,87.09,73.02,-1.07,1.01
2,0.94,1,49,0.633,-4.54,-102.05,86.7,72.39,-1.16,0.99
3,0.97,2,48,0.913,-4.39,-102.33,86.45,71.48,-1.22,1.0
4,1.00,3,47,0.980,-4.36,-102.34,86.8,70.5,-1.18,0.81
5,1.04,4,46,0.854,-4.71,-102.54,86.72,69.64,-1.24,0.91
6,1.07,5,45,1.199,-4.28,-102.41,86.78,68.45,-1.23,1.01
7,1.10,6,44,0.980,-4.27,-102.26,86.76,67.47,-1.25,0.9
8,1.14,7,43,0.865,-4.41,-101.84,86.57,66.6,-1.31,1.02
9,1.17,8,42,0.974,-4.55,-102.2,85.59,65.76,-1.19,0.93
10,1.20,9,41,0.961,-4.63,-102.93,86.56,64.94,-1.27,0.89
11,1.24,10,40,0.742,-4.44,-102.19,86.3,64.53,-1.27,1.02
12,1.27,11,39,0.412,-4.56,-102.24,85.89,64.19,-1.27,1.05
13,1.30,12,38,0.175,-4.52,-102.07,85.76,64.09,-1.33,1.0
14,1.34,13,37,0.793,-4.55,-102.48,84.97,63.76,-1.23,0.85
15,1.37,14,36,0.327,-4.48,-102.5,85.3,64.02,-1.26,1.1
16,1.40,15,35,0.342,-4.73,-102.27,84.95,64.11,-1.31,0.91
17,1.44,16,34,0.521,-4.64,-102.49,84.43,64.1,-1.44,1.03
18,1.47,17,33,0.662,-4.72,-101.91,83.77,64.53,-1.32,1.14
19,1.51,18,32,0.900,-4.95,-102.81,84.16,64.68,-1.37,1.04
20,1.54,19,31,0.297,-5.01,-102.51,84.22,64.95,-1.31,1.19
21,1.57,20,30,1.474,-5.12,-102.52,82.75,65.15,-1.42,1.02
22,1.61,21,29,0.254,-5.3,-102.33,82.74,65.4,-1.32,1.02
23,1.64,22,28,0.797,-5.43,-102.38,81.95,65.39,-1.37,0.92
24,1.67,23,27,0.305,-5.39,-102.27,81.66,65.7,-1.35,1.0
25,1.71,24,26,0.537,-5.47,-102.1,82.2,65.89,-1.38,0.96
26,1.74,25,25,1.142,-5.46,-102.3,81.06,66.01,-1.42,1.0
27,1.77,26,24,0.676,-5.42,-101.63,80.58,66.26,-1.38,1.27
28,1.81,27,23,0.788,-5.54,-102.41,80.21,66.46,-1.36,1.07
29,1.84,28,22,0.486,-5.38,-101.93,80.06,66.76,-1.32,1.15
30,1.87,29,21,0.313,-5.42,-101.9,79.74,66.96,-1.44,1.19
31,1.91,30,20,0.251,-5.34,-101.97,79.51,67.21,-1.47,0.99
32,1.94,31,19,0.626,-5.11,-101.65,78.89,67.31,-1.43,1.07
33,1.97,32,21,1.466,-4.75,-100.46,77.42,67.52,-1.5,1.08
34,2.01,33,20,0.865,-4.89,-100.5,76.55,67.66,-1.4,1.03
35,2.04,34,19,0.375,-4.99,-100.41,76.18,67.83,-1.43,0.98
36,2.07,35,18,0.599,-5.1,-100.17,75.58,68.24,-1.72,0.99
37,2.11,36,17,0.236,-4.89,-100.19,75.35,68.33,-1.71,1.0
38,2.14,37,16,0.676,-4.82,-99.52,74.72,68.48,-1.66,0.8
39,2.17,38,15,0.827,-4.71,-98.96,73.89,68.49,-1.68,0.9
40,2.21,39,14,0.285,-5.0,-99.05,73.8,68.64,-1.73,0.74
41,2.24,40,13,0.617,-4.91,-98.43,73.5,68.48,-1.74,0.97
42,2.27,41,12,0.904,-4.91,-97.75,72.59,68.42,-1.78,0.91
43,2.31,42,11,0.552,-5.05,-97.2,72.04,68.39,-1.79,0.86
44,2.34,43,10,1.195,-4.76,-96.01,71.53,68.31,-1.79,0.92
45,2.38,44,9,0.932,-4.76,-95.08,70.74,68.01,-1.76,0.87
46,2.41,45,8,0.973,-4.87,-94.19,69.77,68.05,-1.78,0.84
47,2.44,46,7,0.959,-4.81,-93.23,69.06,67.85,-1.94,0.83
48,2.48,47,6,1.716,-4.77,-91.52,67.86,67.97,-1.95,0.86
49,2.51,48,5,1.442,-4.81,-90.21,66.42,67.84,-1.99,0.86
50,2.54,49,4,2.006,-4.8,-88.2,65.43,67.74,-2.1,0.86
51,2.58,50,3,5.032,-4.9,-83.17,62.65,66.92,-2.49,0.85
52,2.61,51,2,2.622,-4.95,-80.55,61.49,67.24,-2.54,0.81
53,2.64,52,1,1.202,-4.94,-79.35,60.51,67.06,-2.79,0.72
54,3.01,53,28,6.592,-5.9,-85.26,67.1,68.6,-3.52,1.17
55,3.04,54,27,2.590,-5.94,-82.67,65.71,68.24,-3.62,0.96
56,3.08,55,26,2.212,-6.17,-80.46,64.87,68.31,-3.73,1.01
57,3.11,56,25,1.769,-6.05,-78.69,63.32,68.24,-3.8,1.08
58,3.14,57,24,1.435,-6.04,-77.26,62.32,68.34,-3.77,0.99
59,3.18,58,23,1.771,-6.22,-76.23,60.55,68.42,-3.91,0.83
60,3.21,59,22,1.361,-6.13,-74.87,60.41,68.46,-3.81,1.05
61,3.24,60,21,1.097,-6.45,-73.78,59.46,68.5,-3.84,0.95
62,3.28,61,20,1.661,-6.62,-72.85,57.8,68.74,-3.8,0.88
63,3.31,62,19,0.957,-6.58,-71.89,57.24,69.1,-3.92,1.04
64,3.35,63,18,0.884,-6.64,-71.01,56.39,69.43,-3.98,0.99
65,3.38,64,17,1.336,-6.85,-70.2,55.05,69.59,-3.92,0.96
66,3.41,65,16,0.786,-6.89,-69.41,54.86,69.9,-3.98,0.88
67,3.45,66,15,0.930,-6.86,-68.77,53.93,69.87,-4.0,0.98
68,3.48,67,14,0.560,-6.99,-68.29,53.37,69.9,-3.96,0.9
69,3.51,68,13,1.172,-7.21,-67.11,52.82,69.96,-3.85,0.79
70,3.55,69,12,0.779,-7.28,-66.62,52.04,69.93,-3.85,1.0
71,3.58,70,11,0.459,-7.22,-66.17,51.94,70.13,-3.89,0.97
72,3.61,71,10,1.060,-7.06,-65.11,50.88,70.44,-3.9,0.84
73,3.65,72,9,1.151,-7.34,-64.34,49.72,70.63,-3.87,0.94
74,3.68,73,8,0.700,-7.62,-63.64,49.35,71.21,-3.83,0.96
75,3.71,74,7,0.925,-7.62,-62.92,48.43,71.87,-3.79,0.78
76,3.75,75,6,0.886,-7.89,-62.24,47.54,72.35,-3.77,0.82
77,3.78,76,5,1.004,-7.8,-61.24,47.22,72.98,-3.71,0.9
78,3.81,77,4,1.159,-8.1,-60.57,46.06,73.45,-3.8,0.95
79,3.85,78,3,0.916,-8.05,-59.66,45.3,73.67,-3.89,1.62
80,3.88,79,2,2.019,-8.15,-57.64,44.15,74.03,-3.87,2.73
81,3.91,80,1,1.348,-8.02,-56.29,43.03,74.28,-3.95,4.06
82,4.05,81,21,4.184,-3.84,-58.75,44.24,75.93,-2.99,1.66
83,4.08,82,20,1.886,-3.58,-56.87,42.37,76.0,-3.06,2.04
84,4.11,83,19,1.703,-3.51,-55.17,41.6,75.93,-3.05,2.87
85,4.15,84,18,2.233,-3.61,-52.93,39.98,76.1,-2.99,3.62
86,4.18,85,17,1.221,-3.92,-51.71,39.03,76.11,-2.85,4.27
87,4.22,86,16,1.732,-4.2,-49.98,38.15,76.06,-2.97,4.61
88,4.25,87,15,1.410,-4.16,-48.57,37.65,75.94,-2.9,4.85
89,4.28,88,14,1.018,-4.6,-47.67,36.63,76.08,-2.82,5.13
90,4.32,89,13,0.851,-4.42,-46.82,35.85,76.01,-2.88,5.77
91,4.35,90,12,1.721,-4.75,-45.43,35.52,76.27,-2.84,7.49
92,4.38,91,11,2.636,-4.9,-44.53,35.3,76.7,-2.87,10.12
93,4.42,92,10,3.498,-4.83,-44.56,35.27,77.59,-2.85,13.62
94,4.45,93,9,3.878,-4.95,-44.03,34.5,77.99,-2.92,17.5
95,4.48,94,8,3.386,-4.75,-43.54,34.96,78.18,-2.96,20.88
96,4.52,95,7,2.336,-4.52,-43.68,35.65,77.94,-2.81,23.22
97,4.55,96,6,1.561,-4.81,-42.77,35.38,77.88,-2.73,24.78
98,4.58,97,5,0.540,-4.84,-42.34,35.62,77.75,-2.67,25.32
99,4.62,98,4,0.625,-4.83,-42.97,35.33,77.61,-2.57,25.71
100,4.65,99,3,0.964,-5.27,-42.0,35.68,77.67,-2.46,26.16
101,4.68,100,2,0.571,-4.91,-42.01,35.63,77.62,-2.46,26.73
102,4.72,101,1,0.937,-5.15,-41.62,34.7,77.81,-2.34,27.39
103,4.95,102,28,12.715,-5.84,-51.76,47.41,77.73,-3.2,31.08
104,4.98,103,27,0.592,-5.87,-51.35,47.54,77.63,-3.13,31.67
105,5.02,104,26,0.695,-5.56,-50.66,47.5,77.63,-3.11,31.98
106,5.05,105,25,0.364,-5.84,-50.37,47.62,77.41,-3.03,32.35
107,5.08,106,24,0.504,-5.76,-49.87,47.29,77.62,-3.0,32.74
108,5.12,107,23,1.129,-5.91,-48.74,47.34,77.39,-2.98,33.37
109,5.15,108,22,0.812,-5.65,-47.93,46.98,77.29,-2.93,33.82
110,5.18,109,21,0.733,-5.96,-47.6,46.89,77.14,-2.92,34.56
111,5.22,110,20,0.874,-5.78,-47.56,47.58,77.2,-3.1,35.43
112,5.25,111,19,1.278,-6.29,-46.66,46.88,77.37,-2.98,36.71
113,5.28,112,18,1.431,-6.16,-45.23,47.56,76.89,-3.17,37.54
114,5.32,113,17,2.660,-6.06,-44.06,44.9,76.73,-3.22,38.5
115,5.35,114,16,1.294,-6.28,-42.77,46.03,76.79,-3.21,38.73
116,5.39,115,15,1.198,-6.37,-41.57,45.58,76.51,-3.18,38.76
117,5.42,116,14,0.837,-6.29,-41.02,44.74,76.6,-3.14,38.81
118,5.45,117,13,1.358,-6.36,-39.66,44.73,76.28,-3.07,38.68
119,5.49,118,12,1.128,-6.4,-38.54,44.04,76.24,-3.2,38.57
120,5.52,119,11,0.882,-6.23,-37.65,43.68,75.85,-3.1,38.6
121,5.55,120,10,0.626,-6.35,-37.03,43.84,75.85,-3.11,38.7
122,5.59,121,9,0.682,-6.49,-36.35,43.38,76.12,-2.97,38.71
123,5.62,122,8,0.991,-6.17,-35.35,43.71,75.49,-2.94,38.73
124,5.65,123,7,1.095,-6.22,-34.26,42.99,75.13,-2.89,38.75
125,5.69,124,6,1.236,-6.14,-33.02,43.5,75.07,-2.85,38.76
126,5.72,125,5,0.860,-6.24,-32.48,42.64,74.78,-2.78,38.8
127,5.75,126,4,1.301,-6.15,-31.18,42.04,74.52,-2.75,38.92
128,5.79,127,3,1.263,-6.11,-29.91,42.47,74.45,-2.76,38.84
129,5.82,128,2,0.751,-6.41,-29.16,42.14,74.36,-2.62,38.76
130,5.85,129,22,4.390,-6.06,-33.55,42.33,76.19,0.01,40.58
131,5.89,130,21,1.241,-6.11,-34.79,42.93,76.57,1.19,41.39
132,5.92,131,20,0.563,-6.02,-34.23,43.41,76.28,1.26,41.36
133,5.95,132,19,1.236,-6.42,-32.99,43.56,75.8,1.37,41.28
134,5.99,133,18,1.489,-6.28,-32.03,42.07,75.23,1.35,41.31
135,6.02,134,17,1.886,-6.48,-30.15,42.61,74.92,1.46,41.36
136,6.05,135,16,1.091,-6.3,-29.05,42.21,74.45,1.45,41.39
137,6.09,136,15,1.282,-6.78,-27.77,41.98,74.23,1.44,41.33
138,6.12,137,14,0.904,-6.62,-26.87,41.35,74.03,1.36,41.48
139,6.15,138,13,0.726,-6.58,-26.14,41.03,73.74,1.39,41.39
140,6.19,139,12,1.865,-6.79,-24.28,40.35,73.31,1.34,41.47
