action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,1.94,0,50,,-6.37,-100.77,89.42,75.89,0.02,1.14
2,1.97,1,49,0.572,-6.39,-100.2,88.86,75.88,0.07,1.26
3,2.01,2,48,0.788,-7.09,-100.99,88.84,76.01,-0.03,1.19
4,2.04,3,47,0.553,-7.61,-101.2,89.4,76.1,0.0,1.37
5,2.07,4,46,0.857,-8.47,-100.83,89.25,76.24,-0.07,1.33
6,2.11,5,45,1.090,-9.4,-101.92,89.85,76.36,0.05,1.17
7,2.14,6,44,1.078,-10.48,-101.69,89.23,76.18,-0.02,1.18
8,2.18,7,43,1.242,-11.72,-101.62,89.44,76.2,-0.05,0.96
9,2.21,8,42,1.680,-13.4,-101.4,89.36,76.41,-0.08,0.85
10,2.24,9,41,1.095,-13.96,-102.49,89.43,76.54,-0.06,0.88
11,2.28,10,40,0.980,-14.94,-102.54,89.81,76.69,-0.07,0.97
12,2.31,11,39,1.040,-15.98,-102.67,89.43,76.54,-0.02,0.98
13,2.34,12,38,0.749,-16.73,-103.01,89.18,76.62,-0.08,0.91
14,2.38,13,37,1.054,-16.89,-102.29,90.23,76.79,-0.03,1.02
15,2.41,14,36,0.961,-17.59,-102.59,89.27,76.62,-0.04,0.97
16,2.44,15,35,0.325,-17.87,-102.92,89.52,76.6,-0.04,1.08
17,2.48,16,34,0.687,-18.55,-103.33,89.05,76.18,-0.03,0.84
18,2.51,17,33,0.675,-18.81,-102.87,89.72,76.47,-0.12,1.06
19,2.54,18,32,0.414,-19.23,-102.98,89.5,76.52,-0.07,0.93
20,2.58,19,31,0.921,-19.82,-103.9,90.29,76.44,-0.17,1.02
21,2.61,20,30,0.876,-20.47,-103.81,89.41,76.12,-0.12,0.99
22,2.64,21,29,1.084,-21.55,-103.68,90.09,76.63,0.0,1.0
23,2.68,22,28,0.968,-22.52,-102.87,89.24,76.64,-0.15,1.01
24,2.71,23,27,1.015,-23.54,-103.26,89.37,76.31,-0.12,0.99
25,2.74,24,26,0.975,-24.5,-104.24,89.77,76.39,-0.15,0.78
26,2.78,25,25,0.900,-25.35,-103.34,89.9,76.26,-0.17,0.89
27,2.81,26,24,0.589,-25.61,-103.45,90.49,76.54,-0.19,0.99
28,2.84,27,23,1.457,-26.56,-104.9,89.63,76.25,-0.19,1.0
29,2.88,28,22,0.876,-26.61,-104.03,90.08,76.6,-0.19,0.94
30,2.91,29,21,0.407,-27.02,-103.7,90.15,76.39,-0.18,1.08
31,2.94,30,20,0.841,-27.86,-104.46,89.69,76.44,-0.27,1.0
32,2.98,31,22,1.380,-29.24,-103.13,90.13,77.08,0.02,1.06
33,3.01,32,21,0.391,-29.63,-102.79,90.34,77.2,0.04,1.06
34,3.04,33,20,0.457,-30.09,-102.76,90.71,77.06,0.04,1.14
35,3.08,34,19,0.959,-31.05,-103.04,90.59,76.91,0.01,1.02
36,3.11,35,18,0.593,-31.64,-102.93,90.28,76.89,-0.01,1.11
37,3.14,36,17,0.759,-32.4,-102.92,90.81,76.99,0.06,1.09
38,3.18,37,16,0.508,-32.91,-102.57,90.68,77.05,-0.05,1.08
39,3.21,38,15,0.674,-33.46,-103.24,90.39,76.97,-0.07,1.08
40,3.25,39,14,0.621,-34.08,-103.12,90.74,77.1,-0.06,1.23
41,3.28,40,13,0.627,-34.7,-102.49,90.72,76.88,-0.11,1.15
42,3.31,41,12,0.873,-35.05,-103.36,90.67,76.95,-0.06,1.1
43,3.35,42,11,0.611,-35.59,-102.75,90.35,76.64,-0.06,1.11
44,3.38,43,10,0.558,-35.94,-103.2,90.9,76.76,-0.07,1.0
45,3.41,44,9,0.535,-36.0,-102.67,91.41,76.88,0.01,1.07
46,3.45,45,8,0.730,-36.4,-103.4,90.7,76.83,-0.11,1.1
47,3.48,46,7,0.523,-36.5,-102.87,90.8,76.76,-0.18,1.16
48,3.51,47,6,0.247,-36.69,-102.98,90.55,76.61,-0.16,1.01
49,3.55,48,5,0.190,-36.63,-103.11,90.53,76.8,-0.23,1.01
50,3.58,49,4,0.635,-37.27,-103.11,90.61,76.7,-0.15,0.92
51,3.61,50,3,2.012,-39.28,-102.92,90.85,76.83,-0.1,1.01
52,3.65,51,2,0.548,-39.29,-102.37,90.42,76.74,-0.16,1.03
53,3.68,52,1,0.931,-39.23,-102.46,91.35,76.77,-0.24,0.82
54,3.98,53,27,2.963,-39.69,-102.24,88.39,76.57,0.04,1.19
55,4.01,54,26,0.516,-40.21,-102.54,88.29,76.63,0.03,0.98
56,4.05,55,25,0.689,-40.9,-101.98,88.21,76.14,0.04,1.11
57,4.08,56,24,0.504,-41.06,-102.44,88.6,76.65,0.07,1.1
58,4.11,57,23,0.586,-41.64,-102.04,88.56,76.35,0.01,0.98
59,4.15,58,22,0.345,-41.94,-101.95,88.22,76.16,0.02,1.0
60,4.18,59,21,0.724,-42.67,-102.37,87.93,76.1,-0.03,1.01
61,4.22,60,20,0.477,-42.84,-101.89,88.34,76.32,-0.05,0.98
62,4.25,61,19,0.663,-43.09,-101.99,87.68,76.02,-0.07,1.02
63,4.28,62,18,0.729,-43.23,-101.26,87.91,76.01,-0.06,0.98
64,4.32,63,17,0.455,-43.69,-101.59,88.02,75.75,-0.08,1.05
65,4.35,64,16,0.562,-43.8,-102.13,87.46,75.64,-0.21,1.14
66,4.38,65,15,0.599,-44.23,-102.06,88.06,75.3,-0.21,1.15
67,4.42,66,14,0.633,-44.41,-101.42,87.57,75.01,-0.19,1.07
68,4.45,67,13,1.044,-44.68,-101.57,88.61,74.35,-0.32,1.25
69,4.48,68,12,0.436,-45.12,-101.98,88.6,74.03,-0.14,1.33
70,4.52,69,11,0.870,-45.28,-101.29,88.96,73.16,-0.26,1.34
71,4.55,70,10,0.658,-45.67,-100.94,88.68,72.51,-0.33,1.34
72,4.58,71,9,0.928,-45.65,-101.84,88.65,71.58,-0.33,1.24
73,4.62,72,8,1.094,-45.86,-100.75,89.22,70.87,-0.35,1.34
74,4.65,73,7,1.184,-45.78,-101.11,89.47,69.69,-0.3,1.23
75,4.68,74,6,1.041,-45.68,-101.52,88.43,69.04,-0.45,1.43
76,4.72,75,5,0.976,-45.6,-101.25,89.41,68.15,-0.51,1.47
77,4.75,76,4,0.572,-45.33,-101.14,89.33,67.57,-0.64,1.44
78,4.78,77,3,0.549,-45.31,-101.6,88.78,67.14,-0.74,1.34
79,4.82,78,2,0.827,-44.99,-102.43,88.78,66.92,-0.83,1.18
80,4.85,79,1,1.045,-44.73,-101.39,89.32,66.73,-0.85,1.27
81,4.95,80,22,4.473,-44.79,-101.76,89.22,71.2,-0.49,0.85
82,4.98,81,21,0.550,-44.85,-102.31,89.48,70.83,-0.73,0.81
83,5.02,82,20,0.553,-44.72,-101.98,89.68,70.28,-0.95,0.86
84,5.05,83,19,0.758,-44.66,-101.97,88.93,69.68,-0.97,0.92
85,5.08,84,18,0.728,-44.83,-102.47,89.58,68.96,-1.16,0.91
86,5.12,85,17,0.685,-44.66,-102.64,89.04,68.27,-1.34,0.9
87,5.15,86,16,0.573,-44.88,-102.07,89.14,67.93,-1.62,0.83
88,5.19,87,15,0.487,-44.67,-101.79,89.08,67.44,-1.79,0.88
89,5.22,88,14,0.544,-44.97,-101.71,88.54,66.9,-1.95,0.84
90,5.25,89,13,0.480,-45.16,-102.19,88.84,66.61,-2.18,0.88
91,5.29,90,12,0.403,-44.98,-101.8,88.88,66.33,-2.59,0.83
92,5.32,91,11,0.820,-44.99,-102.62,88.75,66.08,-2.92,0.99
93,5.35,92,10,0.345,-45.13,-102.33,88.41,65.78,-3.26,0.87
94,5.39,93,9,0.481,-44.82,-102.23,88.47,65.43,-3.74,0.83
95,5.42,94,8,0.695,-45.27,-102.33,88.51,64.74,-4.23,0.94
96,5.45,95,7,0.339,-45.55,-102.23,88.6,64.4,-4.53,1.06
97,5.49,96,6,0.735,-45.64,-102.11,89.26,63.66,-4.62,0.92
98,5.52,97,5,0.952,-46.12,-103.06,88.86,62.81,-4.73,0.98
99,5.55,98,4,1.022,-45.9,-102.06,89.88,62.5,-4.79,1.17
