action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,1.77,0,50,,-4.71,-102.88,88.83,73.06,-1.01,0.58
2,1.81,1,49,0.296,-4.74,-102.75,88.53,72.86,-1.16,0.55
3,1.84,2,48,0.254,-5.0,-102.95,88.77,72.76,-1.14,0.64
4,1.87,3,47,0.325,-4.84,-103.03,88.49,72.43,-1.11,0.62
5,1.91,4,46,0.201,-4.73,-102.99,88.35,72.23,-1.12,0.6
6,1.94,5,45,0.514,-5.0,-102.47,87.85,72.03,-1.13,0.57
7,1.97,6,44,0.533,-4.84,-102.84,88.39,71.89,-1.18,0.58
8,2.01,7,43,0.272,-4.98,-102.68,88.43,71.62,-1.05,0.57
9,2.04,8,42,0.291,-5.06,-102.95,88.14,71.48,-1.19,0.54
10,2.07,9,41,0.312,-5.31,-102.69,88.19,71.17,-1.14,0.53
11,2.11,10,40,1.022,-5.19,-102.68,87.16,71.21,-1.13,0.5
12,2.14,11,39,1.042,-5.45,-102.65,88.21,71.09,-1.19,0.52
13,2.17,12,38,0.560,-5.66,-102.35,87.65,71.17,-1.14,0.54
14,2.21,13,37,0.495,-5.65,-102.85,87.2,71.05,-1.2,0.49
15,2.24,14,36,0.747,-5.8,-102.1,87.27,71.13,-1.17,0.61
16,2.27,15,35,0.406,-5.8,-102.51,87.07,71.06,-1.3,0.55
17,2.31,16,34,0.501,-5.72,-102.18,86.57,71.03,-1.27,0.55
18,2.34,17,33,0.599,-5.47,-102.78,86.51,71.06,-1.35,0.58
19,2.37,18,32,0.301,-5.62,-102.48,86.25,71.01,-1.32,0.57
20,2.41,19,31,0.432,-5.34,-102.04,85.96,70.76,-1.36,0.53
21,2.44,20,30,0.167,-5.42,-102.05,86.13,70.86,-1.44,0.62
22,2.47,21,29,0.776,-5.28,-101.76,85.35,70.89,-1.45,0.67
23,2.51,22,28,0.886,-5.29,-102.64,85.59,70.94,-1.44,0.71
24,2.54,23,27,0.856,-5.31,-101.79,85.12,71.12,-1.44,0.52
25,2.58,24,26,0.476,-5.33,-102.26,85.29,71.09,-1.45,0.56
26,2.61,25,25,0.782,-5.16,-101.48,85.11,70.83,-1.41,0.68
27,2.64,26,24,1.239,-4.94,-102.72,84.71,71.02,-1.41,0.6
28,2.68,27,23,0.845,-5.1,-101.88,84.43,71.0,-1.39,0.64
29,2.71,28,22,0.483,-5.2,-102.36,84.34,71.04,-1.47,0.55
30,2.74,29,21,0.606,-5.13,-101.75,84.28,70.97,-1.39,0.48
31,2.78,30,20,0.403,-4.99,-102.15,83.88,70.91,-1.36,0.49
32,2.81,31,19,0.273,-5.13,-102.42,83.82,71.03,-1.38,0.54
33,2.84,32,18,0.526,-5.15,-101.9,83.76,71.19,-1.41,0.65
34,2.88,33,17,0.112,-5.18,-101.98,83.67,71.18,-1.46,0.54
35,2.91,34,20,2.724,-5.05,-102.0,80.94,71.2,-1.42,0.46
36,2.94,35,19,0.326,-5.05,-101.68,80.89,71.32,-1.46,0.48
37,2.98,36,18,0.278,-5.05,-101.96,80.67,71.34,-1.41,0.42
38,3.01,37,17,0.523,-5.21,-102.01,80.15,71.56,-1.44,0.4
39,3.04,38,16,0.492,-5.31,-101.62,79.66,71.49,-1.47,0.47
40,3.08,39,15,0.482,-5.27,-101.13,79.35,71.5,-1.41,0.39
41,3.11,40,14,0.569,-5.58,-101.7,79.27,71.52,-1.48,0.42
42,3.14,41,13,0.682,-5.76,-101.09,78.59,71.58,-1.52,0.42
43,3.18,42,12,0.325,-5.72,-100.78,78.26,71.32,-1.5,0.47
44,3.21,43,11,0.380,-5.91,-100.52,77.88,71.19,-1.62,0.44
45,3.24,44,10,0.523,-5.96,-99.99,77.49,71.11,-1.54,0.43
46,3.28,45,9,0.594,-5.94,-99.4,77.04,70.95,-1.55,0.48
47,3.31,46,8,0.756,-5.87,-98.64,76.38,70.84,-1.66,0.48
48,3.34,47,7,0.284,-5.76,-98.36,76.19,70.59,-1.58,0.49
49,3.38,48,6,0.863,-5.76,-97.5,75.36,70.38,-1.64,0.49
50,3.41,49,5,1.087,-5.76,-96.41,74.77,69.96,-1.7,0.44
51,3.44,50,4,1.953,-5.83,-94.46,74.21,69.34,-1.69,0.56
52,3.48,51,3,1.680,-5.86,-92.78,73.23,69.11,-1.84,0.47
53,3.51,52,2,1.058,-5.66,-91.72,72.67,69.32,-1.78,0.4
54,3.55,53,1,1.406,-5.84,-90.31,71.95,69.15,-1.88,0.36
55,3.85,54,28,8.130,-5.36,-98.44,72.14,74.53,-1.2,0.79
56,3.88,55,27,0.909,-5.45,-97.53,71.52,74.51,-1.18,0.84
57,3.91,56,26,1.348,-5.55,-96.18,70.31,74.49,-1.17,0.76
58,3.95,57,25,1.537,-5.63,-94.65,69.87,74.17,-1.17,0.86
59,3.98,58,24,1.389,-5.86,-93.26,69.1,74.28,-1.2,0.78
60,4.01,59,23,1.346,-5.86,-91.91,67.99,74.32,-1.27,0.73
61,4.05,60,22,1.053,-5.95,-90.86,67.44,73.95,-1.22,0.77
62,4.08,61,21,1.673,-5.81,-89.19,67.05,73.74,-1.19,0.76
63,4.11,62,20,1.248,-5.87,-87.94,66.58,73.59,-1.21,0.72
64,4.15,63,19,2.314,-6.08,-85.62,65.12,73.39,-1.37,0.68
65,4.18,64,18,1.393,-6.28,-84.23,64.37,73.08,-1.57,0.75
66,4.22,65,17,2.494,-6.21,-81.74,62.53,72.92,-1.94,0.66
67,4.25,66,16,2.129,-6.18,-79.61,61.02,72.47,-2.45,0.62
68,4.28,67,15,2.867,-6.05,-76.74,59.64,72.24,-3.0,0.38
69,4.32,68,14,1.637,-6.39,-75.23,58.0,71.95,-3.55,0.38
70,4.35,69,13,2.143,-6.27,-73.08,56.85,71.7,-3.74,0.54
71,4.38,70,12,1.094,-6.21,-71.99,55.95,71.63,-3.95,0.38
72,4.42,71,11,1.718,-6.04,-70.27,54.7,71.47,-3.9,0.49
73,4.45,72,10,1.013,-6.25,-69.35,53.69,71.57,-3.91,0.46
74,4.48,73,9,1.518,-6.39,-67.83,53.27,71.6,-3.77,0.52
75,4.52,74,8,1.134,-6.18,-66.69,52.51,71.59,-3.52,0.55
76,4.55,75,7,0.725,-6.1,-66.09,51.78,71.54,-3.52,0.55
77,4.58,76,6,0.863,-6.17,-65.22,51.26,71.57,-3.52,0.68
78,4.62,77,5,0.523,-6.05,-64.7,51.22,71.48,-3.49,0.6
79,4.65,78,4,0.714,-5.89,-63.99,50.61,71.15,-3.53,0.68
80,4.68,79,24,12.344,-5.69,-76.33,57.55,72.97,-1.6,0.24
81,4.72,80,23,1.451,-5.74,-74.88,57.36,72.59,-1.62,0.16
82,4.75,81,22,1.618,-5.61,-73.26,57.09,72.13,-1.75,0.24
