action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,1.74,0,50,,-5.37,-101.13,88.06,75.02,-1.02,1.44
2,1.77,1,49,0.222,-5.44,-100.91,88.23,75.2,-1.0,1.43
3,1.81,2,48,0.425,-5.4,-100.88,87.8,75.18,-0.99,1.43
4,1.84,3,47,0.489,-5.89,-100.47,88.17,75.26,-1.05,1.15
5,1.87,4,46,0.395,-6.16,-100.87,88.15,75.41,-1.04,1.29
6,1.91,5,45,0.615,-6.77,-101.02,87.94,75.43,-1.05,1.12
7,1.94,6,44,0.610,-7.38,-101.01,87.4,75.36,-1.08,1.16
8,1.97,7,43,0.610,-7.99,-100.99,87.89,75.55,-0.97,1.08
9,2.01,8,42,0.877,-8.87,-101.07,87.66,75.58,-1.03,1.16
10,2.04,9,41,0.732,-9.6,-101.15,87.69,75.64,-1.06,1.14
11,2.07,10,40,0.620,-10.22,-100.92,87.51,75.71,-1.01,1.26
12,2.11,11,39,0.987,-11.21,-101.27,87.4,75.64,-1.04,1.13
13,2.14,12,38,0.873,-12.08,-101.18,87.59,75.52,-1.08,1.16
14,2.17,13,37,0.951,-13.03,-101.21,87.13,75.67,-1.11,1.11
15,2.21,14,36,0.737,-13.77,-101.4,87.33,75.74,-1.08,1.1
16,2.24,15,35,0.651,-14.36,-102.05,87.22,75.69,-1.09,1.27
17,2.27,16,34,0.623,-14.99,-101.61,87.26,75.64,-1.16,1.25
18,2.31,17,33,0.271,-15.26,-101.75,87.38,75.76,-1.11,1.34
19,2.34,18,32,0.699,-15.96,-101.97,87.11,75.97,-1.1,1.18
20,2.37,19,31,0.426,-16.09,-101.54,87.11,75.86,-1.13,1.22
21,2.41,20,30,0.553,-16.31,-102.09,87.42,75.83,-1.12,1.07
22,2.44,21,29,0.282,-16.59,-102.07,87.42,75.74,-1.11,1.2
23,2.47,22,28,0.673,-17.26,-101.99,87.35,75.65,-1.03,1.17
24,2.51,23,27,0.632,-17.69,-101.36,87.0,75.55,-1.13,1.04
25,2.54,24,26,0.765,-18.0,-102.12,87.02,75.66,-1.15,1.16
26,2.57,25,25,0.502,-18.5,-101.62,87.4,75.66,-1.11,1.14
27,2.61,26,24,0.526,-18.58,-102.15,87.4,75.74,-1.07,1.18
28,2.64,27,23,0.556,-18.82,-101.59,87.04,75.68,-1.11,1.19
29,2.67,28,22,0.854,-18.82,-102.45,87.18,75.63,-1.07,1.06
30,2.71,29,21,0.391,-18.78,-102.06,87.27,75.59,-1.08,1.15
31,2.74,30,20,0.226,-19.0,-101.99,87.07,75.57,-1.09,1.09
32,2.78,31,22,1.794,-17.21,-101.36,87.36,76.41,-1.1,1.02
33,2.81,32,21,0.153,-17.36,-101.5,87.36,76.35,-1.11,1.15
34,2.84,33,20,0.340,-17.68,-101.59,87.02,76.31,-1.17,1.05
35,2.88,34,19,0.361,-17.79,-101.58,87.38,76.3,-1.18,1.08
36,2.91,35,18,0.176,-17.93,-101.49,87.56,76.34,-1.2,1.03
37,2.94,36,17,0.269,-18.19,-101.33,87.29,76.27,-1.21,1.08
38,2.98,37,16,0.386,-18.3,-101.24,87.68,76.36,-1.09,1.08
39,3.01,38,15,0.216,-18.2,-101.45,87.49,76.42,-1.2,1.11
40,3.04,39,14,0.342,-18.54,-101.37,87.35,76.37,-1.19,0.99
41,3.08,40,13,0.232,-18.7,-101.14,87.47,76.34,-1.18,0.99
42,3.11,41,12,0.464,-18.91,-101.29,87.93,76.32,-1.16,1.09
43,3.14,42,11,0.477,-19.07,-101.37,87.46,76.18,-1.26,0.98
44,3.18,43,10,0.153,-19.22,-101.42,87.57,76.3,-1.19,0.88
45,3.21,44,9,0.170,-19.21,-101.5,87.45,76.33,-1.24,1.05
46,3.24,45,8,0.597,-19.66,-100.91,87.71,76.14,-1.25,0.89
47,3.28,46,7,0.607,-19.76,-101.51,87.51,76.1,-1.25,0.94
48,3.31,47,6,0.699,-19.93,-100.82,87.6,76.11,-1.2,1.08
49,3.34,48,5,0.324,-19.6,-100.74,87.58,76.12,-1.24,0.9
50,3.38,49,4,0.323,-19.79,-101.07,87.76,76.0,-1.18,0.94
