action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,1.00,0,50,,-6.08,-101.3,88.32,74.83,-1.06,0.96
2,1.04,1,49,0.631,-6.23,-101.93,87.73,74.47,-1.1,0.89
3,1.07,2,48,0.574,-6.67,-101.61,88.3,74.27,-1.06,1.07
4,1.10,3,47,0.800,-7.14,-101.6,87.5,73.84,-1.12,0.82
5,1.14,4,46,0.452,-7.05,-101.96,87.96,73.79,-1.06,1.14
6,1.17,5,45,0.673,-7.28,-101.29,87.78,73.45,-1.09,0.93
7,1.20,6,44,0.844,-7.44,-102.13,88.07,73.23,-1.07,0.85
8,1.24,7,43,0.525,-7.97,-101.77,87.77,73.11,-1.13,0.95
9,1.27,8,42,0.383,-8.35,-101.57,87.88,73.11,-1.12,0.9
10,1.31,9,41,0.444,-8.8,-101.65,87.91,72.76,-1.12,1.04
11,1.34,10,40,0.242,-8.95,-101.42,88.02,72.51,-1.06,1.02
12,1.37,11,39,0.923,-9.17,-101.43,87.1,72.61,-1.04,1.0
13,1.41,12,38,0.510,-9.32,-101.32,87.61,72.35,-1.15,1.15
14,1.44,13,37,0.397,-9.11,-101.72,87.42,72.12,-1.12,0.85
15,1.47,14,36,0.947,-9.26,-100.77,86.8,71.97,-1.07,0.81
16,1.51,15,35,0.832,-9.32,-101.61,87.57,71.94,-1.06,0.95
17,1.54,16,34,0.341,-9.09,-101.43,87.69,71.6,-1.0,0.94
18,1.57,17,33,0.270,-9.15,-101.58,87.42,71.47,-1.06,1.07
19,1.61,18,32,0.664,-8.85,-101.43,86.76,71.45,-1.14,1.06
20,1.64,19,31,0.361,-9.01,-101.6,86.4,71.6,-1.13,1.0
21,1.67,20,30,0.670,-8.66,-101.48,87.07,71.56,-1.04,1.0
22,1.71,21,29,0.635,-8.72,-101.4,86.43,71.73,-1.21,1.15
23,1.74,22,28,0.398,-8.71,-101.5,86.04,71.66,-1.1,1.0
24,1.77,23,27,0.338,-8.8,-101.84,85.73,71.82,-1.15,1.0
25,1.81,24,26,0.263,-9.04,-102.05,85.46,72.03,-1.08,0.88
26,1.84,25,25,0.432,-9.43,-101.61,85.68,71.96,-1.01,0.98
27,1.87,26,24,0.651,-9.55,-102.26,85.11,72.0,-1.09,0.97
28,1.91,27,23,0.684,-10.06,-101.76,85.8,72.11,-1.15,0.94
29,1.94,28,22,0.453,-10.51,-101.52,85.59,71.79,-1.11,0.92
30,1.97,29,21,0.793,-10.65,-101.9,84.8,71.56,-1.26,1.04
31,2.01,30,20,0.557,-11.21,-101.78,85.15,71.32,-1.1,0.98
32,2.04,31,19,0.688,-11.2,-101.77,85.31,70.63,-1.18,0.79
33,2.07,32,18,0.257,-11.46,-101.51,85.37,70.43,-1.26,0.91
34,2.11,33,20,1.394,-12.48,-101.84,83.97,71.82,-1.2,0.91
35,2.14,34,19,0.294,-12.37,-101.72,83.82,71.52,-1.25,0.86
36,2.17,35,18,0.140,-12.32,-101.83,83.71,71.38,-1.21,0.98
37,2.21,36,17,0.360,-11.98,-101.84,83.35,71.34,-1.16,0.92
38,2.24,37,16,0.295,-12.08,-101.95,83.06,71.3,-1.29,0.82
39,2.28,38,15,0.265,-11.82,-101.96,83.14,71.25,-1.22,0.88
40,2.31,39,14,0.688,-11.72,-101.28,82.57,71.46,-1.25,0.95
41,2.34,40,13,0.516,-11.21,-101.62,82.22,71.54,-1.35,0.81
42,2.38,41,12,0.421,-11.21,-101.2,82.1,71.38,-1.31,0.95
43,2.41,42,11,0.269,-11.0,-101.11,81.83,71.47,-1.39,0.84
44,2.44,43,10,1.344,-10.64,-100.47,80.49,71.67,-1.5,0.9
45,2.48,44,9,0.347,-10.91,-100.12,80.53,71.63,-1.7,0.82
46,2.51,45,8,1.407,-10.48,-98.71,79.39,71.68,-1.85,0.9
47,2.54,46,7,1.068,-10.41,-97.65,78.88,71.58,-2.1,0.74
48,2.58,47,6,1.378,-10.1,-96.27,77.88,71.4,-2.26,0.8
49,2.61,48,5,1.307,-9.97,-95.02,76.58,71.3,-2.39,0.85
50,2.64,49,4,1.484,-9.84,-93.54,76.0,71.19,-2.45,0.83
51,2.68,50,3,4.940,-9.0,-88.6,72.97,71.21,-2.74,0.71
52,2.71,51,2,1.891,-8.64,-86.71,71.49,71.07,-2.95,0.68
53,2.74,52,1,1.855,-8.64,-84.85,71.04,70.85,-3.14,0.7
