action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,1.84,0,50,,-4.34,-101.7,87.74,73.78,-1.22,1.01
2,1.87,1,49,0.434,-4.36,-101.49,87.88,73.34,-1.08,0.91
3,1.91,2,48,0.600,-4.27,-101.41,87.28,73.11,-1.13,0.82
4,1.94,3,47,0.733,-4.38,-101.56,88.01,72.73,-1.07,0.83
5,1.97,4,46,0.311,-4.48,-101.5,87.7,72.43,-1.13,0.85
6,2.01,5,45,0.343,-4.47,-101.43,87.39,72.09,-1.14,0.89
7,2.04,6,44,0.138,-4.61,-101.34,87.41,72.05,-1.23,0.98
8,2.07,7,43,0.590,-4.49,-101.93,87.54,71.74,-1.16,0.83
9,2.11,8,42,0.295,-4.56,-101.77,87.25,71.45,-1.14,0.85
10,2.14,9,41,0.396,-4.64,-101.63,87.09,71.05,-1.13,0.81
11,2.17,10,40,0.639,-4.62,-100.99,86.87,70.6,-1.13,0.74
12,2.21,11,39,0.792,-4.83,-101.78,87.51,70.16,-1.2,0.84
13,2.24,12,38,0.295,-4.78,-101.83,87.41,69.86,-1.09,0.85
14,2.27,13,37,0.807,-4.93,-101.55,86.6,69.62,-1.17,0.94
15,2.31,14,36,0.481,-4.76,-101.43,86.81,69.14,-1.16,0.82
16,2.34,15,35,0.487,-4.87,-101.64,86.32,69.01,-1.1,0.86
17,2.38,16,34,0.345,-4.83,-101.38,86.46,68.66,-1.13,0.89
18,2.41,17,33,0.564,-4.9,-101.94,87.01,68.1,-1.12,0.93
19,2.44,18,32,1.049,-4.88,-100.89,86.97,67.64,-1.11,0.92
20,2.48,19,31,0.555,-4.86,-101.44,86.43,67.47,-1.2,0.98
21,2.51,20,30,0.680,-4.98,-102.12,86.33,67.07,-1.03,0.91
22,2.54,21,29,0.315,-5.05,-101.81,86.45,67.03,-1.08,0.88
23,2.58,22,28,0.439,-5.14,-101.37,86.02,66.91,-1.13,0.9
24,2.61,23,27,0.493,-5.52,-101.86,85.76,67.1,-1.13,0.99
25,2.64,24,26,0.332,-5.58,-101.53,85.53,66.87,-1.1,0.99
26,2.68,25,25,0.559,-6.14,-101.82,85.49,66.88,-1.07,0.94
27,2.71,26,24,0.346,-6.49,-101.74,85.55,66.74,-1.15,1.0
28,2.74,27,23,0.526,-7.01,-101.62,85.44,66.74,-1.16,1.02
29,2.78,28,22,0.546,-7.17,-101.56,84.9,66.8,-1.12,1.05
30,2.81,29,21,0.498,-7.67,-101.58,84.46,66.83,-1.17,0.93
31,2.84,30,20,0.335,-8.0,-101.26,84.22,67.06,-1.19,1.01
32,2.88,31,19,0.608,-8.18,-101.48,84.82,66.98,-1.22,1.01
33,2.91,32,21,3.898,-6.21,-101.24,80.93,68.37,-0.82,1.03
34,2.94,33,20,0.123,-6.29,-101.29,80.8,68.45,-0.81,1.02
35,2.98,34,19,0.758,-6.17,-101.22,80.05,68.57,-0.86,0.87
36,3.01,35,18,0.176,-6.08,-101.4,79.91,68.56,-0.86,0.97
37,3.04,36,17,0.520,-5.96,-100.88,79.46,68.56,-0.87,0.96
38,3.08,37,16,0.579,-6.04,-100.96,78.89,68.68,-0.89,0.95
39,3.11,38,15,0.259,-6.11,-101.22,79.0,68.64,-0.89,0.99
40,3.15,39,14,0.554,-5.9,-100.86,78.45,68.6,-0.89,1.02
41,3.18,40,13,0.331,-5.78,-100.52,78.4,68.69,-0.9,1.02
42,3.21,41,12,0.569,-6.03,-101.02,77.83,68.78,-0.96,0.98
43,3.25,42,11,0.088,-5.94,-101.05,77.85,68.74,-0.89,0.93
44,3.28,43,10,0.472,-6.32,-100.58,77.49,68.72,-1.01,1.01
45,3.31,44,9,0.680,-5.94,-100.41,76.81,68.8,-1.05,1.03
46,3.35,45,8,0.165,-5.98,-100.24,76.71,68.72,-1.03,0.99
47,3.38,46,7,0.457,-6.03,-100.19,76.25,68.78,-1.09,1.09
48,3.41,47,6,0.441,-5.97,-99.75,75.94,68.89,-1.09,0.97
49,3.45,48,5,0.429,-5.73,-99.32,75.55,68.91,-1.14,1.0
50,3.48,49,4,0.825,-5.77,-98.58,74.73,68.77,-1.13,0.89
51,3.51,50,3,1.163,-5.59,-98.31,73.56,69.78,-1.2,0.97
52,3.55,51,2,1.508,-5.61,-96.81,72.96,69.74,-1.38,1.03
53,3.58,52,1,1.177,-6.07,-96.12,71.79,69.65,-1.65,0.94
54,3.85,53,27,7.990,-7.01,-101.17,79.78,68.89,-0.54,0.73
55,3.88,54,26,0.196,-6.97,-101.09,79.58,69.07,-0.46,0.77
56,3.91,55,25,0.246,-7.22,-101.29,79.43,69.3,-0.39,0.74
57,3.95,56,24,0.253,-6.97,-101.04,79.36,69.46,-0.4,0.65
58,3.98,57,23,0.287,-7.14,-100.92,79.07,69.49,-0.34,0.6
59,4.02,58,22,0.580,-7.05,-100.42,78.49,69.54,-0.37,0.65
60,4.05,59,21,0.491,-6.82,-99.93,78.32,69.29,-0.43,0.66
61,4.08,60,20,0.717,-6.99,-99.21,78.19,69.08,-0.47,0.53
62,4.12,61,19,1.512,-7.15,-97.7,77.93,68.65,-0.4,0.55
63,4.15,62,18,1.338,-6.81,-96.36,76.99,68.08,-0.57,0.74
64,4.18,63,17,2.559,-7.34,-93.8,76.62,67.56,-0.61,0.64
65,4.22,64,16,1.862,-7.11,-91.94,75.12,66.68,-0.78,0.69
66,4.25,65,15,2.646,-7.07,-89.3,73.63,66.32,-0.99,0.72
67,4.28,66,14,2.443,-6.97,-86.85,72.3,65.84,-1.05,0.67
68,4.32,67,13,3.022,-6.78,-83.83,70.36,65.35,-1.19,0.61
69,4.35,68,12,2.235,-6.84,-81.6,69.28,65.1,-1.36,0.5
70,4.38,69,11,2.522,-7.02,-79.07,68.37,65.08,-1.39,0.48
71,4.42,70,10,2.089,-6.97,-76.98,66.78,64.52,-1.31,0.43
72,4.45,71,9,2.181,-6.95,-74.8,65.23,64.61,-1.52,0.52
73,4.48,72,8,1.945,-6.81,-72.86,64.17,64.52,-1.57,0.58
74,4.52,73,7,1.429,-6.88,-71.43,63.2,64.52,-1.78,0.56
75,4.55,74,6,1.593,-6.79,-69.84,62.37,64.43,-1.75,0.51
76,4.58,75,5,1.668,-6.73,-68.17,60.93,64.3,-1.94,0.41
77,4.62,76,4,1.359,-6.57,-66.81,60.63,64.45,-2.02,0.63
78,4.65,77,25,15.967,-8.17,-50.84,50.26,68.87,-2.79,15.71
79,4.68,78,24,0.560,-8.33,-50.28,50.03,69.17,-2.85,16.13
80,4.72,79,23,1.130,-8.26,-49.62,48.9,69.39,-2.7,16.5
81,4.75,80,22,7.374,-9.09,-43.32,44.3,71.85,-3.04,23.87
82,4.78,81,21,1.381,-9.38,-41.94,44.46,71.94,-3.0,24.1
83,4.82,82,20,0.435,-9.34,-41.98,44.02,71.87,-3.01,24.17
84,4.85,83,19,1.291,-9.02,-40.69,44.23,71.76,-2.97,24.28
85,4.89,84,18,0.842,-9.35,-39.85,44.08,71.7,-2.93,24.47
86,4.92,85,17,1.252,-9.29,-38.59,43.4,71.57,-2.9,24.79
87,4.95,86,16,0.895,-9.44,-38.07,42.51,71.6,-2.85,25.58
88,4.99,87,15,1.156,-9.36,-38.06,43.28,71.71,-2.74,26.74
89,5.02,88,14,1.709,-9.43,-37.2,43.0,71.77,-2.57,28.45
90,5.05,89,13,1.099,-9.48,-36.33,42.74,71.68,-2.32,29.55
91,5.09,90,12,0.923,-9.63,-36.18,42.64,71.75,-2.16,30.47
92,5.12,91,11,0.548,-9.57,-35.63,42.81,71.76,-2.07,30.75
93,5.15,92,10,0.404,-9.65,-35.4,42.5,71.65,-1.82,31.15
94,5.19,93,9,0.525,-9.53,-35.37,43.03,71.68,-1.67,31.33
95,5.22,94,8,0.294,-9.56,-35.4,42.73,71.77,-1.55,31.33
96,5.25,95,7,0.838,-9.58,-34.56,42.98,71.64,-1.31,31.33
97,5.29,96,6,0.510,-9.71,-34.08,42.47,71.63,-1.17,31.5
98,5.32,97,5,0.237,-9.83,-33.85,42.71,71.76,-1.11,31.67
99,5.35,98,4,0.344,-9.9,-33.51,42.66,71.86,-1.04,31.97
100,5.39,99,3,0.453,-10.01,-33.54,42.92,72.1,-0.89,32.43
101,5.42,100,2,0.955,-9.97,-32.59,42.72,72.19,-0.82,32.74
102,5.45,101,1,0.613,-10.01,-31.98,42.34,72.35,-0.78,33.07
103,5.55,102,24,4.030,-7.11,-34.05,43.63,69.62,-2.79,29.04
104,5.59,103,23,0.752,-7.18,-33.3,43.45,69.79,-2.66,29.09
105,5.62,104,22,0.607,-7.18,-32.96,42.84,69.7,-2.72,29.23
106,5.65,105,21,1.199,-7.19,-31.76,42.65,69.83,-2.63,29.2
107,5.69,106,20,1.384,-7.19,-30.37,41.86,69.65,-2.73,29.1
108,5.72,107,19,0.437,-7.63,-30.24,41.93,69.86,-2.55,29.52
109,5.75,108,18,1.171,-7.74,-29.07,41.93,70.03,-2.58,30.02
110,5.79,109,17,0.796,-7.85,-29.35,41.64,69.75,-2.65,30.82
111,5.82,110,16,1.141,-7.82,-28.82,41.52,69.76,-2.56,31.96
112,5.86,111,15,0.842,-8.09,-27.98,41.65,69.5,-2.61,32.77
113,5.89,112,14,0.629,-7.85,-27.35,41.06,69.64,-2.46,33.37
114,5.92,113,13,0.527,-8.05,-27.03,40.76,69.57,-2.45,33.9
115,5.96,114,12,0.560,-8.27,-26.47,40.93,69.48,-2.47,34.18
116,5.99,115,11,0.450,-8.52,-26.1,40.48,69.42,-2.52,34.33
117,6.02,116,10,0.470,-8.39,-25.69,40.7,68.95,-2.48,34.47
118,6.06,117,9,0.803,-8.51,-24.89,40.55,68.87,-2.4,34.37
119,6.09,118,8,0.448,-8.66,-24.44,40.23,68.71,-2.28,34.4
120,6.12,119,7,0.520,-8.63,-24.63,40.75,68.53,-2.26,34.52
121,6.16,120,6,0.841,-8.78,-23.78,40.33,68.13,-2.38,34.7
122,6.19,121,5,0.926,-8.67,-22.86,40.27,68.04,-2.27,34.8
123,6.22,122,4,0.795,-8.63,-22.06,39.85,67.65,-2.26,34.9
124,6.26,123,3,0.433,-8.72,-21.63,39.63,67.67,-2.13,34.81
125,6.29,124,2,1.138,-8.59,-20.49,39.72,67.48,-2.13,35.0
126,6.32,125,1,1.019,-8.33,-19.47,39.51,67.36,-2.13,34.93
127,6.46,126,25,14.511,-9.55,-4.96,30.78,70.55,-0.82,35.4
128,6.49,127,24,0.493,-9.52,-4.47,30.47,70.27,-0.95,35.19
129,6.52,128,23,1.265,-9.53,-3.2,30.05,70.53,-0.81,35.15
130,6.56,129,22,0.540,-9.44,-2.66,29.68,70.24,-0.75,35.35
131,6.59,130,21,0.708,-9.55,-1.96,29.17,70.37,-0.67,35.23
132,6.62,131,20,1.008,-9.35,-0.95,28.34,70.19,-0.68,35.3
133,6.66,132,19,0.198,-9.3,-0.89,28.47,69.99,-0.63,35.45
134,6.69,133,18,0.310,-9.27,-0.58,28.59,69.77,-0.63,35.3
135,6.72,134,17,0.218,-9.37,-0.37,28.43,69.79,-0.58,35.08
136,6.76,135,16,0.838,-9.2,0.21,28.6,69.72,-0.57,34.24
137,6.79,136,15,2.312,-9.17,0.14,28.6,69.68,-0.56,31.93
138,6.83,137,14,2.844,-8.96,0.19,28.27,69.32,-0.53,29.09
139,6.86,138,13,2.475,-8.91,0.26,28.53,69.32,-0.54,26.61
140,6.89,139,12,2.555,-8.63,0.11,28.43,68.92,-0.46,24.06
141,6.93,140,11,2.353,-8.7,-0.54,28.86,68.69,-0.52,21.7
142,6.96,141,10,2.380,-8.46,-0.7,29.21,68.63,-0.42,19.32
143,6.99,142,9,2.730,-8.6,-0.79,28.93,68.64,-0.52,16.59
144,7.03,143,8,2.593,-8.49,-0.55,29.24,68.68,-0.45,14.0
145,7.06,144,7,2.377,-8.2,-1.19,29.57,68.41,-0.51,11.63
146,7.09,145,6,1.528,-8.03,-1.17,29.87,68.21,-0.45,10.1
147,7.13,146,5,0.957,-8.23,-1.81,29.84,68.06,-0.53,9.14
148,7.16,147,4,0.547,-8.3,-1.33,29.95,68.37,-0.5,8.59
149,7.19,148,3,0.376,-8.52,-1.71,29.92,68.24,-0.43,8.41
150,7.23,149,2,0.526,-8.24,-1.84,29.64,68.16,-0.54,7.88
151,7.26,150,1,0.250,-8.29,-1.59,29.49,68.21,-0.54,8.13
152,7.39,151,24,12.559,-8.84,-1.67,32.51,66.93,-2.4,20.69
153,7.43,152,23,1.830,-8.8,-0.77,32.08,67.02,-2.32,18.86
154,7.46,153,22,1.645,-8.68,-1.08,32.13,66.87,-2.29,17.21
155,7.49,154,21,1.305,-8.61,-0.94,32.17,67.04,-2.18,15.91
156,7.53,155,20,1.161,-8.65,-0.96,31.95,67.02,-2.09,14.75
157,7.56,156,19,1.496,-8.55,-0.64,31.87,67.34,-2.06,13.25
158,7.59,157,18,1.516,-8.61,-0.26,31.89,67.16,-2.08,11.74
159,7.63,158,17,1.329,-8.6,0.01,31.38,67.12,-2.09,10.41
160,7.66,159,16,1.246,-8.56,-0.39,31.49,67.28,-2.16,9.16
161,7.69,160,15,0.828,-8.37,0.11,31.77,67.31,-2.26,8.33
162,7.73,161,14,1.046,-8.46,0.13,30.72,67.5,-2.22,7.4
163,7.76,162,13,0.900,-8.55,-0.77,30.56,67.49,-2.3,6.91
164,7.80,163,12,0.553,-8.58,-1.32,30.5,67.61,-2.39,6.58
165,7.83,164,11,1.420,-8.42,0.1,30.23,68.1,-2.46,6.35
166,7.86,165,10,0.847,-8.39,-0.58,29.38,68.36,-2.61,6.3
167,7.90,166,9,0.660,-8.51,-1.24,28.8,68.99,-2.85,6.18
168,7.93,167,8,0.751,-8.53,-1.76,28.05,69.47,-3.04,6.21
169,7.96,168,7,0.704,-8.3,-2.47,27.61,70.15,-3.18,6.14
170,8.00,169,6,0.707,-8.43,-3.18,27.06,70.79,-3.4,6.13
171,8.03,170,5,1.032,-8.41,-4.21,27.07,71.72,-3.56,6.11
172,8.06,171,4,1.122,-8.82,-5.33,26.31,72.56,-3.69,5.96
173,8.10,172,3,0.875,-8.46,-6.17,25.52,73.44,-3.74,6.11
174,8.13,173,2,0.836,-8.58,-6.89,25.28,74.27,-3.93,6.04
175,8.16,174,1,0.959,-8.69,-7.85,24.58,75.22,-4.06,6.1
176,8.36,175,25,12.542,-1.67,-20.39,14.77,84.25,-1.88,5.81
177,8.40,176,24,2.226,-1.13,-20.26,12.55,84.14,-1.72,5.81
178,8.43,177,23,1.184,0.05,-21.11,11.83,84.1,-1.56,5.8
179,8.46,178,22,0.956,1.01,-20.63,10.89,84.38,-1.54,5.85
180,8.50,179,21,0.984,1.99,-21.57,10.68,84.54,-1.23,5.81
181,8.53,180,20,1.082,3.07,-21.5,9.94,84.44,-1.36,5.97
182,8.56,181,19,1.199,4.27,-21.69,9.77,84.24,-1.36,5.82
183,8.60,182,18,1.198,5.47,-21.94,8.72,84.12,-1.05,5.72
184,8.63,183,17,1.345,6.59,-21.58,7.37,84.11,-1.05,5.71
185,8.66,184,16,1.208,7.8,-21.3,7.16,83.7,-0.99,5.84
186,8.70,185,15,0.899,8.44,-21.25,6.26,83.62,-1.0,5.74
187,8.73,186,14,1.490,9.93,-20.67,5.53,83.38,-0.96,5.69
188,8.77,187,13,1.294,10.8,-21.35,4.23,83.4,-0.69,5.86
189,8.80,188,12,1.752,12.2,-19.6,3.95,83.16,-0.73,5.64
190,8.83,189,11,0.832,13.03,-20.11,3.27,82.81,-0.7,5.73
191,8.87,190,10,1.259,14.29,-19.53,2.09,82.45,-0.71,5.53
192,8.90,191,9,0.500,14.72,-19.03,1.82,82.67,-0.53,5.66
193,8.93,192,8,1.862,15.99,-18.35,-0.04,82.34,-0.39,5.5
194,8.97,193,7,0.728,16.72,-18.41,-0.75,82.28,-0.4,5.48
195,9.00,194,6,1.544,17.78,-16.87,-0.78,81.91,-0.37,5.46
196,9.03,195,5,1.299,17.86,-15.57,-1.91,81.68,-0.42,5.58
197,9.07,196,4,1.236,19.02,-15.36,-3.15,81.72,-0.37,5.63
198,9.10,197,3,1.309,19.69,-14.05,-4.35,81.47,-0.27,5.35
199,9.13,198,2,1.345,20.23,-12.71,-5.7,81.52,-0.23,5.48
200,9.17,199,1,1.321,20.66,-11.39,-6.78,81.22,-0.03,5.5
201,9.20,199,25,15.498,10.49,-22.76,8.71,83.05,-1.36,5.8
202,9.23,200,24,5.421,6.79,-26.88,14.13,83.53,-1.91,5.85
203,9.27,201,23,0.633,7.42,-26.26,14.7,83.3,-1.74,5.91
204,9.30,202,22,2.712,8.51,-25.5,11.99,82.91,-1.78,5.79
205,9.33,203,21,0.789,9.3,-25.03,12.31,82.75,-1.85,5.52
206,9.37,204,20,1.210,9.97,-24.06,11.1,82.9,-1.94,5.64
207,9.40,205,19,0.994,10.96,-23.84,10.21,82.62,-1.91,5.47
208,9.44,206,18,1.351,11.83,-22.91,8.86,82.69,-1.73,5.55
209,9.47,207,17,1.756,12.63,-21.3,7.1,82.32,-1.72,5.59
210,9.50,208,16,0.998,13.51,-20.3,6.4,82.14,-1.9,5.54
211,9.54,209,15,1.196,14.71,-19.46,5.9,81.97,-1.66,5.63
212,9.57,210,14,1.946,15.59,-18.28,3.96,81.74,-1.7,5.63
213,9.60,211,13,1.502,16.76,-16.78,2.64,81.89,-1.39,5.43
