action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,0.90,0,50,,-4.77,-101.03,87.87,76.25,-0.58,0.95
2,0.94,1,49,0.634,-5.4,-101.05,87.66,76.53,-0.67,0.97
3,0.97,2,48,0.315,-5.66,-100.74,87.53,76.51,-0.56,0.91
4,1.00,3,47,0.593,-6.0,-101.33,88.1,76.81,-0.66,0.75
5,1.04,4,46,0.248,-6.25,-101.35,88.35,76.62,-0.63,0.84
6,1.07,5,45,0.756,-7.01,-101.6,87.82,77.03,-0.59,0.93
7,1.10,6,44,0.401,-7.23,-101.2,88.07,76.85,-0.64,0.89
8,1.14,7,43,0.591,-7.82,-101.42,88.17,77.06,-0.63,0.69
9,1.17,8,42,0.752,-8.57,-101.83,88.25,76.96,-0.65,0.67
10,1.20,9,41,0.838,-9.41,-101.45,88.15,77.13,-0.64,0.59
11,1.24,10,40,0.676,-10.09,-101.45,87.98,77.19,-0.59,0.68
12,1.27,11,39,0.509,-10.6,-101.86,88.09,77.19,-0.64,0.72
13,1.30,12,38,0.984,-11.58,-102.41,88.36,77.14,-0.69,0.72
14,1.34,13,37,1.561,-12.43,-100.85,87.69,77.21,-0.59,0.77
15,1.37,14,36,1.281,-13.71,-101.58,87.63,77.67,-0.62,0.84
16,1.40,15,35,0.810,-14.52,-102.14,87.61,77.85,-0.57,0.75
17,1.44,16,34,1.192,-15.71,-102.16,87.29,77.77,-0.66,0.78
18,1.47,17,33,1.157,-16.87,-101.91,87.45,77.65,-0.7,0.83
19,1.51,18,32,1.139,-18.0,-102.52,87.79,77.79,-0.69,0.81
20,1.54,19,31,0.888,-18.89,-101.8,87.55,77.64,-0.69,0.75
21,1.57,20,30,0.589,-19.46,-102.39,88.14,77.56,-0.7,0.71
22,1.61,21,29,0.814,-20.27,-102.02,87.75,77.73,-0.74,0.83
23,1.64,22,28,0.551,-20.82,-102.04,87.73,77.75,-0.73,0.91
24,1.67,23,27,0.967,-21.79,-102.36,88.24,77.76,-0.69,0.88
25,1.71,24,26,0.831,-22.62,-101.9,87.42,77.66,-0.78,0.75
26,1.74,25,25,1.106,-23.6,-102.38,88.52,77.82,-0.8,0.73
27,1.77,26,24,0.840,-24.44,-102.45,87.71,77.64,-0.74,0.66
28,1.81,27,23,0.521,-24.96,-102.19,87.9,77.65,-0.73,0.82
29,1.84,28,25,1.706,-23.26,-101.87,88.73,77.62,-0.54,1.05
30,1.87,29,24,0.907,-24.16,-102.07,88.34,77.68,-0.54,1.07
31,1.91,30,23,0.599,-24.76,-101.8,88.54,77.72,-0.57,1.01
32,1.94,31,22,0.811,-25.57,-101.94,88.74,77.61,-0.55,0.94
33,1.97,32,21,0.899,-26.47,-101.86,88.64,77.59,-0.54,0.87
34,2.01,33,20,0.762,-27.23,-101.94,88.51,77.54,-0.52,0.86
35,2.04,34,19,0.803,-28.04,-102.24,88.32,77.63,-0.59,0.82
36,2.07,35,18,0.774,-28.5,-101.47,88.65,77.53,-0.6,0.95
37,2.11,36,17,0.704,-29.2,-101.83,88.72,77.66,-0.62,0.93
38,2.14,37,16,0.595,-29.8,-101.62,89.22,77.5,-0.69,0.9
39,2.17,38,15,0.797,-30.59,-101.76,88.61,77.35,-0.64,0.9
40,2.21,39,14,0.901,-31.49,-101.75,88.55,77.48,-0.74,0.85
41,2.24,40,13,0.606,-32.1,-101.16,88.53,77.35,-0.69,0.84
42,2.27,41,12,0.757,-32.86,-101.6,88.24,77.39,-0.71,0.78
43,2.31,42,11,0.939,-33.79,-101.81,88.73,77.27,-0.74,0.71
44,2.34,43,10,0.514,-34.31,-101.75,88.3,76.97,-0.75,0.81
45,2.38,44,9,0.708,-35.02,-101.78,88.87,76.84,-0.8,0.81
