action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,1.84,0,50,,-5.93,-101.77,88.81,72.99,-1.05,1.07
2,1.87,1,49,0.986,-6.4,-101.93,89.07,72.0,-1.19,0.89
3,1.91,2,48,1.005,-6.25,-102.02,89.62,71.0,-1.22,0.93
4,1.94,3,47,1.151,-6.24,-101.6,89.33,69.85,-1.27,0.91
5,1.97,4,46,0.709,-6.41,-101.41,89.59,69.14,-1.28,0.94
6,2.01,5,45,0.865,-6.15,-101.56,89.86,68.27,-1.26,0.81
7,2.04,6,44,0.626,-6.2,-101.37,89.72,67.65,-1.29,0.96
8,2.07,7,43,0.436,-6.24,-101.61,90.05,67.21,-1.26,0.91
9,2.11,8,42,0.808,-5.93,-102.15,89.84,66.4,-1.24,0.93
10,2.14,9,41,0.665,-6.01,-101.65,90.21,65.74,-1.38,0.8
11,2.17,10,40,0.583,-5.81,-101.81,89.63,65.68,-1.27,1.06
12,2.21,11,39,0.708,-5.97,-101.84,90.33,65.12,-1.29,0.8
13,2.24,12,38,0.790,-5.93,-101.77,89.55,64.92,-1.26,0.91
14,2.27,13,37,0.542,-5.85,-101.65,90.09,64.73,-1.29,0.88
15,2.31,14,36,0.961,-5.79,-101.98,89.13,64.41,-1.31,0.74
16,2.34,15,35,0.432,-5.91,-102.19,89.56,64.11,-1.37,0.85
17,2.38,16,34,0.509,-5.85,-101.71,89.05,64.01,-1.37,0.83
18,2.41,17,33,0.936,-5.73,-102.65,89.24,63.82,-1.33,0.75
19,2.44,18,32,0.703,-5.89,-101.94,89.1,64.0,-1.35,0.73
20,2.48,19,31,0.673,-6.06,-101.27,89.31,64.08,-1.32,0.88
21,2.51,20,30,1.237,-6.21,-102.51,88.66,64.16,-1.4,0.8
22,2.54,21,29,0.502,-6.23,-102.0,88.43,64.33,-1.36,0.84
23,2.58,22,28,0.402,-6.37,-101.96,88.03,64.24,-1.32,0.9
24,2.61,23,27,0.145,-6.42,-101.85,88.17,64.29,-1.39,0.83
25,2.64,24,26,0.374,-6.44,-102.23,88.29,64.29,-1.37,0.76
26,2.68,25,25,0.818,-6.48,-102.01,87.84,65.11,-1.37,0.89
27,2.71,26,24,0.447,-6.6,-102.18,87.39,65.43,-1.37,0.87
28,2.74,27,23,0.333,-6.72,-102.51,87.16,65.56,-1.4,0.85
29,2.78,28,22,0.619,-6.56,-101.89,86.78,65.53,-1.41,0.77
30,2.81,29,21,0.494,-6.84,-102.38,87.16,65.55,-1.4,0.79
31,2.84,30,20,0.958,-6.56,-102.36,86.2,65.55,-1.36,0.78
32,2.88,31,19,0.220,-6.78,-102.23,86.34,65.34,-1.38,0.68
33,2.91,32,18,0.223,-6.8,-102.4,86.57,65.26,-1.41,0.83
34,2.94,33,17,0.348,-6.61,-102.1,86.34,64.92,-1.4,0.74
35,2.98,34,16,0.316,-6.71,-102.16,86.03,64.79,-1.34,0.76
36,3.01,35,15,0.212,-6.6,-102.25,86.2,64.58,-1.45,0.74
37,3.04,36,14,0.288,-6.33,-102.1,86.08,64.29,-1.38,0.69
38,3.08,37,13,0.396,-6.26,-101.96,85.69,64.16,-1.43,0.74
39,3.11,38,12,0.183,-6.35,-102.12,85.87,63.99,-1.37,0.67
40,3.14,39,11,0.189,-6.16,-101.99,85.72,63.86,-1.38,0.69
41,3.18,40,10,0.358,-6.22,-101.92,85.36,63.72,-1.4,0.7
42,3.21,41,9,0.231,-5.99,-102.09,85.31,63.55,-1.39,0.6
43,3.24,42,8,0.644,-6.14,-101.64,84.67,63.48,-1.45,0.66
44,3.28,43,7,0.359,-5.97,-102.0,84.36,63.2,-1.4,0.66
45,3.31,44,6,0.165,-5.8,-101.91,84.22,63.12,-1.46,0.62
46,3.34,45,5,0.431,-5.66,-101.92,83.79,63.01,-1.44,0.71
47,3.38,46,4,0.212,-5.63,-102.14,83.97,62.97,-1.45,0.64
48,3.41,47,3,0.327,-5.58,-102.09,83.64,63.09,-1.43,0.69
49,3.45,48,2,0.431,-5.62,-101.65,83.42,63.11,-1.46,0.69
50,3.48,49,1,0.272,-5.67,-101.38,83.51,62.9,-1.41,0.7
51,3.58,50,24,5.851,-6.25,-102.11,87.9,57.05,-1.09,0.81
52,3.61,51,23,0.286,-6.33,-102.21,88.13,57.33,-1.07,0.9
53,3.65,52,22,0.318,-6.34,-102.53,87.81,57.61,-1.01,0.77
54,3.68,53,21,0.509,-6.06,-102.06,87.31,57.73,-1.0,0.86
55,3.71,54,20,0.270,-5.92,-102.2,87.04,57.81,-1.04,0.85
56,3.75,55,19,0.356,-5.98,-102.47,86.91,58.16,-1.02,0.85
57,3.78,56,18,1.216,-6.04,-101.79,85.69,58.25,-0.91,0.79
58,3.81,57,17,0.693,-6.02,-101.16,86.06,58.94,-0.89,0.75
59,3.85,58,16,0.890,-5.79,-102.05,85.39,59.19,-1.0,0.76
60,3.88,59,15,1.124,-6.04,-102.0,84.26,59.37,-1.03,0.81
61,3.91,60,14,1.253,-6.23,-101.51,83.8,60.63,-0.94,0.72
62,3.95,61,13,0.397,-6.24,-101.63,83.41,60.8,-0.99,0.66
63,3.98,62,12,0.770,-6.49,-101.86,82.64,61.43,-0.94,0.7
64,4.01,63,11,0.561,-6.41,-102.42,82.13,61.68,-0.93,0.71
65,4.05,64,10,0.709,-6.11,-102.12,81.42,61.68,-1.01,0.56
66,4.08,65,9,0.491,-6.21,-101.91,80.93,61.87,-0.99,0.66
67,4.11,66,8,0.628,-6.28,-102.54,81.1,62.18,-1.04,0.78
68,4.15,67,7,1.407,-6.2,-102.06,79.69,62.48,-1.06,0.62
