action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,1.77,0,50,,-5.02,-101.44,89.59,78.18,-0.21,0.76
2,1.81,1,49,0.904,-5.74,-101.6,88.69,78.24,-0.25,0.61
3,1.84,2,48,0.694,-6.43,-101.89,88.95,78.35,-0.35,0.7
4,1.87,3,47,0.551,-6.99,-102.32,89.33,78.59,-0.2,0.77
5,1.91,4,46,0.745,-7.73,-102.03,88.99,78.85,-0.19,0.87
6,1.94,5,45,0.693,-8.42,-102.52,88.94,78.67,-0.34,0.67
7,1.97,6,44,1.044,-9.47,-102.97,89.12,78.84,-0.38,0.75
8,2.01,7,43,0.587,-10.05,-103.24,89.11,78.74,-0.35,0.86
9,2.04,8,42,0.398,-10.45,-103.01,88.82,78.77,-0.38,0.79
10,2.07,9,41,0.797,-10.94,-102.96,89.62,78.77,-0.44,0.79
11,2.11,10,40,0.656,-11.6,-103.22,89.65,78.58,-0.49,0.59
12,2.14,11,39,0.618,-11.6,-102.67,89.03,78.86,-0.31,0.74
13,2.17,12,38,0.306,-11.79,-102.74,88.91,78.55,-0.35,0.72
14,2.21,13,37,0.409,-11.62,-103.15,89.14,78.41,-0.31,0.76
15,2.24,14,36,0.306,-11.88,-103.42,89.27,78.72,-0.27,0.61
16,2.27,15,35,0.853,-11.47,-102.82,90.12,78.19,-0.4,0.73
17,2.31,16,34,0.976,-11.03,-102.89,89.14,78.4,-0.46,0.75
18,2.34,17,33,0.184,-11.15,-103.07,89.18,78.44,-0.28,0.73
19,2.37,18,32,0.252,-11.29,-102.94,88.93,78.23,-0.46,0.58
20,2.41,19,31,0.145,-11.35,-102.91,88.93,78.38,-0.43,0.69
21,2.44,20,30,0.624,-11.38,-103.53,89.16,78.35,-0.3,0.8
22,2.47,21,29,0.860,-11.52,-102.67,88.57,78.06,-0.44,0.68
23,2.51,22,28,0.204,-11.64,-102.73,88.77,77.95,-0.48,0.75
24,2.54,23,27,0.396,-11.85,-103.0,89.17,78.13,-0.48,0.95
25,2.58,24,26,0.274,-11.96,-103.07,88.89,78.04,-0.34,0.8
26,2.61,25,25,0.414,-12.37,-103.04,89.05,78.1,-0.48,0.83
27,2.64,26,24,0.585,-12.96,-102.87,89.09,78.04,-0.41,0.85
28,2.68,27,23,0.240,-13.2,-103.09,88.99,77.84,-0.42,0.67
29,2.71,28,22,0.239,-13.32,-102.85,89.08,78.02,-0.47,0.8
30,2.74,29,21,0.309,-13.43,-102.72,88.77,78.18,-0.48,0.75
31,2.78,30,20,0.544,-13.52,-102.33,89.31,77.9,-0.49,0.72
