action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,0.94,0,50,,-3.76,-101.24,88.81,76.25,0.1,0.84
2,0.97,1,49,0.164,-3.84,-101.4,88.67,76.27,0.13,0.82
3,1.00,2,48,0.476,-3.91,-100.93,88.88,76.28,0.18,0.84
4,1.04,3,47,0.135,-3.83,-101.06,88.74,76.28,0.15,0.8
5,1.07,4,46,0.240,-3.91,-101.17,88.5,76.38,0.13,0.86
6,1.10,5,45,0.357,-3.94,-100.81,88.53,76.45,0.15,0.83
7,1.14,6,44,0.360,-4.03,-101.17,88.43,76.4,0.16,0.74
8,1.17,7,43,0.645,-3.88,-100.52,88.76,76.56,0.11,0.82
9,1.20,8,42,0.549,-3.91,-101.07,88.21,76.69,0.07,0.75
10,1.24,9,41,0.184,-3.92,-101.25,88.22,76.64,0.14,0.67
11,1.27,10,40,0.161,-3.82,-101.14,88.38,76.78,0.17,0.73
12,1.30,11,39,0.216,-3.89,-101.18,88.6,76.93,0.12,0.69
13,1.34,12,38,0.459,-4.25,-101.29,88.14,77.17,0.19,0.67
14,1.37,13,37,0.359,-4.61,-101.0,88.11,77.18,0.14,0.72
15,1.40,14,36,0.500,-5.11,-101.12,87.82,77.18,0.14,0.79
16,1.44,15,35,0.897,-6.01,-100.93,88.01,77.15,0.11,0.66
17,1.47,16,34,1.356,-7.37,-101.35,87.9,77.46,0.24,0.7
18,1.50,17,33,1.133,-8.5,-100.93,88.03,77.36,0.17,0.69
19,1.54,18,32,1.638,-10.14,-101.95,87.58,77.33,0.14,0.64
20,1.57,19,31,1.789,-11.93,-101.86,88.17,77.35,0.1,0.8
21,1.61,20,30,1.706,-13.63,-102.0,87.46,77.23,0.07,0.78
22,1.64,21,29,1.059,-14.69,-101.72,87.94,77.22,0.1,0.6
23,1.67,22,28,1.909,-16.6,-102.29,87.77,77.1,0.05,0.87
24,1.71,23,27,0.993,-17.59,-102.74,87.54,77.27,0.09,0.78
25,1.74,24,26,1.019,-18.61,-102.56,88.04,77.25,0.03,0.8
26,1.77,25,25,0.979,-19.59,-102.2,87.84,77.43,0.02,0.8
27,1.81,26,24,0.980,-20.57,-102.1,87.83,77.25,0.04,0.95
28,1.84,27,23,0.950,-21.52,-102.72,88.21,77.11,0.07,1.01
29,1.87,28,22,1.202,-22.72,-102.38,88.65,77.3,0.02,0.91
30,1.91,29,21,0.883,-23.61,-101.86,88.56,77.16,-0.02,0.73
31,1.94,30,20,0.503,-24.11,-102.33,88.84,77.16,0.06,0.73
32,1.97,31,19,0.901,-25.01,-102.1,88.71,77.11,-0.04,0.89
33,2.01,32,22,0.962,-25.97,-101.64,88.69,77.23,0.12,1.13
34,2.04,33,21,0.693,-26.67,-101.83,89.03,77.18,0.06,1.07
35,2.07,34,20,0.800,-27.47,-102.15,88.99,77.16,0.12,1.1
36,2.11,35,19,0.990,-28.46,-101.77,88.87,77.17,0.08,1.0
37,2.14,36,18,0.699,-29.01,-102.47,88.99,77.14,0.06,0.99
38,2.17,37,17,0.971,-29.98,-102.08,88.97,77.09,0.03,0.97
39,2.21,38,16,0.698,-30.68,-102.21,89.36,77.09,0.0,1.01
40,2.24,39,15,0.736,-31.42,-102.26,88.63,77.03,0.05,1.0
41,2.27,40,14,0.562,-31.98,-102.08,88.69,77.21,0.03,1.16
42,2.31,41,13,0.622,-32.6,-101.64,88.87,76.9,-0.02,0.98
43,2.34,42,12,0.731,-33.33,-101.93,88.64,76.98,0.03,0.96
44,2.37,43,11,0.519,-33.85,-102.22,88.65,77.04,-0.01,0.95
45,2.41,44,10,0.607,-34.15,-101.8,89.26,76.86,-0.05,0.88
46,2.44,45,9,0.452,-34.46,-101.94,88.81,76.79,-0.09,0.84
47,2.47,46,8,0.485,-34.94,-102.42,88.96,76.83,-0.01,0.86
48,2.51,47,7,1.050,-34.98,-101.37,88.93,76.63,-0.08,0.97
49,2.54,48,6,0.417,-35.4,-101.77,89.32,76.61,-0.12,0.9
50,2.58,49,5,0.388,-35.65,-101.58,88.93,76.65,-0.08,0.83
51,2.61,50,4,1.707,-37.36,-101.0,89.1,76.68,-0.17,0.76
52,2.64,51,3,0.332,-37.46,-101.33,88.92,76.45,-0.12,0.81
53,2.68,52,2,0.243,-37.67,-101.45,89.17,76.36,-0.07,0.8
54,2.71,53,1,0.836,-37.89,-102.29,89.58,76.27,-0.09,0.67
55,2.88,54,27,0.974,-38.76,-102.97,90.35,75.29,-0.17,0.7
56,2.91,55,26,0.324,-39.08,-103.21,90.5,75.28,-0.12,0.73
57,2.94,56,25,0.533,-39.04,-102.68,90.74,74.83,-0.21,0.73
58,2.98,57,24,0.597,-39.51,-102.88,90.14,74.55,-0.13,0.71
59,3.01,58,23,0.530,-40.04,-103.07,90.27,74.05,-0.13,0.84
60,3.04,59,22,0.629,-40.16,-102.68,90.33,73.42,-0.21,0.68
61,3.08,60,21,0.913,-40.28,-102.64,90.36,72.5,-0.23,0.74
62,3.11,61,20,0.740,-40.75,-103.18,90.66,71.76,-0.24,0.61
63,3.14,62,19,0.566,-40.78,-102.66,90.72,71.2,-0.21,0.63
64,3.18,63,18,0.700,-40.87,-102.89,90.83,70.5,-0.33,0.79
65,3.21,64,17,0.675,-40.82,-102.29,91.51,70.03,-0.38,0.71
66,3.24,65,16,0.548,-41.13,-102.36,91.29,69.49,-0.34,0.78
67,3.28,66,15,0.604,-41.15,-102.65,91.51,68.88,-0.33,0.61
68,3.31,67,14,0.830,-41.4,-102.9,91.38,68.05,-0.31,0.51
69,3.34,68,13,1.036,-41.0,-102.6,92.42,67.58,-0.33,0.82
70,3.38,69,12,0.671,-40.92,-102.71,92.12,66.91,-0.42,0.67
71,3.41,70,11,0.694,-40.8,-102.36,92.25,66.21,-0.45,0.78
72,3.44,71,10,0.587,-40.6,-102.1,92.57,65.63,-0.51,0.76
73,3.48,72,9,0.436,-40.66,-102.01,93.01,65.21,-0.6,0.71
74,3.51,73,8,0.584,-40.66,-102.59,92.77,64.85,-0.6,0.68
