action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,1.80,0,50,,-4.78,-101.56,88.01,72.07,0.06,1.05
2,1.84,1,49,0.470,-4.62,-101.39,87.54,71.67,0.14,1.0
3,1.87,2,48,0.738,-4.64,-102.13,87.8,71.17,0.13,1.0
4,1.91,3,47,1.116,-4.56,-101.76,86.68,70.62,0.12,0.93
5,1.94,4,46,0.913,-4.63,-102.07,87.14,69.7,0.1,0.99
6,1.97,5,45,1.232,-4.73,-100.84,86.6,69.13,-0.03,0.94
7,2.01,6,44,1.411,-4.5,-102.25,86.67,68.36,0.12,1.0
8,2.04,7,43,1.115,-4.54,-101.14,87.26,67.74,-0.04,0.96
9,2.07,8,42,0.504,-4.54,-101.56,87.47,67.24,0.0,1.0
10,2.11,9,41,0.933,-4.55,-100.7,86.53,66.45,-0.17,0.96
11,2.14,10,40,0.445,-4.77,-101.15,86.57,66.4,-0.29,0.88
12,2.17,11,39,0.435,-4.7,-100.87,86.67,65.97,-0.5,1.0
13,2.21,12,38,1.061,-4.54,-101.78,85.61,66.08,-0.78,1.11
14,2.24,13,37,0.490,-4.33,-101.29,85.64,65.99,-0.81,0.96
15,2.27,14,36,0.430,-4.48,-100.91,85.21,65.94,-1.18,0.97
16,2.31,15,35,0.712,-4.66,-101.62,84.72,66.16,-1.47,0.91
17,2.34,16,34,0.510,-4.48,-101.72,85.1,66.67,-1.8,0.98
18,2.37,17,33,1.426,-4.65,-101.72,83.67,66.69,-2.17,0.92
19,2.41,18,32,0.409,-4.37,-101.31,83.94,66.89,-2.05,0.86
20,2.44,19,31,1.004,-4.33,-101.17,82.94,67.22,-2.06,0.79
21,2.47,20,30,1.874,-4.53,-103.04,83.19,67.29,-1.95,0.85
22,2.51,21,29,0.822,-4.59,-102.22,82.46,67.64,-1.89,1.01
23,2.54,22,28,0.760,-4.46,-102.19,82.27,66.88,-1.81,0.98
24,2.57,23,27,0.376,-4.47,-102.29,82.19,67.26,-1.68,0.98
25,2.61,24,26,0.966,-4.35,-101.32,81.94,67.23,-1.54,1.0
26,2.64,25,25,0.397,-4.34,-101.36,81.54,67.24,-1.44,0.78
27,2.67,26,24,1.006,-4.6,-101.74,80.54,67.02,-1.3,0.75
28,2.71,27,23,0.468,-4.26,-101.31,81.0,67.28,-1.27,0.75
29,2.74,28,22,0.287,-4.06,-101.58,80.72,67.11,-1.29,0.61
30,2.77,29,21,1.610,-4.43,-100.59,79.11,67.46,-1.22,0.67
31,2.81,30,23,2.288,-4.93,-101.92,80.05,69.74,-0.12,0.77
32,2.84,31,22,1.089,-5.07,-100.83,79.88,69.85,-0.2,0.82
33,2.87,32,21,1.065,-5.01,-100.62,78.81,69.98,-0.27,0.91
34,2.91,33,20,0.445,-4.84,-101.06,78.85,69.97,-0.15,0.83
35,2.94,34,19,0.602,-4.75,-100.48,78.24,70.05,-0.11,0.8
36,2.98,35,18,0.698,-4.84,-100.22,77.55,70.49,-0.21,0.77
37,3.01,36,17,1.567,-4.77,-99.19,75.98,70.78,-0.23,0.8
38,3.04,37,16,0.649,-4.77,-98.54,75.92,70.76,-0.22,0.75
39,3.08,38,15,1.492,-4.83,-97.68,74.42,71.08,-0.08,0.68
40,3.11,39,14,1.087,-4.84,-96.59,73.6,71.36,-0.06,0.68
41,3.14,40,13,1.407,-4.92,-95.19,72.84,71.53,-0.02,0.69
42,3.18,41,12,1.309,-4.85,-93.98,71.53,71.7,-0.1,0.76
43,3.21,42,11,1.193,-4.95,-92.79,70.69,71.84,-0.14,0.78
44,3.24,43,10,1.338,-4.94,-91.45,69.44,71.46,-0.19,0.69
45,3.28,44,9,1.067,-4.78,-90.39,68.68,71.39,-0.2,0.7
46,3.31,45,8,1.519,-4.96,-88.87,68.07,71.24,-0.27,0.67
47,3.34,46,7,1.555,-4.86,-87.31,66.77,71.05,-0.34,0.65
48,3.38,47,6,2.233,-5.06,-85.08,65.73,70.97,-0.27,0.69
49,3.41,48,5,1.319,-5.0,-83.76,65.47,70.71,-0.38,0.77
50,3.44,49,4,1.555,-5.1,-82.2,64.08,70.58,-0.34,0.71
51,3.48,50,3,4.383,-5.41,-77.82,62.27,70.37,-0.1,0.8
52,3.51,51,2,1.114,-5.59,-76.71,62.25,70.45,-0.22,0.88
53,3.54,52,1,1.535,-5.43,-75.17,61.76,70.42,-0.36,0.71
54,3.75,53,26,5.113,-4.4,-80.29,61.76,73.3,-1.89,0.93
55,3.78,54,25,2.304,-3.76,-77.98,60.71,73.19,-1.8,0.97
56,3.81,55,24,1.799,-3.84,-76.18,59.43,73.17,-1.95,0.88
57,3.85,56,23,1.947,-3.78,-74.23,58.85,73.36,-1.9,0.89
58,3.88,57,22,1.802,-3.94,-72.43,57.31,73.32,-1.86,0.89
