action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,1.04,0,50,,-6.28,-102.24,89.03,77.98,0.02,1.19
2,1.07,1,49,0.540,-6.71,-102.78,88.86,78.23,-0.08,1.24
3,1.10,2,48,0.782,-7.49,-103.01,89.25,78.35,-0.1,1.03
4,1.14,3,47,0.222,-7.68,-103.01,89.02,78.36,-0.04,1.2
5,1.17,4,46,0.717,-8.4,-103.48,89.48,78.54,-0.1,1.09
6,1.20,5,45,0.409,-8.81,-103.65,89.52,78.79,-0.16,1.11
7,1.24,6,44,0.706,-9.27,-103.7,90.22,78.65,-0.17,1.18
8,1.27,7,43,0.778,-9.74,-104.09,89.45,78.83,-0.14,0.9
9,1.30,8,42,0.527,-10.04,-104.0,89.97,78.89,-0.14,1.03
10,1.34,9,41,0.188,-10.23,-104.03,90.13,79.0,-0.15,1.12
11,1.37,10,40,0.538,-10.61,-103.81,89.59,78.95,-0.08,1.1
12,1.40,11,39,0.436,-10.6,-104.25,89.97,78.92,-0.12,0.96
13,1.44,12,38,0.429,-10.81,-103.82,89.86,78.97,-0.12,1.04
14,1.47,13,37,0.290,-10.89,-104.11,89.93,78.9,-0.09,0.94
15,1.50,14,36,0.722,-11.07,-103.39,89.75,78.96,-0.08,0.87
16,1.54,15,35,0.739,-11.05,-103.9,90.48,78.79,-0.02,1.03
17,1.57,16,34,0.310,-11.0,-103.86,90.17,78.83,-0.13,0.93
18,1.61,17,33,0.646,-10.95,-103.22,90.47,78.59,-0.17,0.86
19,1.64,18,32,0.642,-10.91,-103.86,90.23,78.54,-0.05,0.92
20,1.67,19,31,0.243,-11.15,-103.83,90.17,78.55,-0.16,0.95
21,1.71,20,30,0.374,-11.1,-103.46,89.99,78.43,-0.16,0.99
22,1.74,21,29,0.677,-11.15,-104.04,90.67,78.51,-0.13,0.92
23,1.77,22,28,0.392,-11.18,-103.65,90.44,78.33,-0.13,1.03
24,1.81,23,27,0.437,-11.62,-103.85,90.27,78.35,-0.18,0.87
25,1.84,24,26,0.299,-11.78,-103.55,90.12,78.33,-0.18,0.89
26,1.87,25,25,0.289,-12.07,-103.57,90.12,78.3,-0.21,0.98
27,1.91,26,24,0.340,-12.16,-103.52,90.46,78.25,-0.12,1.06
28,1.94,27,23,0.305,-12.35,-103.6,90.15,78.25,-0.16,0.9
29,1.97,28,22,0.451,-12.8,-103.15,90.27,78.4,-0.18,0.93
30,2.01,29,21,0.277,-12.74,-103.42,90.1,78.31,-0.11,1.02
31,2.04,30,20,0.165,-12.75,-103.59,90.1,78.21,-0.15,0.91
32,2.07,31,19,0.560,-13.31,-103.47,89.82,78.18,-0.06,0.91
33,2.11,32,18,0.444,-13.55,-103.73,90.27,78.19,-0.19,0.92
34,2.14,32,21,1.799,-15.35,-103.03,90.76,77.89,-0.29,0.98
35,2.17,33,20,0.506,-15.49,-103.17,90.26,77.87,-0.32,1.0
36,2.21,34,19,0.392,-15.3,-103.36,90.65,77.89,-0.39,0.97
37,2.24,35,18,0.142,-15.27,-103.45,90.51,77.93,-0.35,0.92
38,2.27,36,17,0.243,-15.4,-103.42,90.75,77.82,-0.32,0.93
39,2.31,37,16,0.608,-15.29,-102.81,90.38,77.92,-0.35,0.95
40,2.34,38,15,0.437,-15.21,-103.25,90.56,77.95,-0.35,1.0
41,2.37,39,14,0.119,-15.33,-103.23,90.5,77.83,-0.34,1.0
42,2.41,40,13,0.308,-15.29,-102.92,90.61,77.72,-0.33,0.94
43,2.44,41,12,0.721,-15.26,-103.64,90.54,77.85,-0.34,0.89
44,2.47,42,11,0.561,-15.29,-103.08,90.26,77.79,-0.31,1.01
45,2.51,43,10,0.181,-15.33,-103.26,90.2,77.84,-0.31,0.95
46,2.54,44,9,0.144,-15.23,-103.12,90.32,77.82,-0.3,0.95
47,2.57,45,8,0.137,-15.36,-102.98,90.22,77.84,-0.33,0.92
48,2.61,46,7,0.299,-15.06,-102.92,90.5,77.73,-0.37,0.93
49,2.64,47,6,0.642,-15.19,-103.56,90.96,77.72,-0.37,1.06
50,2.68,48,5,0.601,-15.19,-103.0,90.36,77.89,-0.32,1.06
51,2.71,49,4,0.220,-15.31,-102.78,90.34,77.78,-0.3,1.02
52,2.74,50,3,0.390,-15.12,-103.17,90.24,77.69,-0.42,1.09
53,2.78,51,2,0.839,-15.07,-102.87,91.08,77.72,-0.39,1.04
54,2.81,52,1,0.680,-15.25,-103.54,90.4,77.69,-0.37,0.76
55,3.01,53,28,9.972,-25.22,-103.73,89.35,77.96,-0.4,1.13
56,3.04,54,27,0.514,-25.26,-103.22,89.54,77.96,-0.44,1.06
57,3.08,55,26,0.485,-25.74,-102.79,89.05,77.67,-0.43,1.1
58,3.11,56,25,0.345,-25.88,-102.49,89.4,77.64,-0.55,0.99
59,3.14,57,24,0.430,-26.12,-102.65,89.83,77.74,-0.56,1.01
60,3.18,58,23,0.483,-26.29,-103.13,89.78,77.67,-0.52,0.96
61,3.21,59,22,0.438,-26.73,-102.76,89.53,77.65,-0.57,1.06
62,3.24,60,21,0.208,-26.58,-102.97,89.66,77.69,-0.68,1.0
63,3.28,61,20,0.405,-26.74,-102.56,89.78,77.41,-0.53,0.99
64,3.31,62,19,0.090,-26.75,-102.59,89.83,77.46,-0.62,0.96
65,3.34,63,18,0.293,-26.79,-102.85,89.53,77.64,-0.67,0.91
66,3.38,64,17,0.599,-26.81,-102.25,89.24,77.57,-0.58,1.04
67,3.41,65,16,0.363,-26.7,-102.24,89.6,77.55,-0.74,0.95
68,3.44,66,15,0.384,-26.58,-102.62,89.8,77.32,-0.59,1.14
69,3.48,67,14,0.198,-26.61,-102.64,89.81,77.52,-0.63,1.03
70,3.51,68,13,0.156,-26.59,-102.77,89.82,77.36,-0.63,1.01
71,3.54,69,12,0.505,-26.49,-103.27,89.57,77.4,-0.67,1.06
72,3.58,70,11,0.331,-26.69,-102.94,89.43,77.26,-0.57,1.1
73,3.61,71,10,0.652,-26.91,-103.08,90.08,77.48,-0.61,0.97
74,3.64,72,9,0.959,-26.42,-103.37,89.12,77.36,-0.62,0.93
75,3.68,73,8,1.033,-26.59,-102.48,90.16,77.49,-0.55,0.76
76,3.71,74,7,0.501,-26.4,-102.47,89.66,77.5,-0.46,0.91
77,3.75,75,6,0.180,-26.3,-102.65,89.73,77.37,-0.53,0.92
78,3.78,76,5,0.628,-26.11,-103.28,89.76,77.63,-0.51,1.06
79,3.81,77,4,0.438,-26.23,-102.84,89.6,77.29,-0.52,0.98
80,3.85,78,24,0.930,-26.93,-101.91,89.24,77.45,-0.58,0.98
81,3.88,79,23,0.368,-26.93,-101.9,89.6,77.34,-0.52,0.88
82,3.91,80,22,0.864,-27.11,-102.74,88.74,77.29,-0.58,0.97
83,3.95,81,21,1.147,-27.6,-101.59,88.44,77.24,-0.42,0.75
