action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,1.00,0,50,,-5.0,-101.83,88.57,75.4,-1.09,1.71
2,1.04,1,49,0.220,-4.78,-101.67,88.67,75.58,-1.0,1.59
3,1.07,2,48,0.446,-5.22,-101.56,88.72,75.54,-1.14,1.61
4,1.10,3,47,0.346,-4.99,-101.9,88.56,75.52,-1.14,1.57
5,1.14,4,46,0.280,-5.18,-101.71,88.84,75.44,-1.14,1.68
6,1.17,5,45,0.249,-5.43,-101.46,88.68,75.49,-1.18,1.56
7,1.20,6,44,0.206,-5.37,-101.55,88.89,75.41,-1.12,1.57
8,1.24,7,43,0.820,-5.32,-102.09,89.71,75.42,-1.11,1.53
9,1.27,8,42,0.654,-5.42,-101.75,89.06,75.79,-1.13,1.49
10,1.30,9,41,0.246,-5.5,-101.97,89.08,75.54,-1.21,1.6
11,1.34,10,40,0.199,-5.47,-101.91,89.11,75.74,-1.11,1.62
12,1.37,11,39,0.274,-5.28,-101.93,89.04,75.47,-1.04,1.62
13,1.40,12,38,0.586,-5.28,-101.7,89.63,75.55,-1.13,1.68
14,1.44,13,37,0.781,-5.32,-101.75,88.84,75.71,-1.08,1.62
15,1.47,14,36,0.373,-5.34,-101.38,89.18,75.54,-1.13,1.49
16,1.51,15,35,0.126,-5.28,-101.5,89.12,75.67,-1.09,1.57
17,1.54,16,34,0.589,-5.05,-100.95,88.53,75.69,-1.11,1.6
18,1.57,17,33,0.446,-5.27,-101.4,88.9,75.59,-1.2,1.52
19,1.61,18,32,0.270,-5.21,-101.38,89.17,75.82,-1.15,1.53
20,1.64,19,31,0.672,-5.14,-101.63,88.49,75.75,-1.09,1.53
21,1.67,20,30,0.252,-5.14,-101.38,88.59,75.52,-1.06,1.45
22,1.71,21,29,0.597,-5.32,-101.79,89.19,75.53,-1.14,1.45
23,1.74,22,28,0.706,-5.18,-101.71,88.48,75.56,-1.09,1.4
24,1.77,23,27,0.662,-5.3,-102.12,89.14,75.66,-1.08,1.5
25,1.81,24,26,0.896,-5.44,-101.73,88.25,75.58,-1.11,1.49
26,1.84,25,25,0.527,-5.01,-101.44,88.77,75.71,-1.15,1.58
27,1.87,26,24,0.303,-5.25,-101.71,88.47,75.62,-1.12,1.53
28,1.91,27,23,0.402,-5.41,-102.07,88.87,75.42,-1.12,1.48
29,1.94,28,22,0.310,-5.33,-101.76,88.63,75.53,-1.18,1.56
30,1.97,29,21,0.096,-5.38,-101.75,88.62,75.43,-1.15,1.47
31,2.01,30,20,0.298,-5.61,-101.46,88.55,75.53,-1.16,1.52
32,2.04,31,19,0.404,-5.49,-101.73,88.95,75.46,-1.11,1.56
33,2.07,32,18,0.214,-5.69,-101.65,88.74,75.51,-1.09,1.53
34,2.11,33,21,2.957,-5.51,-101.7,89.11,72.55,-1.08,1.59
35,2.14,34,20,0.353,-5.51,-101.63,88.76,72.64,-1.07,1.57
