action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,1.74,0,50,,-4.67,-102.19,88.88,73.87,-1.03,0.96
2,1.77,1,49,0.588,-4.57,-101.99,88.84,73.28,-0.98,0.88
3,1.81,2,48,0.678,-4.83,-101.75,88.8,72.6,-0.97,0.84
4,1.84,3,47,0.798,-4.76,-101.56,89.18,71.81,-1.08,0.82
5,1.87,4,46,0.704,-4.73,-102.26,89.26,71.19,-1.02,0.7
6,1.91,5,45,0.558,-4.91,-101.92,89.22,70.63,-0.98,0.77
7,1.94,6,44,0.748,-5.09,-102.66,89.43,69.96,-1.03,0.81
8,1.97,7,43,0.876,-5.07,-101.9,89.6,69.09,-1.06,0.77
9,2.01,8,42,1.166,-4.93,-102.09,89.57,67.92,-1.07,0.76
10,2.04,9,41,0.985,-5.12,-102.39,89.72,66.94,-0.97,0.69
11,2.08,10,40,1.070,-5.33,-102.44,89.8,65.87,-0.97,0.76
12,2.11,11,39,1.120,-5.3,-102.85,90.13,64.75,-0.99,0.7
13,2.14,12,38,0.814,-5.55,-102.08,90.28,63.93,-1.03,0.71
14,2.18,13,37,0.704,-5.62,-102.37,89.96,63.23,-1.06,0.63
15,2.21,14,36,0.385,-5.49,-102.43,89.83,62.84,-0.98,0.71
16,2.24,15,35,0.498,-5.64,-102.07,89.56,62.35,-1.01,0.74
17,2.28,16,34,0.628,-5.89,-102.7,89.82,61.99,-1.0,0.66
18,2.31,17,33,0.526,-5.85,-102.18,89.79,61.71,-1.11,0.7
19,2.34,18,32,0.346,-5.63,-102.2,90.14,61.56,-1.1,0.8
20,2.38,19,31,0.597,-5.49,-102.44,89.54,61.16,-0.99,0.6
21,2.41,20,30,0.229,-5.72,-102.32,89.66,61.08,-1.08,0.73
22,2.44,21,29,0.587,-5.62,-101.74,89.5,60.98,-1.06,0.76
23,2.48,22,28,0.381,-5.63,-102.12,89.27,60.94,-1.1,0.62
24,2.51,23,27,0.389,-5.61,-102.51,89.46,60.99,-1.18,0.69
25,2.54,24,26,0.740,-5.75,-101.99,88.72,61.06,-1.08,0.62
26,2.58,25,25,0.525,-5.84,-102.41,89.25,61.12,-1.13,0.64
27,2.61,26,24,0.527,-6.16,-102.06,88.72,61.38,-1.18,0.64
28,2.64,27,23,0.495,-6.28,-102.56,88.35,61.44,-1.2,0.57
29,2.68,28,22,0.852,-6.58,-101.83,87.49,61.55,-1.2,0.6
30,2.71,29,21,0.234,-6.81,-101.92,87.56,61.68,-1.19,0.54
31,2.74,30,20,0.610,-6.79,-102.01,86.95,61.82,-1.12,0.43
32,2.78,31,19,0.439,-7.08,-101.57,87.02,62.2,-1.16,0.66
33,2.81,32,21,1.118,-6.45,-101.7,86.49,63.32,-1.2,0.77
34,2.85,33,20,0.403,-6.55,-101.3,86.33,63.59,-1.31,0.84
35,2.88,34,19,0.608,-6.39,-101.52,85.72,63.85,-1.23,0.78
36,2.91,35,18,0.339,-6.48,-101.18,85.61,64.09,-1.24,0.82
37,2.95,36,17,0.636,-6.54,-101.52,84.98,64.34,-1.28,0.68
38,2.98,37,16,0.713,-6.35,-100.81,84.77,64.4,-1.29,0.8
39,3.01,38,15,1.045,-6.68,-100.85,83.73,64.59,-1.23,0.73
40,3.05,39,14,0.470,-6.35,-100.65,84.2,64.42,-1.29,0.73
41,3.08,40,13,0.491,-6.18,-100.16,83.86,64.18,-1.33,0.8
42,3.11,41,12,0.476,-6.21,-100.4,83.38,64.06,-1.28,0.9
43,3.15,42,11,1.305,-6.01,-99.09,83.22,63.86,-1.25,0.83
44,3.18,43,10,0.379,-6.38,-98.75,82.84,63.8,-1.32,0.62
45,3.21,44,9,0.803,-6.14,-97.95,82.26,63.32,-1.34,0.7
46,3.25,45,8,0.484,-5.91,-97.76,81.78,63.06,-1.33,0.75
47,3.28,46,7,1.797,-6.15,-95.96,81.15,62.83,-1.41,0.83
48,3.31,47,6,0.682,-6.15,-95.88,80.47,62.67,-1.55,0.79
49,3.35,48,5,1.152,-6.17,-94.73,80.78,62.28,-1.53,0.77
50,3.38,49,4,0.438,-6.24,-94.29,80.67,61.94,-1.6,0.73
51,3.41,50,3,2.739,-5.84,-97.03,82.97,60.36,-1.49,0.73
52,3.45,51,2,0.903,-5.82,-96.13,83.03,59.9,-1.49,0.99
53,3.48,52,1,0.580,-5.69,-95.78,82.8,59.32,-1.65,0.88
54,3.65,53,27,6.073,-5.28,-101.85,85.95,57.92,-1.32,0.75
55,3.68,54,26,0.172,-5.43,-101.68,85.81,58.05,-1.22,0.73
56,3.72,55,25,0.615,-5.25,-101.06,85.43,57.54,-1.18,0.75
57,3.75,56,24,1.997,-5.59,-99.07,84.43,57.6,-1.26,0.67
58,3.78,57,23,0.808,-5.48,-98.37,83.62,57.5,-1.46,0.47
59,3.82,58,22,1.694,-5.3,-96.67,83.22,57.15,-1.59,0.64
60,3.85,59,21,2.282,-5.77,-94.39,81.93,57.04,-2.04,0.55
61,3.88,60,20,1.520,-5.57,-92.87,81.17,56.89,-2.09,0.76
62,3.92,61,19,1.965,-5.61,-90.91,80.12,56.81,-2.4,0.59
63,3.95,62,18,2.110,-5.65,-88.79,78.91,56.69,-2.35,0.51
64,3.98,63,17,2.814,-5.9,-85.98,77.85,56.44,-2.58,0.41
65,4.02,64,16,2.572,-5.77,-83.41,75.33,56.29,-2.66,0.41
66,4.05,65,15,2.426,-5.49,-80.98,73.88,56.02,-3.03,0.49
67,4.08,66,14,2.831,-5.5,-78.15,73.06,55.67,-3.2,0.29
68,4.12,67,13,2.356,-5.53,-75.79,71.32,55.95,-3.4,0.39
69,4.15,68,12,2.452,-5.61,-73.34,70.72,55.69,-3.33,0.59
70,4.18,69,11,1.824,-5.75,-71.52,69.4,55.58,-3.41,0.49
71,4.22,70,10,1.726,-5.51,-69.79,68.22,55.68,-3.47,0.4
72,4.25,71,9,1.255,-5.7,-68.54,67.15,55.8,-3.64,0.28
73,4.29,72,8,2.559,-5.74,-65.98,65.51,55.7,-3.76,0.34
74,4.32,73,7,2.172,-5.63,-63.81,64.81,55.72,-4.01,0.13
75,4.35,74,6,1.561,-5.7,-62.7,63.25,56.05,-4.28,0.65
76,4.39,75,5,1.432,-5.52,-61.27,63.24,55.9,-4.31,0.4
77,4.42,76,4,1.349,-5.32,-59.92,62.62,56.11,-4.33,0.27
78,4.45,77,3,1.106,-5.11,-58.82,61.67,56.17,-4.38,0.43
79,4.49,78,2,0.661,-5.19,-58.16,61.01,56.02,-4.16,0.57
80,4.52,79,1,2.323,-5.4,-55.84,60.42,56.0,-4.23,0.59
81,4.55,80,22,3.551,-5.7,-58.47,56.87,56.21,-2.82,0.88
82,4.59,81,21,0.922,-5.51,-57.93,55.95,56.15,-2.89,0.74
83,4.62,82,20,0.931,-5.51,-57.0,55.07,56.26,-2.94,0.84
84,4.65,83,19,0.809,-5.39,-56.19,54.28,56.1,-3.0,0.67
85,4.69,84,18,0.616,-5.47,-55.58,54.15,56.15,-3.1,0.84
86,4.72,85,17,0.838,-5.64,-54.8,53.31,56.06,-3.02,0.8
87,4.75,86,16,0.745,-5.57,-54.06,52.87,56.35,-3.04,0.83
88,4.79,87,15,0.720,-5.61,-53.34,52.83,56.16,-3.18,0.79
89,4.82,88,14,0.536,-5.53,-53.02,52.29,56.49,-3.24,0.81
90,4.85,89,13,1.107,-5.99,-51.91,51.62,56.36,-3.25,0.82
91,4.89,90,12,0.781,-5.65,-51.13,50.98,56.38,-3.3,0.65
92,4.92,91,11,0.341,-5.7,-51.43,50.63,56.47,-3.41,0.63
93,4.96,92,10,1.053,-5.5,-50.38,50.96,56.73,-3.55,0.67
94,4.99,93,9,0.869,-5.3,-50.39,50.1,56.4,-3.66,0.7
95,5.02,94,8,1.263,-5.34,-49.13,50.19,56.65,-3.73,0.62
96,5.06,95,7,1.229,-5.56,-48.31,48.96,56.57,-3.79,0.53
97,5.09,96,6,0.887,-5.16,-47.42,49.33,56.52,-3.68,0.45
98,5.12,97,5,0.311,-5.22,-47.11,49.19,56.31,-3.68,0.6
99,5.16,98,4,1.599,-5.18,-46.17,47.59,56.18,-3.79,0.68
100,5.19,99,3,0.554,-5.14,-45.62,47.3,55.93,-3.87,0.76
101,5.22,100,2,1.800,-4.89,-43.82,48.48,56.06,-3.85,0.59
102,5.26,101,1,1.960,-5.4,-42.68,46.52,56.27,-3.97,0.54
103,5.42,102,26,18.332,-3.89,-52.99,57.68,61.57,-3.21,18.87
104,5.46,103,25,1.619,-3.65,-51.97,56.73,61.68,-3.15,20.49
105,5.49,104,24,1.139,-3.59,-51.24,57.38,61.69,-3.13,21.63
106,5.52,105,23,0.635,-3.55,-50.89,56.85,61.82,-3.22,22.26
107,5.56,106,22,0.560,-3.49,-50.33,57.11,61.79,-3.08,22.52
108,5.59,107,21,0.482,-3.37,-50.09,56.63,61.79,-3.22,22.38
109,5.62,108,20,1.628,-3.05,-48.46,56.61,61.45,-3.07,22.36
110,5.66,109,19,1.057,-3.1,-47.41,56.33,61.28,-3.24,22.48
111,5.69,110,18,0.412,-3.04,-46.99,56.2,61.19,-3.36,22.66
112,5.72,111,17,0.766,-3.05,-46.4,55.43,61.39,-3.44,22.78
113,5.76,112,16,1.024,-2.82,-45.38,54.46,61.35,-3.38,22.79
114,5.79,113,15,0.738,-2.7,-45.23,55.2,61.34,-3.5,23.05
115,5.82,114,14,0.782,-2.72,-44.45,54.6,61.35,-3.58,22.91
116,5.86,115,13,0.271,-2.7,-44.34,54.33,61.53,-3.59,22.8
117,5.89,116,12,0.352,-2.65,-43.99,54.28,61.56,-3.72,22.7
118,5.93,117,11,0.383,-2.9,-43.82,54.18,61.95,-3.6,22.85
119,5.96,118,10,0.502,-2.91,-43.34,54.1,61.93,-3.74,23.35
120,5.99,119,9,0.667,-3.07,-43.26,54.23,62.11,-3.78,24.02
121,6.03,120,8,0.478,-2.99,-43.13,53.84,62.16,-3.84,24.49
122,6.06,121,7,0.924,-2.89,-43.0,53.63,62.22,-3.74,25.42
123,6.09,122,6,1.020,-3.16,-42.1,53.45,62.07,-3.75,26.44
124,6.13,123,5,0.924,-3.24,-42.17,54.38,62.2,-3.87,27.15
125,6.16,124,4,0.885,-3.4,-41.29,53.68,62.15,-3.78,27.99
126,6.19,125,3,1.199,-3.27,-40.09,52.82,62.17,-3.81,28.01
127,6.23,126,2,0.354,-3.28,-39.74,53.02,61.85,-3.92,27.77
128,6.26,127,1,1.356,-3.11,-38.38,52.59,61.89,-3.79,27.88
129,6.39,128,23,30.126,-4.86,-17.64,22.46,62.63,-3.67,13.12
130,6.43,129,22,1.251,-4.67,-16.73,22.18,62.9,-3.52,14.37
131,6.46,130,21,1.456,-4.63,-16.7,21.94,63.4,-3.53,15.82
132,6.49,131,20,1.636,-4.49,-16.24,21.94,63.58,-3.4,17.46
133,6.53,132,19,1.745,-4.6,-14.92,21.1,64.05,-3.36,19.2
134,6.56,133,18,1.392,-4.41,-14.1,20.73,63.95,-3.39,20.6
135,6.59,134,17,0.981,-4.31,-13.25,20.32,64.28,-3.35,21.58
136,6.63,135,16,1.120,-4.33,-12.13,19.71,64.28,-3.4,22.02
137,6.66,136,15,0.907,-4.46,-11.22,19.06,64.45,-3.29,22.3
138,6.69,137,14,0.986,-4.18,-10.24,18.37,64.58,-3.28,22.31
139,6.73,138,13,0.867,-3.98,-9.37,18.17,64.6,-3.27,22.41
140,6.76,139,12,0.704,-4.3,-9.51,17.46,64.63,-3.18,22.45
141,6.79,140,11,0.641,-4.17,-8.95,16.82,64.67,-3.15,22.81
142,6.83,141,10,1.166,-4.3,-7.78,16.18,64.74,-3.2,23.15
143,6.86,142,9,1.080,-4.07,-6.7,15.86,64.78,-3.12,23.85
144,6.89,143,8,1.155,-4.36,-6.55,14.7,64.79,-3.09,24.64
145,6.93,144,7,0.915,-4.2,-5.64,14.73,65.11,-3.02,25.2
146,6.96,145,6,0.655,-4.53,-5.46,14.07,65.07,-2.82,25.63
147,6.99,146,5,1.116,-4.64,-4.34,13.94,65.11,-2.7,25.73
148,7.03,147,4,1.283,-4.55,-3.23,12.65,65.05,-2.58,25.8
