action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,1.87,0,50,,-4.39,-101.56,89.16,75.33,-0.63,0.77
2,1.91,1,49,0.239,-4.41,-101.74,89.05,75.09,-0.67,0.95
3,1.94,2,48,0.361,-4.6,-102.05,88.69,75.2,-0.48,0.93
4,1.97,3,47,0.545,-5.14,-102.14,88.32,75.28,-0.77,0.88
5,2.01,4,46,0.496,-5.38,-101.64,88.65,74.82,-0.66,0.9
6,2.04,5,45,0.296,-5.41,-101.71,88.82,75.11,-0.62,0.62
7,2.07,6,44,0.715,-6.13,-101.83,88.48,74.8,-0.62,0.95
8,2.11,7,43,0.535,-6.36,-102.01,87.94,74.66,-0.72,0.71
9,2.14,8,42,0.255,-6.62,-102.2,88.0,74.87,-0.51,0.7
10,2.17,9,41,0.369,-6.99,-102.5,88.25,74.7,-0.6,0.82
11,2.21,10,40,0.472,-7.44,-102.98,87.91,74.87,-0.63,0.81
12,2.24,11,39,0.944,-7.71,-102.03,87.91,74.46,-0.55,0.69
13,2.27,12,38,0.614,-8.25,-101.93,88.52,74.65,-0.57,0.68
14,2.31,13,37,0.590,-8.84,-102.3,88.07,74.87,-0.65,0.74
15,2.34,14,36,1.137,-9.94,-101.16,88.0,74.98,-0.54,0.59
16,2.37,15,35,0.486,-10.14,-101.61,87.51,75.14,-0.46,0.66
17,2.41,16,34,0.712,-10.71,-102.32,87.67,75.26,-0.67,0.72
18,2.44,17,33,0.495,-10.66,-101.83,87.41,75.13,-0.49,0.73
19,2.47,18,32,0.619,-11.14,-101.57,86.79,75.31,-0.57,0.65
20,2.51,19,31,0.560,-11.11,-102.13,86.93,75.17,-0.66,0.83
21,2.54,20,30,0.290,-11.34,-102.08,87.22,75.19,-0.48,0.69
22,2.57,21,29,0.429,-11.53,-101.8,86.79,75.58,-0.5,0.87
23,2.61,22,28,0.540,-11.87,-102.34,86.88,75.68,-0.59,0.84
24,2.64,23,27,0.800,-12.67,-102.18,87.2,75.3,-0.46,0.63
25,2.68,24,26,0.373,-13.04,-102.4,87.34,75.54,-0.49,0.94
26,2.71,25,25,0.765,-13.66,-102.48,86.58,75.35,-0.6,0.88
27,2.74,26,24,0.650,-14.31,-102.39,86.45,75.51,-0.52,0.75
28,2.78,27,23,0.661,-14.97,-102.24,86.34,75.42,-0.56,0.77
29,2.81,28,22,1.011,-15.98,-101.54,86.22,75.47,-0.47,0.85
30,2.84,29,21,1.049,-17.03,-102.48,86.08,75.49,-0.58,0.85
31,2.88,30,20,1.136,-18.16,-102.41,86.46,75.61,-0.63,0.74
32,2.91,31,19,1.216,-19.38,-102.03,85.9,75.69,-0.7,0.68
33,2.94,32,18,0.690,-20.07,-102.14,85.53,75.39,-0.45,0.74
34,2.98,33,21,2.807,-17.26,-102.81,86.37,75.63,-0.5,0.7
35,3.01,34,20,0.130,-17.32,-102.89,86.29,75.76,-0.51,0.74
36,3.04,35,19,0.675,-17.82,-102.22,86.0,75.82,-0.65,0.83
37,3.08,36,18,0.448,-18.27,-102.22,86.05,75.9,-0.6,0.77
38,3.11,37,17,0.142,-18.41,-102.22,86.06,75.78,-0.73,0.83
39,3.14,38,16,0.631,-18.66,-102.25,85.43,75.83,-0.73,0.63
40,3.18,39,15,0.604,-18.66,-102.37,86.03,75.73,-0.72,0.83
41,3.21,40,14,0.655,-19.07,-102.53,85.38,75.72,-0.75,0.76
42,3.24,41,13,0.282,-19.28,-102.38,85.1,75.6,-0.81,0.73
43,3.28,42,12,0.317,-19.44,-102.13,85.41,75.67,-0.86,0.72
44,3.31,43,11,0.135,-19.54,-102.19,85.48,75.54,-0.78,0.72
45,3.34,44,10,0.341,-19.88,-102.24,85.44,75.41,-0.87,0.7
46,3.38,45,9,0.100,-19.97,-102.16,85.46,75.31,-0.93,0.69
47,3.41,46,8,0.359,-20.13,-102.03,85.1,75.27,-0.86,0.72
48,3.44,47,7,0.309,-20.24,-102.34,85.31,75.32,-0.88,0.68
49,3.48,48,6,0.441,-20.69,-102.13,85.09,75.25,-0.89,0.61
50,3.51,49,5,0.555,-20.95,-101.93,84.54,75.26,-0.89,0.6
51,3.54,50,4,2.892,-18.05,-101.97,84.63,75.47,-1.12,0.56
52,3.58,51,3,0.731,-18.55,-102.7,84.8,75.79,-0.96,0.75
53,3.61,52,2,1.194,-18.94,-102.52,83.61,75.68,-1.1,0.5
54,3.65,53,1,0.571,-19.26,-102.49,84.18,75.79,-1.23,0.39
55,3.91,54,28,10.397,-29.66,-101.12,85.7,73.16,-0.21,0.86
56,3.95,55,27,0.555,-29.87,-101.39,86.25,73.17,-0.22,0.88
57,3.98,56,26,0.205,-30.07,-101.25,86.43,73.24,-0.23,0.98
58,4.01,57,25,0.328,-30.22,-101.58,86.39,73.23,-0.25,1.02
59,4.05,58,24,0.273,-30.24,-101.41,86.52,72.96,-0.24,0.99
60,4.08,59,23,0.301,-30.27,-101.36,86.7,73.26,-0.17,0.9
61,4.11,60,22,0.791,-30.51,-101.48,85.91,73.05,-0.11,0.85
62,4.15,61,21,0.451,-30.96,-101.43,85.8,72.9,-0.16,0.86
63,4.18,62,20,0.194,-31.01,-101.49,85.99,72.86,-0.26,0.92
64,4.21,63,19,0.375,-31.35,-101.42,86.37,73.03,-0.3,0.81
65,4.25,64,18,0.408,-31.38,-101.29,86.01,72.62,-0.18,0.9
66,4.28,65,17,0.417,-31.8,-100.9,86.38,72.69,-0.31,0.71
67,4.31,66,16,0.535,-32.1,-101.44,86.08,72.31,-0.23,0.81
68,4.35,67,15,0.448,-32.47,-100.99,86.13,72.03,-0.32,0.67
69,4.38,68,14,0.636,-32.46,-101.63,86.27,71.66,-0.26,0.53
70,4.41,69,13,0.782,-32.9,-100.85,86.27,71.45,-0.25,0.71
71,4.45,70,12,0.610,-32.73,-100.24,85.94,70.96,-0.36,0.65
72,4.48,71,11,0.516,-32.76,-100.75,85.85,70.68,-0.38,0.71
73,4.51,72,10,0.618,-32.93,-101.32,86.13,70.07,-0.36,0.76
74,4.55,73,9,0.530,-33.02,-101.13,85.6,69.77,-0.59,0.68
75,4.58,74,8,0.907,-33.17,-100.9,84.7,69.37,-0.7,0.72
76,4.62,75,7,1.381,-33.01,-102.29,85.27,68.89,-1.34,0.81
77,4.65,76,6,0.496,-33.06,-102.05,84.96,68.84,-1.84,0.9
78,4.68,77,5,0.714,-33.02,-102.38,85.3,68.53,-2.55,0.78
79,4.72,78,4,0.750,-32.63,-101.99,84.82,67.86,-3.3,0.68
80,4.75,79,3,0.480,-32.59,-101.73,85.27,67.56,-3.78,0.74
81,4.78,80,2,0.669,-32.19,-101.06,85.41,67.15,-4.3,0.73
82,4.82,81,1,0.456,-32.05,-100.99,85.39,66.77,-4.75,0.59
83,4.85,82,21,10.892,-21.16,-101.37,80.5,66.43,-0.67,0.98
84,4.88,83,20,0.566,-21.31,-101.93,80.41,66.34,-0.7,1.0
85,4.92,84,19,0.463,-21.34,-101.58,79.94,66.39,-0.76,0.9
86,4.95,85,18,0.589,-21.34,-102.05,80.53,66.95,-0.87,1.01
87,4.98,86,17,1.440,-21.49,-102.06,79.09,66.91,-0.89,0.94
88,5.02,87,16,0.408,-21.32,-101.66,78.68,66.97,-0.96,0.85
89,5.05,88,15,0.442,-21.53,-102.11,78.89,67.35,-1.11,0.97
90,5.08,89,14,0.669,-21.39,-101.76,78.22,67.53,-1.18,0.87
91,5.12,90,13,0.190,-21.46,-101.64,78.18,67.46,-1.37,0.83
92,5.15,91,12,0.319,-21.39,-101.84,77.86,67.46,-1.48,0.74
93,5.18,92,11,0.545,-21.35,-101.29,77.84,67.47,-1.81,0.61
94,5.22,93,10,0.397,-21.35,-101.4,77.44,67.33,-2.1,0.73
