action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,1.07,0,50,,-3.91,-101.67,88.52,74.85,-1.01,1.06
2,1.10,1,49,0.529,-3.91,-101.14,88.74,74.4,-0.99,1.17
3,1.14,2,48,0.520,-4.0,-101.66,88.51,74.29,-0.96,1.2
4,1.17,3,47,0.219,-4.03,-101.52,88.56,74.1,-1.03,0.98
5,1.20,4,46,0.534,-3.96,-101.44,89.09,73.8,-1.04,1.05
6,1.24,5,45,0.230,-4.09,-101.36,89.15,73.57,-1.1,0.96
7,1.27,6,44,0.340,-3.98,-101.57,88.84,73.23,-0.96,0.92
8,1.30,7,43,0.556,-3.75,-101.01,88.5,73.16,-1.02,0.94
9,1.34,8,42,1.175,-4.02,-102.18,88.84,72.77,-0.97,0.99
10,1.37,9,41,0.887,-3.84,-101.3,88.59,72.56,-0.98,0.97
11,1.40,10,40,0.633,-4.31,-101.93,89.17,72.06,-1.07,1.01
12,1.44,11,39,0.525,-3.8,-102.0,88.91,71.54,-0.99,0.98
13,1.47,12,38,0.433,-4.01,-101.9,89.34,71.21,-1.0,1.07
14,1.51,13,37,0.664,-4.14,-101.78,89.63,70.55,-0.99,0.92
15,1.54,14,36,0.541,-4.14,-101.34,89.09,70.18,-0.99,0.96
16,1.57,15,35,0.656,-4.25,-101.78,88.94,69.53,-1.0,0.92
17,1.61,16,34,0.767,-4.26,-101.34,89.7,69.22,-0.97,1.09
18,1.64,17,33,0.975,-4.29,-101.33,88.73,68.63,-0.97,1.1
19,1.67,18,32,0.892,-4.58,-102.22,88.88,68.27,-1.05,1.0
20,1.71,19,31,0.758,-4.16,-102.3,89.64,67.66,-0.95,0.95
21,1.74,20,30,0.862,-4.4,-101.44,89.07,67.27,-0.93,1.12
22,1.77,21,29,0.238,-4.3,-101.53,89.03,67.03,-0.96,0.99
23,1.81,22,28,0.386,-4.12,-101.49,89.03,66.64,-0.92,1.06
24,1.84,23,27,0.513,-4.31,-102.0,88.78,66.28,-0.95,0.97
25,1.87,24,26,0.289,-4.19,-101.71,88.79,66.07,-0.92,1.02
26,1.91,25,25,0.337,-4.26,-101.38,88.77,65.89,-0.97,1.13
27,1.94,26,24,0.326,-4.25,-101.7,88.65,65.87,-0.92,1.01
28,1.97,27,23,0.226,-4.47,-101.72,88.66,65.76,-0.95,0.97
29,2.01,28,22,0.332,-4.62,-102.05,88.7,65.81,-0.88,1.0
30,2.04,29,21,0.443,-4.82,-101.61,88.57,65.95,-0.99,1.0
31,2.07,30,20,0.628,-5.2,-102.24,88.46,65.81,-0.98,0.98
32,2.11,31,23,1.633,-5.3,-102.29,87.08,64.18,-1.37,0.87
33,2.14,32,22,0.396,-5.69,-102.54,87.0,64.29,-1.49,0.87
34,2.17,33,21,0.521,-5.99,-102.39,86.48,64.23,-1.54,0.85
35,2.21,34,20,0.317,-5.94,-102.16,86.19,64.55,-1.65,0.86
36,2.24,35,19,0.310,-6.01,-102.17,85.88,64.78,-1.79,0.92
37,2.27,36,18,0.442,-5.93,-101.73,85.72,64.93,-1.78,0.94
38,2.31,37,17,0.751,-5.92,-102.47,84.96,65.18,-1.88,0.8
39,2.34,38,16,0.342,-5.85,-102.13,84.7,65.48,-1.93,0.83
40,2.37,39,15,0.544,-5.83,-102.27,84.16,65.7,-1.91,0.8
41,2.41,40,14,0.497,-5.95,-102.53,83.66,65.9,-1.99,0.82
42,2.44,41,13,0.170,-6.0,-102.58,83.52,66.07,-1.92,0.84
43,2.47,42,12,0.755,-6.16,-102.11,82.77,66.24,-1.95,0.77
44,2.51,43,11,0.423,-6.58,-102.35,82.82,66.49,-1.88,0.73
45,2.54,44,10,0.874,-6.53,-101.97,81.95,66.5,-1.85,0.73
46,2.58,45,9,0.707,-6.58,-102.07,81.24,66.51,-1.93,0.63
47,2.61,46,8,0.259,-6.54,-102.33,81.18,66.76,-1.9,0.73
48,2.64,47,7,0.655,-6.57,-102.06,80.52,66.71,-1.91,0.7
49,2.68,48,6,0.140,-6.43,-101.96,80.4,66.76,-1.95,0.8
50,2.71,49,5,0.273,-6.29,-102.24,80.43,66.93,-2.0,0.76
51,2.74,50,4,1.455,-6.05,-102.23,78.98,67.09,-2.33,0.69
52,2.78,51,3,0.457,-6.12,-101.77,79.12,67.11,-2.25,0.76
53,2.81,52,2,0.115,-6.01,-101.85,79.13,67.04,-2.31,0.7
54,2.84,53,1,0.889,-5.73,-101.13,78.24,66.84,-2.5,0.82
55,2.94,54,26,8.484,-4.28,-101.59,86.73,61.71,-1.06,0.91
56,2.98,55,25,0.411,-4.23,-101.83,86.32,61.78,-1.11,0.88
57,3.01,56,24,0.525,-3.97,-101.9,85.79,61.99,-1.01,0.85
