action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,1.95,0,50,,-6.29,-101.99,88.93,72.64,-1.14,0.9
2,1.98,1,49,0.389,-6.68,-102.12,89.04,72.33,-1.22,0.99
3,2.02,2,48,0.505,-6.74,-102.22,89.19,71.83,-1.17,0.94
4,2.05,3,47,0.508,-7.25,-102.21,89.45,71.65,-1.2,0.98
5,2.08,4,46,0.617,-7.33,-101.59,89.21,71.39,-1.15,0.96
6,2.12,5,45,0.844,-7.73,-102.43,89.28,71.03,-1.35,0.67
7,2.15,6,44,0.316,-7.51,-102.75,89.36,71.13,-1.11,0.89
8,2.18,7,43,0.475,-7.28,-102.28,89.28,71.06,-1.23,0.9
9,2.22,8,42,0.381,-7.22,-102.66,88.9,71.02,-1.22,0.76
10,2.25,9,41,0.453,-7.24,-102.92,88.45,70.7,-1.2,0.93
11,2.28,10,40,0.650,-7.48,-102.27,88.44,70.78,-1.27,0.89
12,2.32,11,39,0.445,-7.1,-102.39,88.88,70.94,-1.21,0.78
13,2.35,12,38,0.819,-7.32,-103.15,88.06,70.96,-1.18,0.95
14,2.38,13,37,0.626,-7.36,-102.52,88.07,71.0,-1.23,0.83
15,2.42,14,36,0.442,-7.47,-102.96,87.8,71.12,-1.27,0.76
16,2.45,15,35,0.335,-7.45,-103.04,87.46,71.07,-1.1,0.76
17,2.48,16,34,0.417,-7.81,-102.62,87.67,70.97,-1.19,0.72
18,2.52,17,33,0.305,-7.95,-102.7,87.55,71.27,-1.26,0.67
19,2.55,18,32,0.301,-8.25,-102.73,87.32,71.47,-1.22,0.69
20,2.59,19,31,0.750,-8.42,-101.98,86.8,71.69,-1.21,0.69
21,2.62,20,30,0.883,-9.0,-102.87,87.44,71.85,-1.23,0.75
22,2.65,21,29,0.530,-9.4,-103.09,86.91,72.03,-1.35,0.7
23,2.69,22,28,1.075,-9.45,-102.01,87.27,71.81,-1.26,0.72
24,2.72,23,27,0.471,-9.92,-102.39,87.28,72.08,-1.32,0.68
25,2.75,24,26,0.151,-9.97,-102.55,87.29,72.04,-1.21,0.6
26,2.79,25,25,0.295,-10.26,-102.74,87.27,71.83,-1.31,0.67
27,2.82,26,24,2.872,-8.81,-102.86,88.09,68.96,-0.92,0.74
28,2.85,27,23,0.285,-9.1,-102.82,87.84,68.83,-0.92,0.73
29,2.89,28,22,0.407,-9.51,-102.53,87.52,68.82,-0.89,0.62
30,2.92,29,21,0.645,-9.64,-103.17,87.85,68.56,-0.9,0.6
31,2.95,30,20,0.214,-9.86,-103.17,87.79,68.46,-0.93,0.71
32,2.99,31,19,0.596,-10.24,-102.57,87.67,68.35,-0.97,0.7
33,3.02,32,18,0.393,-10.34,-102.51,87.62,67.96,-0.97,0.64
34,3.05,33,17,0.424,-10.77,-102.9,87.39,67.79,-0.96,0.6
35,3.09,34,16,0.296,-11.06,-102.88,87.3,67.57,-0.97,0.62
36,3.12,35,15,0.449,-11.21,-102.43,87.39,67.27,-1.0,0.66
37,3.15,36,14,0.460,-11.55,-102.7,86.93,67.01,-1.02,0.62
38,3.19,37,13,0.247,-11.8,-102.85,86.87,66.79,-1.0,0.65
39,3.22,38,12,0.411,-12.21,-102.79,86.52,66.59,-1.08,0.57
40,3.25,39,11,0.225,-12.4,-103.01,86.7,66.55,-1.06,0.62
41,3.29,40,10,0.455,-12.66,-102.56,86.43,66.4,-1.05,0.57
42,3.32,41,9,0.285,-12.6,-102.57,86.14,66.36,-1.05,0.59
43,3.35,42,8,0.318,-12.57,-102.6,85.82,66.1,-1.07,0.57
44,3.39,43,7,0.541,-12.56,-102.17,85.28,66.05,-1.07,0.52
45,3.42,44,6,0.582,-12.55,-102.26,85.87,66.05,-1.15,0.7
46,3.45,45,5,0.249,-12.64,-102.01,85.76,65.88,-1.22,0.69
47,3.49,46,4,0.230,-12.71,-101.79,85.53,65.67,-1.28,0.6
48,3.52,47,3,0.118,-12.76,-101.76,85.52,65.59,-1.39,0.63
49,3.56,48,2,0.390,-12.64,-101.64,85.13,65.36,-1.49,0.65
50,3.59,49,1,0.577,-12.78,-101.06,84.87,64.97,-1.66,0.63
51,3.66,50,24,2.728,-10.05,-102.5,86.92,65.18,-1.99,0.71
52,3.69,51,23,0.430,-10.07,-102.2,87.35,65.14,-1.92,0.61
53,3.72,52,22,0.789,-10.17,-102.88,86.56,64.81,-1.96,0.67
54,3.76,53,21,0.876,-10.37,-102.0,86.67,65.12,-2.08,0.67
55,3.79,54,20,0.184,-10.38,-102.09,86.64,65.2,-2.03,0.85
56,3.82,55,19,0.494,-10.66,-102.4,86.15,65.02,-2.06,0.68
57,3.86,56,18,0.505,-10.16,-102.33,86.19,65.08,-2.11,0.57
58,3.89,57,17,0.383,-10.0,-102.71,86.02,65.15,-2.29,0.61
59,3.92,58,16,0.617,-10.15,-102.31,85.82,65.77,-2.42,0.7
60,3.96,59,15,1.002,-10.54,-102.35,84.82,65.38,-2.52,0.42
61,3.99,60,14,0.398,-10.44,-102.71,84.79,65.78,-2.83,0.54
62,4.02,61,13,0.555,-10.48,-102.15,85.19,66.18,-3.04,0.65
63,4.06,62,12,0.828,-10.63,-102.25,84.37,65.94,-2.96,0.69
64,4.09,63,11,0.814,-10.66,-101.44,84.41,66.1,-2.99,0.52
