action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,1.81,0,50,,-4.47,-101.07,88.62,74.65,-1.09,0.85
2,1.84,1,49,0.263,-4.59,-101.1,88.69,74.39,-1.1,0.84
3,1.87,2,48,0.408,-4.56,-101.2,88.29,74.03,-1.01,0.78
4,1.91,3,47,0.601,-4.73,-101.18,88.89,74.08,-1.02,0.89
5,1.94,4,46,0.645,-4.8,-101.1,88.24,74.19,-1.14,0.8
6,1.97,5,45,0.423,-4.93,-101.14,88.67,73.93,-1.08,0.82
7,2.01,6,44,0.192,-5.04,-100.95,88.48,74.04,-1.06,0.83
8,2.04,7,43,0.374,-5.3,-101.23,88.1,73.91,-1.06,0.72
9,2.07,8,42,0.685,-5.2,-101.24,88.79,73.83,-1.1,0.9
10,2.11,9,41,0.620,-5.82,-101.55,88.65,73.63,-1.06,0.7
11,2.14,10,40,0.470,-5.78,-101.32,88.18,73.32,-1.15,0.82
12,2.17,11,39,0.475,-6.12,-101.79,88.49,72.98,-1.09,0.83
13,2.21,12,38,0.563,-6.11,-101.23,88.0,72.67,-1.04,0.61
14,2.24,13,37,0.554,-6.5,-100.67,87.86,72.48,-1.06,0.79
15,2.27,14,36,0.721,-7.22,-101.19,88.25,72.06,-1.14,0.59
16,2.31,15,35,0.588,-7.44,-101.5,87.66,71.67,-1.11,0.7
17,2.34,16,34,0.700,-8.14,-101.36,87.56,71.32,-1.1,0.66
18,2.37,17,33,0.524,-8.67,-100.85,87.97,71.0,-1.12,0.66
19,2.41,18,32,0.671,-9.34,-101.34,87.94,70.68,-1.16,0.69
20,2.44,19,31,0.549,-9.7,-100.79,87.72,70.28,-1.13,0.75
21,2.47,20,30,0.551,-10.25,-100.88,87.93,70.03,-1.18,0.52
22,2.51,21,29,0.322,-10.47,-101.11,87.88,69.71,-1.12,0.57
23,2.54,22,28,0.395,-10.86,-101.19,87.58,69.38,-1.15,0.57
24,2.57,23,27,0.444,-11.31,-101.34,87.92,69.13,-1.16,0.66
25,2.61,24,26,0.562,-11.87,-101.25,87.81,69.0,-1.16,0.63
26,2.64,25,25,0.589,-12.46,-101.76,87.54,68.8,-1.12,0.66
27,2.67,26,24,0.717,-12.79,-101.04,87.54,68.43,-1.19,0.5
28,2.71,27,23,0.480,-13.27,-100.69,87.59,67.95,-1.18,0.56
29,2.74,28,22,0.449,-13.72,-101.07,87.75,67.72,-1.18,0.61
30,2.77,29,21,0.762,-14.16,-100.78,87.74,66.95,-1.15,0.43
31,2.81,30,23,6.182,-7.98,-101.31,88.18,68.59,-0.95,0.84
32,2.84,31,22,0.313,-8.29,-101.14,88.12,68.53,-0.94,0.77
33,2.88,32,21,0.522,-8.81,-101.6,88.3,68.19,-0.92,0.83
34,2.91,33,20,0.227,-9.04,-101.45,88.47,68.24,-0.99,0.77
35,2.94,34,19,0.544,-9.59,-101.09,88.09,68.38,-1.03,0.72
36,2.98,35,18,0.631,-9.79,-101.72,87.72,68.45,-1.03,0.76
37,3.01,36,17,0.250,-10.04,-101.57,87.87,68.48,-1.05,0.78
38,3.04,37,16,0.318,-10.15,-101.44,87.55,68.4,-0.99,0.71
39,3.08,38,15,0.279,-10.33,-101.47,87.83,68.41,-0.95,0.67
40,3.11,39,14,0.241,-10.42,-101.35,87.59,68.31,-0.97,0.64
41,3.14,40,13,0.223,-10.64,-101.33,87.57,68.27,-1.0,0.61
42,3.18,41,12,0.367,-10.91,-101.7,87.28,68.28,-1.06,0.62
43,3.21,42,11,0.421,-11.17,-101.28,87.35,68.17,-1.07,0.6
44,3.24,43,10,0.282,-11.24,-101.44,87.63,68.18,-1.09,0.66
45,3.28,44,9,0.309,-11.48,-101.38,87.32,68.06,-1.07,0.58
46,3.31,45,8,0.260,-11.73,-101.37,87.13,67.8,-1.01,0.55
47,3.34,46,7,0.353,-11.83,-101.72,87.31,67.76,-1.01,0.5
48,3.38,47,6,0.526,-11.83,-101.19,86.83,67.66,-1.1,0.52
49,3.41,48,5,0.449,-11.9,-101.5,87.28,67.79,-1.06,0.55
50,3.44,49,4,0.415,-11.88,-101.74,86.86,67.41,-1.07,0.57
51,3.48,50,3,2.460,-9.42,-101.28,86.96,68.57,-0.85,0.68
52,3.51,51,2,0.474,-9.72,-100.8,87.16,68.7,-0.94,0.61
53,3.54,52,1,0.527,-9.51,-100.73,86.69,68.18,-0.94,0.64
54,3.74,53,26,6.924,-14.12,-99.57,84.86,61.25,-1.76,0.64
55,3.78,54,25,0.356,-14.18,-99.21,85.02,61.29,-1.84,0.79
56,3.81,55,24,0.348,-14.25,-99.43,84.67,61.5,-1.8,0.65
57,3.85,56,23,0.225,-14.42,-99.2,84.76,61.64,-1.74,0.75
58,3.88,57,22,0.596,-14.69,-99.8,84.48,61.77,-1.77,0.61
59,3.91,58,21,0.480,-14.46,-99.4,84.0,61.7,-1.5,0.65
60,3.95,59,20,0.392,-14.78,-99.22,84.39,61.83,-1.51,0.61
61,3.98,60,19,0.791,-14.91,-98.94,83.6,61.62,-1.49,0.57
62,4.01,61,18,0.546,-15.46,-98.78,84.11,61.18,-1.49,0.53
63,4.05,62,17,0.241,-15.63,-98.62,83.87,60.99,-1.56,0.58
64,4.08,63,16,0.857,-15.49,-98.08,83.01,60.55,-1.54,0.61
65,4.11,64,15,0.470,-15.77,-97.66,83.48,60.24,-1.5,0.71
66,4.15,65,14,1.388,-15.91,-96.27,82.89,59.61,-1.66,0.61
67,4.18,66,13,1.231,-16.2,-95.04,81.85,59.45,-1.77,0.66
68,4.21,67,12,2.184,-16.36,-92.86,81.06,59.2,-2.02,0.51
69,4.25,68,11,2.443,-16.1,-90.41,80.31,58.85,-2.35,0.63
70,4.28,69,10,2.605,-16.06,-87.81,78.77,58.72,-2.77,0.65
71,4.31,70,9,2.848,-15.81,-84.96,77.09,58.4,-3.25,0.56
