action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,0.87,0,50,,-4.46,-102.52,89.57,76.93,-0.27,1.08
2,0.90,1,49,0.314,-4.54,-102.84,89.61,76.96,-0.26,1.11
3,0.94,2,48,0.298,-4.57,-102.54,89.56,77.26,-0.32,1.14
4,0.97,3,47,0.409,-4.72,-102.6,89.97,77.36,-0.32,1.14
5,1.00,4,46,0.752,-4.44,-102.36,89.22,77.23,-0.32,1.17
6,1.04,5,45,0.327,-4.67,-102.52,89.54,77.3,-0.32,1.14
7,1.07,6,44,0.331,-4.72,-102.19,89.68,77.38,-0.35,1.07
8,1.10,7,43,0.627,-4.68,-102.48,89.06,77.46,-0.26,1.12
9,1.14,8,42,0.500,-4.6,-102.98,89.3,77.23,-0.23,1.2
10,1.17,9,41,1.288,-4.39,-102.55,90.59,77.41,-0.21,1.15
11,1.20,10,40,1.248,-4.43,-102.74,89.34,77.27,-0.22,1.13
12,1.24,11,39,0.753,-4.62,-102.74,90.09,77.28,-0.33,1.22
13,1.27,12,38,0.553,-4.61,-102.67,89.54,77.28,-0.32,1.19
14,1.30,13,37,0.496,-4.6,-102.56,90.04,77.41,-0.18,1.12
15,1.34,14,36,0.590,-4.5,-102.85,89.45,77.46,-0.22,1.28
16,1.37,15,35,0.188,-4.52,-102.96,89.29,77.27,-0.3,1.24
17,1.40,16,34,0.582,-4.42,-102.8,89.87,77.32,-0.21,1.17
18,1.44,17,33,0.384,-4.43,-102.8,89.49,77.32,-0.2,1.27
19,1.47,18,32,0.427,-4.47,-102.37,89.37,77.38,-0.18,1.17
20,1.50,19,31,0.738,-4.62,-102.81,90.11,77.27,-0.28,1.17
21,1.54,20,30,0.719,-4.38,-102.42,89.39,77.41,-0.24,1.17
22,1.57,21,29,0.293,-4.43,-102.71,89.65,77.36,-0.42,1.05
23,1.61,22,28,0.619,-4.74,-102.09,89.65,77.38,-0.42,1.18
24,1.64,23,27,0.532,-4.62,-101.78,90.18,77.41,-0.43,1.24
25,1.67,24,26,0.982,-4.56,-102.77,89.39,77.25,-0.42,1.11
