action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,1.04,0,50,,-5.33,-101.34,89.25,73.43,-1.24,1.03
2,1.07,1,49,0.498,-5.37,-101.49,88.88,72.93,-1.25,1.07
3,1.10,2,48,1.093,-5.45,-102.13,89.97,72.64,-1.32,1.03
4,1.14,3,47,0.684,-5.69,-102.36,89.44,71.96,-1.24,1.09
5,1.17,4,46,0.694,-5.6,-101.67,89.88,71.4,-1.19,0.93
6,1.20,5,45,0.603,-5.79,-101.81,89.89,70.8,-1.21,0.95
7,1.24,6,44,0.976,-5.54,-101.95,90.45,69.82,-1.23,1.03
8,1.27,7,43,0.516,-5.64,-101.68,90.59,69.31,-1.21,0.94
9,1.30,8,42,0.935,-5.73,-101.45,90.15,68.37,-1.17,0.82
10,1.34,9,41,0.714,-6.02,-101.66,90.61,67.66,-1.34,0.9
11,1.37,10,40,0.790,-5.86,-101.18,90.5,66.87,-1.27,0.77
12,1.40,11,39,0.516,-5.75,-101.66,90.55,66.35,-1.17,1.08
13,1.44,12,38,0.968,-5.82,-101.94,91.19,65.39,-1.19,0.9
14,1.47,13,37,0.792,-6.08,-101.15,90.7,64.8,-1.09,1.03
15,1.51,14,36,1.085,-6.1,-101.73,90.78,63.71,-1.09,0.95
16,1.54,15,35,0.780,-6.02,-101.67,91.07,62.93,-1.21,0.92
17,1.57,16,34,0.812,-5.96,-102.48,91.16,62.32,-1.17,0.84
18,1.61,17,33,1.076,-6.34,-101.4,90.56,61.49,-1.17,0.81
19,1.64,18,32,1.021,-6.37,-102.4,91.58,61.46,-1.16,0.98
20,1.67,19,31,1.298,-6.35,-102.25,90.28,61.33,-1.14,0.94
21,1.71,20,30,0.751,-6.59,-101.77,91.03,61.29,-1.13,1.0
22,1.74,21,29,0.585,-6.46,-102.04,90.45,60.98,-1.06,0.9
23,1.77,22,28,0.414,-6.37,-102.29,90.63,60.57,-1.04,1.02
24,1.81,23,27,0.558,-6.72,-101.74,90.42,60.75,-1.07,0.79
25,1.84,24,26,0.517,-6.67,-101.55,89.91,60.37,-1.06,0.89
26,1.87,25,25,0.798,-6.48,-101.81,90.7,60.0,-1.07,0.65
27,1.91,26,24,0.261,-6.58,-102.07,90.69,59.83,-1.02,0.85
28,1.94,27,23,0.228,-6.69,-102.04,90.46,59.74,-1.05,0.9
29,1.97,28,22,0.451,-6.9,-101.9,90.01,59.66,-1.03,0.89
30,2.01,29,21,0.810,-6.74,-101.92,89.2,59.65,-0.95,0.78
31,2.04,30,20,0.463,-7.13,-101.45,89.34,59.5,-1.05,0.77
32,2.07,31,19,0.565,-7.12,-102.02,88.86,59.87,-0.95,1.02
33,2.11,32,18,0.399,-7.31,-101.86,88.46,59.88,-0.93,0.78
34,2.14,33,20,0.742,-7.1,-101.5,87.72,59.59,-1.05,0.8
35,2.17,34,19,0.451,-7.16,-101.95,87.35,59.56,-1.0,0.77
36,2.21,35,18,0.870,-7.17,-101.08,87.13,59.45,-1.05,0.81
37,2.24,36,17,0.820,-7.2,-101.9,86.62,59.43,-0.99,0.72
38,2.27,37,16,0.331,-7.18,-101.57,86.63,59.32,-0.98,0.69
39,2.31,38,15,0.290,-7.43,-101.46,86.34,59.46,-1.01,0.76
40,2.34,39,14,0.965,-7.42,-101.42,85.37,59.52,-1.01,0.84
41,2.37,40,13,0.458,-7.43,-101.68,84.91,59.56,-1.06,0.8
42,2.41,41,12,0.481,-7.32,-101.19,84.47,59.64,-0.99,0.79
